count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji
221,12.0,213.0,2025/3/23,9692.983674,8382.983686,1742706285,3.0,3.0,野瀬,Right,星槎道都大,3,大原,Right,TOK,7,Bottom,2,1,1,Fastball,InPlay,Undefined,FlyBall,Single,0,0,,120.0,0.906,0.172,81.53394465,-36.91135623,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,,,,,Undefined,,,,7,7,2508110221,左安,,9690,https://youtu.be/TX6vwU33x3E&t=9690,5197,https://youtu.be/zy5PNh0MQfo&t=5197,小池,菊地,千葉,山口,岩本,瀬野,成田,千田,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,渡辺","山口,千田,岩本,成田,鈴木惇,菊地,瀬野,千葉,小池","渡辺,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","野瀬,小池,菊地,千葉,山口,岩本,瀬野,成田,千田","R,L,L,R,R,R,R,R,L,L","R,R,R,R,R,L,R,L,R,R",116.0,972881.0,TokyoBBC Right,,1742673887.0,1742706287.0,ChangeUp,Y,0.1088,0.7578,119.93,2042.87,1753.5,85.84,1:36,1.0,2.2868595,36.4,28.3,34.1,39.1,-3.74,1.88,1.13,0.85,30.87,972881@1742706287,V3P4DLKO0850A,-1.5286576,-5.0530853,untitled,,1742706283.0,237.0,1410150.0,tokyobbc_rapsodo Player_002,,1742673887.0,1742706287.0,158.2,119.9,15.0,-35.6,2039.9904,81.3,9:22,1.0,-11.7,81.5,71.8,,V3P4DLKO0850A,1410150@1742706287,untitled,1742706284.0,,,,,,,,,,"Kaiki, Ohara",,,,,
222,13.0,214.0,2025/3/23,9730.122098,8420.122109,1742706322,4.0,1.0,野瀬,Right,星槎道都大,4,工藤,Right,TOK,7,Bottom,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.17,0.116,,,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,1,大原,,,Nothing,,,,,,2508110222,ボール,,9728,https://youtu.be/TX6vwU33x3E&t=9728,5218,https://youtu.be/zy5PNh0MQfo&t=5218,小池,菊地,千葉,山口,岩本,瀬野,成田,千田,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,渡辺","山口,千田,岩本,成田,鈴木惇,菊地,瀬野,千葉,小池","渡辺,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","野瀬,小池,菊地,千葉,山口,岩本,瀬野,成田,千田","R,L,L,R,R,R,R,R,L,L","R,R,R,R,R,L,R,L,R,R",115.0,972881.0,TokyoBBC Right,,1742673925.0,1742706325.0,Slider,,,,,1978.97,0.0,0.0,0:00,1.0,,,,,,0.0,0.0,0.0,0.0,51.82,972881@1742706325,V3P4DLKO0850A,,,untitled,,1742706321.0,236.0,1410150.0,tokyobbc_rapsodo Player_002,,1742673925.0,1742706325.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742706325,untitled,1742706322.0,,,,,,,,,,"Yudai, Kudo","Kaiki, Ohara",,,,
223,,,2025/3/23,9743.333411,8433.333422,1742706335,,,野瀬,Right,星槎道都大,4,工藤,Right,TOK,7,Bottom,2,1,0,,,,,,0,0,,,,,,,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,1,大原,,,PickOff,,,,1,1,2508110223,牽制,,9741,https://youtu.be/TX6vwU33x3E&t=9741,5231,https://youtu.be/zy5PNh0MQfo&t=5231,小池,菊地,千葉,山口,岩本,瀬野,成田,千田,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,渡辺","山口,千田,岩本,成田,鈴木惇,菊地,瀬野,千葉,小池","渡辺,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","野瀬,小池,菊地,千葉,山口,岩本,瀬野,成田,千田","R,L,L,R,R,R,R,R,L,L","R,R,R,R,R,L,R,L,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yudai, Kudo","Kaiki, Ohara",,,,
224,14.0,215.0,2025/3/23,9754.50745,8444.507462,1742706346,4.0,2.0,野瀬,Right,星槎道都大,4,工藤,Right,TOK,7,Bottom,2,1,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,112.0,0.974,-0.084,,,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,1,大原,,,Nothing,,,,,,2508110224,見逃し,,9752,https://youtu.be/TX6vwU33x3E&t=9752,5242,https://youtu.be/zy5PNh0MQfo&t=5242,小池,菊地,千葉,山口,岩本,瀬野,成田,千田,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,渡辺","山口,千田,岩本,成田,鈴木惇,菊地,瀬野,千葉,小池","渡辺,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","野瀬,小池,菊地,千葉,山口,岩本,瀬野,成田,千田","R,L,L,R,R,R,R,R,L,L","R,R,R,R,R,L,R,L,R,R",114.0,972881.0,TokyoBBC Right,,1742673950.0,1742706350.0,Slider,Y,-0.0486,1.0478,111.79,2145.53,942.0,43.91,10:42,1.0,1.9569492,46.5,-25.6,22.3,-21.7,-2.41,3.69,1.09,0.88,63.96,972881@1742706350,V3P4DLKO0850A,-4.3972106,-4.705384,untitled,,1742706346.0,235.0,1410150.0,tokyobbc_rapsodo Player_002,,1742673950.0,1742706350.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742706350,untitled,1742706347.0,,,,,,,,,,"Yudai, Kudo","Kaiki, Ohara",,,,
225,,,2025/3/23,9769.818479,8459.818489,1742706361,,,野瀬,Right,星槎道都大,4,工藤,Right,TOK,7,Bottom,2,1,1,,,,,,0,0,,,,,,,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,1,大原,,,PickOff,,,,"1,3","1,3",2508110225,牽制,,9767,https://youtu.be/TX6vwU33x3E&t=9767,5257,https://youtu.be/zy5PNh0MQfo&t=5257,小池,菊地,千葉,山口,岩本,瀬野,成田,千田,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,渡辺","山口,千田,岩本,成田,鈴木惇,菊地,瀬野,千葉,小池","渡辺,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","野瀬,小池,菊地,千葉,山口,岩本,瀬野,成田,千田","R,L,L,R,R,R,R,R,L,L","R,R,R,R,R,L,R,L,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yudai, Kudo","Kaiki, Ohara",,,,
226,15.0,216.0,2025/3/23,9781.373775,8471.373787,1742706373,4.0,3.0,野瀬,Right,星槎道都大,4,工藤,Right,TOK,7,Bottom,2,1,1,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,109.0,0.746,-0.232,,,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,1,大原,,,Nothing,,,,,,2508110226,空振り,,9779,https://youtu.be/TX6vwU33x3E&t=9779,5269,https://youtu.be/zy5PNh0MQfo&t=5269,小池,菊地,千葉,山口,岩本,瀬野,成田,千田,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,渡辺","山口,千田,岩本,成田,鈴木惇,菊地,瀬野,千葉,小池","渡辺,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","野瀬,小池,菊地,千葉,山口,岩本,瀬野,成田,千田","R,L,L,R,R,R,R,R,L,L","R,R,R,R,R,L,R,L,R,R",113.0,972881.0,TokyoBBC Right,,1742673976.0,1742706376.0,Slider,Y,-0.2154,0.5541,109.44,2048.78,816.3,39.84,10:26,1.0,2.1786728,22.8,-29.1,16.7,-22.2,-2.86,2.38,1.12,0.87,66.52,972881@1742706376,V3P4DLKO0850A,-5.0545573,-6.8085446,untitled,,1742706372.0,234.0,1410150.0,tokyobbc_rapsodo Player_002,,1742673976.0,1742706376.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742706376,untitled,1742706373.0,,,,,,,,,,"Yudai, Kudo","Kaiki, Ohara",,,,
227,16.0,217.0,2025/3/23,9796.541403,8486.541414,1742706388,4.0,4.0,野瀬,Right,星槎道都大,4,工藤,Right,TOK,7,Bottom,2,1,2,Slider,InPlay,Undefined,FlyBall,Out,1,0,,114.0,0.802,-0.216,63.76732402,24.31234143,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,1,大原,,,Undefined,,,,9,9,2508110227,右飛,,9794,https://youtu.be/TX6vwU33x3E&t=9794,5284,https://youtu.be/zy5PNh0MQfo&t=5284,小池,菊地,千葉,山口,岩本,瀬野,成田,千田,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,渡辺","山口,千田,岩本,成田,鈴木惇,菊地,瀬野,千葉,小池","渡辺,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","野瀬,小池,菊地,千葉,山口,岩本,瀬野,成田,千田","R,L,L,R,R,R,R,R,L,L","R,R,R,R,R,L,R,L,R,R",112.0,972881.0,TokyoBBC Right,,1742673993.0,1742706393.0,Slider,Y,-0.1083,0.8694,114.45,2119.41,1176.3,55.5,9:58,1.0,,,-25.0,15.4,-32.5,-2.36,2.08,1.09,0.78,56.29,972881@1742706393,V3P4DLKO0850A,-5.9037786,-8.967133,untitled,,1742706389.0,233.0,1410150.0,tokyobbc_rapsodo Player_002,,1742673992.0,1742706392.0,119.8,114.4,47.5,11.4,2579.553,74.7,11:12,1.0,15.4,82.0,-10.8,,V3P4DLKO0850A,1410150@1742706392,untitled,1742706389.0,,,,,,,,,,"Yudai, Kudo","Kaiki, Ohara",,,,
228,17.0,218.0,2025/3/23,9926.098643,8616.098654,1742706518,1.0,1.0,渡辺,Right,TOK,2,千田,Right,星槎道都大,8,Top,0,0,0,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,120.0,0.008,-0.002,,,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,,,,,Undefined,,,,9,9,2508110228,右飛,,9924,https://youtu.be/TX6vwU33x3E&t=9924,5315,https://youtu.be/zy5PNh0MQfo&t=5315,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,渡辺","山口,千田,岩本,成田,鈴木惇,菊地,瀬野,千葉,小池","渡辺,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","野瀬,小池,菊地,千葉,山口,岩本,瀬野,成田,千田","R,L,L,R,R,R,R,R,L,L","R,R,R,R,R,L,R,L,R,R",59.0,991979.0,Kouki Watanabe,,1742674121.0,1742706521.0,ChangeUp,Y,-0.2158,0.7129,120.22,2123.39,1676.0,78.93,3:28,1.0,0.62098503,-24.7,23.8,-18.9,60.2,-4.31,7.57,0.14,0.86,37.88,991979@1742706521,V3P4DLKO0850A,-2.6591825,-4.439125,untitled,,1742706517.0,226.0,1410150.0,tokyobbc_rapsodo Player_002,,1742674121.0,1742706521.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742706521,untitled,1742706518.0,"Koki, Watanabe","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Hayato, Usui","Naomasa, Aogai","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,
229,18.0,219.0,2025/3/23,9956.580462,8646.580475,1742706548,2.0,1.0,渡辺,Right,TOK,3,岩本,Right,星槎道都大,8,Top,1,0,0,ChangeUp,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,104.0,0.618,0.2,,,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2508110229,空振り,,9954,https://youtu.be/TX6vwU33x3E&t=9954,5334,https://youtu.be/zy5PNh0MQfo&t=5334,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,渡辺","山口,千田,岩本,成田,鈴木惇,菊地,瀬野,千葉,小池","渡辺,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","野瀬,小池,菊地,千葉,山口,岩本,瀬野,成田,千田","R,L,L,R,R,R,R,R,L,L","R,R,R,R,R,L,R,L,R,R",58.0,991979.0,Kouki Watanabe,,1742674151.0,1742706551.0,ChangeUp,Y,0.0382,0.656,104.44,1372.07,1170.6,85.32,4:04,1.0,1.222786,-26.3,25.6,-30.9,45.3,-3.33,8.64,0.16,0.76,31.44,991979@1742706551,V3P4DLKO0850A,-1.5191901,-5.905179,untitled,,1742706547.0,225.0,1410150.0,tokyobbc_rapsodo Player_002,,1742674151.0,1742706551.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742706551,untitled,1742706548.0,"Koki, Watanabe","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Hayato, Usui","Naomasa, Aogai","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,
230,19.0,220.0,2025/3/23,9971.197493,8661.197506,1742706563,2.0,2.0,渡辺,Right,TOK,3,岩本,Right,星槎道都大,8,Top,1,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.75,-0.42,,,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2508110230,ボール,,9969,https://youtu.be/TX6vwU33x3E&t=9969,5348,https://youtu.be/zy5PNh0MQfo&t=5348,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,渡辺","山口,千田,岩本,成田,鈴木惇,菊地,瀬野,千葉,小池","渡辺,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","野瀬,小池,菊地,千葉,山口,岩本,瀬野,成田,千田","R,L,L,R,R,R,R,R,L,L","R,R,R,R,R,L,R,L,R,R",57.0,991979.0,Kouki Watanabe,,1742674166.0,1742706566.0,ChangeUp,N,-0.2477,1.1046,116.89,1918.92,1268.8,66.12,3:36,1.0,1.2464638,11.8,12.8,-18.0,43.4,-3.79,7.43,0.24,0.74,48.61,991979@1742706566,V3P4DLKO0850A,-2.881478,-1.9783301,untitled,,1742706562.0,224.0,1410150.0,tokyobbc_rapsodo Player_002,,1742674166.0,1742706566.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742706566,untitled,1742706563.0,"Koki, Watanabe","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Hayato, Usui","Naomasa, Aogai","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,
231,20.0,221.0,2025/3/23,9987.314372,8677.314384,1742706579,2.0,3.0,渡辺,Right,TOK,3,岩本,Right,星槎道都大,8,Top,1,1,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.157,0.24,,,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2508110231,ボール,,9985,https://youtu.be/TX6vwU33x3E&t=9985,5365,https://youtu.be/zy5PNh0MQfo&t=5365,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,渡辺","山口,千田,岩本,成田,鈴木惇,菊地,瀬野,千葉,小池","渡辺,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","野瀬,小池,菊地,千葉,山口,岩本,瀬野,成田,千田","R,L,L,R,R,R,R,R,L,L","R,R,R,R,R,L,R,L,R,R",56.0,991979.0,Kouki Watanabe,,1742674182.0,1742706582.0,Undefined,,,,,,,,,,,,,,,,,,,,991979@1742706582,V3P4DLKO0850A,,,untitled,,1742706578.0,223.0,1410150.0,tokyobbc_rapsodo Player_002,,1742674182.0,1742706582.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742706582,untitled,1742706579.0,"Koki, Watanabe","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Hayato, Usui","Naomasa, Aogai","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,
232,21.0,222.0,2025/3/23,10002.63481,8692.634818,1742706594,2.0,4.0,渡辺,Right,TOK,3,岩本,Right,星槎道都大,8,Top,1,2,1,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,0.862,-0.064,,,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2508110232,空振り,,10000,https://youtu.be/TX6vwU33x3E&t=10000,5380,https://youtu.be/zy5PNh0MQfo&t=5380,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,渡辺","山口,千田,岩本,成田,鈴木惇,菊地,瀬野,千葉,小池","渡辺,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","野瀬,小池,菊地,千葉,山口,岩本,瀬野,成田,千田","R,L,L,R,R,R,R,R,L,L","R,R,R,R,R,L,R,L,R,R",55.0,991979.0,Kouki Watanabe,,1742674198.0,1742706598.0,Undefined,,,,,,,,,,,,,,,,,,,,991979@1742706598,V3P4DLKO0850A,,,untitled,,1742706594.0,222.0,1410150.0,tokyobbc_rapsodo Player_002,,1742674197.0,1742706597.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742706597,untitled,1742706594.0,"Koki, Watanabe","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Hayato, Usui","Naomasa, Aogai","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,
233,22.0,223.0,2025/3/23,10023.00015,8713.000159,1742706615,2.0,5.0,渡辺,Right,TOK,3,岩本,Right,星槎道都大,8,Top,1,2,2,Slider,FoulBall,Undefined,GroundBall,Undefined,0,0,,,0.902,0.216,12.71519886,-176.0090869,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,,,,,Undefined,,,,,,2508110233,ファール,,10021,https://youtu.be/TX6vwU33x3E&t=10021,5400,https://youtu.be/zy5PNh0MQfo&t=5400,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,渡辺","山口,千田,岩本,成田,鈴木惇,菊地,瀬野,千葉,小池","渡辺,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","野瀬,小池,菊地,千葉,山口,岩本,瀬野,成田,千田","R,L,L,R,R,R,R,R,L,L","R,R,R,R,R,L,R,L,R,R",54.0,991979.0,Kouki Watanabe,,1742674218.0,1742706618.0,Slider,,,,,2401.57,0.0,0.0,9:30,1.0,,,,,,0.0,0.0,0.0,0.0,79.94,991979@1742706618,V3P4DLKO0850A,,,untitled,,1742706614.0,221.0,1410150.0,tokyobbc_rapsodo Player_002,,1742674218.0,1742706618.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742706618,untitled,1742706615.0,"Koki, Watanabe","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Hayato, Usui","Naomasa, Aogai","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,
234,23.0,224.0,2025/3/23,10050.80151,8740.801521,1742706642,2.0,6.0,渡辺,Right,TOK,3,岩本,Right,星槎道都大,8,Top,1,2,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,108.0,0.99,-0.58,,,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2508110234,ボール,,10048,https://youtu.be/TX6vwU33x3E&t=10048,5420,https://youtu.be/zy5PNh0MQfo&t=5420,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,渡辺","山口,千田,岩本,成田,鈴木惇,菊地,瀬野,千葉,小池","渡辺,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","野瀬,小池,菊地,千葉,山口,岩本,瀬野,成田,千田","R,L,L,R,R,R,R,R,L,L","R,R,R,R,R,L,R,L,R,R",53.0,991979.0,Kouki Watanabe,,1742674246.0,1742706646.0,Slider,N,-0.5288,1.1594,108.78,2260.73,602.8,26.67,0:12,1.0,1.29813,-22.1,-28.3,0.0,0.0,-3.24,10.06,0.04,0.7,74.53,991979@1742706646,V3P4DLKO0850A,-5.2353134,-2.8737748,untitled,,1742706642.0,220.0,1410150.0,tokyobbc_rapsodo Player_002,,1742674246.0,1742706646.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742706646,untitled,1742706643.0,"Koki, Watanabe","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Hayato, Usui","Naomasa, Aogai","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,
235,24.0,225.0,2025/3/23,10072.03982,8762.039838,1742706664,2.0,7.0,渡辺,Right,TOK,3,岩本,Right,星槎道都大,8,Top,1,3,2,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2508110235,空三振,,10070,https://youtu.be/TX6vwU33x3E&t=10070,5441,https://youtu.be/zy5PNh0MQfo&t=5441,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,渡辺","山口,千田,岩本,成田,鈴木惇,菊地,瀬野,千葉,小池","渡辺,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","野瀬,小池,菊地,千葉,山口,岩本,瀬野,成田,千田","R,L,L,R,R,R,R,R,L,L","R,R,R,R,R,L,R,L,R,R",52.0,991979.0,Kouki Watanabe,,1742674263.0,1742706663.0,Slider,Y,0.2149,0.8731,118.02,2416.77,673.9,27.88,0:02,1.0,1.1866589,-28.2,-78.6,0.0,0.0,1.28,8.88,0.07,0.63,73.81,991979@1742706663,V3P4DLKO0850A,-4.5868163,-4.7045016,untitled,,1742706659.0,219.0,1410150.0,tokyobbc_rapsodo Player_002,,1742674263.0,1742706663.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742706663,untitled,1742706660.0,"Koki, Watanabe","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Hayato, Usui","Naomasa, Aogai","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,
236,25.0,226.0,2025/3/23,10096.2848,8786.284812,1742706688,3.0,1.0,渡辺,Right,TOK,4,成田,Left,星槎道都大,8,Top,2,0,0,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,120.0,0.77,0.236,,,TOK,#217fc4,東大,星槎道都大,#2b28ff,道都大,TodaiStadium,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2508110236,見逃し,,10094,https://youtu.be/TX6vwU33x3E&t=10094,5448,https://youtu.be/zy5PNh0MQfo&t=5448,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原,"酒井,中山,大原,工藤,杉浦,青貝,臼井,井之口,渡辺","山口,千田,岩本,成田,鈴木惇,菊地,瀬野,千葉,小池","渡辺,杉浦,中山,井之口,臼井,青貝,工藤,酒井,大原","野瀬,小池,菊地,千葉,山口,岩本,瀬野,成田,千田","R,L,L,R,R,R,R,R,L,L","R,R,R,R,L,L,R,L,R,R",51.0,991979.0,Kouki Watanabe,,1742674292.0,1742706692.0,ChangeUp,Y,0.2413,0.9878,119.68,1716.13,1549.0,90.26,3:28,1.0,1.1561813,-20.6,26.9,-17.7,60.0,-2.83,8.05,0.26,0.81,25.5,991979@1742706692,V3P4DLKO0850A,-0.87548393,-3.9720252,untitled,,1742706688.0,218.0,1410150.0,tokyobbc_rapsodo Player_002,,1742674291.0,1742706691.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742706691,untitled,1742706688.0,"Koki, Watanabe","Kaito, Sugiura","Taiyo, Nakayama","Koji, Inokuchi","Hayato, Usui","Naomasa, Aogai","Yudai, Kudo","Suguru, Sakai","Kaiki, Ohara",,,,,,
