count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,run_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,RelSpeed_opensen
10,11.0,11.0,2025/4/26,1607.616772,392.6167729,1745645170,2.0,3.0,武田,Right,TOK,2,村上謙,Right,学習院大,1,Top,1,0,2,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,114.14,0.994,-0.413,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2511530010,ボール,,1605,https://youtu.be/Q8Pg7rIyU2c&t=1605,861,https://youtu.be/_f4LDCvtXKQ&t=861,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R","Rintaro, Takeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Ryo, Sadoshima","Osuke, Komura","Tetsuta, Kuromusha","Yuna, Okabayashi","Yuto, Naruse",,,,,,,,,590.0,1186078.0,Rintaro Takeda,,1745612777.0,1745645177.0,Slider,N,-0.6353,0.7323,114.14,2547.75,621.6,24.4,6:22,1.0,1.7806168,-3.8,-13.4,-20.9,-7.4,-1.94,1.36,1.77,0.05,75.88,1186078@1745645177,V3P4DLKO0850A,-2.9192567,-9.034555,untitled,,1745645174.0,589.0,1410162.0,tokyobbc_rapsodo Player_016,,1745612776.0,1745645176.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745645176,untitled,1745645174.0,111.0
11,12.0,12.0,2025/4/26,1619.924633,404.9246337,1745645182,2.0,4.0,武田,Right,TOK,2,村上謙,Right,学習院大,1,Top,1,1,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,133.05,1.23,-0.172,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2511530011,ボール,,1617,https://youtu.be/Q8Pg7rIyU2c&t=1617,873,https://youtu.be/_f4LDCvtXKQ&t=873,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R","Rintaro, Takeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Ryo, Sadoshima","Osuke, Komura","Tetsuta, Kuromusha","Yuna, Okabayashi","Yuto, Naruse",,,,,,,,,589.0,1186078.0,Rintaro Takeda,,1745612789.0,1745645189.0,Fastball,N,-0.273,1.6243,133.05,2362.42,2235.4,94.62,0:52,1.0,1.7923527,71.2,20.6,54.9,28.2,-1.89,0.74,1.77,0.06,18.88,1186078@1745645189,V3P4DLKO0850A,-0.3398022,-1.9438604,untitled,,1745645186.0,588.0,1410162.0,tokyobbc_rapsodo Player_016,,1745612788.0,1745645188.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745645188,untitled,1745645186.0,130.0
12,13.0,13.0,2025/4/26,1635.669175,420.6691759,1745645198,2.0,5.0,武田,Right,TOK,2,村上謙,Right,学習院大,1,Top,1,2,2,Fastball,InPlay,Undefined,GroundBall,Error,0,0,,130.42,0.786,0.196,24.66965726,-26.25865955,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Undefined,,横井,,"5,3","5,3E",2511530012,三ゴ失,,1633,https://youtu.be/Q8Pg7rIyU2c&t=1633,889,https://youtu.be/_f4LDCvtXKQ&t=889,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R","Rintaro, Takeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Ryo, Sadoshima","Osuke, Komura","Tetsuta, Kuromusha","Yuna, Okabayashi","Yuto, Naruse","Shuntaro, Yokoi",,,,,,,,588.0,1186078.0,Rintaro Takeda,,1745612805.0,1745645205.0,Fastball,Y,0.0554,0.7522,130.42,2242.04,2198.0,98.03,1:04,1.0,1.7096958,51.7,39.1,54.5,35.7,-1.57,-1.45,1.76,0.11,11.38,1186078@1745645205,V3P4DLKO0850A,1.3422624,-5.887369,untitled,,1745645202.0,587.0,1410162.0,tokyobbc_rapsodo Player_016,,1745612804.0,1745645204.0,111.4,130.4,-26.4,-37.9,3234.102,2.5,11:24,1.0,-3.0,86.4,90.6,,V3P4DLKO0850A,1410162@1745645204,untitled,1745645202.0,130.0
13,14.0,14.0,2025/4/26,1681.630003,466.6300039,1745645244,3.0,1.0,武田,Right,TOK,3,堀内,Left,学習院大,1,Top,1,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,128.68,0.782,0.373,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,1,村上謙,,,Nothing,,,,,,2511530013,見逃し,,1679,https://youtu.be/Q8Pg7rIyU2c&t=1679,932,https://youtu.be/_f4LDCvtXKQ&t=932,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R","Rintaro, Takeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Ryo, Sadoshima","Osuke, Komura","Tetsuta, Kuromusha","Yuna, Okabayashi","Yuto, Naruse",,,,,,,,,587.0,1186078.0,Rintaro Takeda,,1745612851.0,1745645251.0,Fastball,N,0.3952,0.8743,128.68,2334.06,2308.3,98.9,1:10,1.0,1.5144978,60.7,34.7,54.4,39.3,-0.46,-1.23,1.8,0.18,8.51,1186078@1745645251,V3P4DLKO0850A,2.110886,-5.445091,untitled,,1745645248.0,586.0,1410162.0,tokyobbc_rapsodo Player_016,,1745612850.0,1745645250.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745645250,untitled,1745645248.0,128.0
14,15.0,15.0,2025/4/26,1698.422783,483.4227839,1745645260,3.0,2.0,武田,Right,TOK,3,堀内,Left,学習院大,1,Top,1,0,1,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,111.57,0.798,0.3,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,1,村上謙,,,Nothing,,,,,,2511530014,見逃し,,1696,https://youtu.be/Q8Pg7rIyU2c&t=1696,949,https://youtu.be/_f4LDCvtXKQ&t=949,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R","Rintaro, Takeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Ryo, Sadoshima","Osuke, Komura","Tetsuta, Kuromusha","Yuna, Okabayashi","Yuto, Naruse",,,,,,,,,586.0,1186078.0,Rintaro Takeda,,1745612868.0,1745645268.0,Slider,Y,0.2268,0.7281,111.57,2551.23,674.1,26.42,5:56,1.0,2.1278515,-0.9,-2.1,-21.8,-3.1,0.14,1.59,1.73,0.21,74.68,1186078@1745645268,V3P4DLKO0850A,-0.013607447,-9.365706,untitled,,1745645265.0,585.0,1410162.0,tokyobbc_rapsodo Player_016,,1745612866.0,1745645266.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745645266,untitled,1745645264.0,112.0
15,16.0,16.0,2025/4/26,1719.905845,504.9058459,1745645282,3.0,3.0,武田,Right,TOK,3,堀内,Left,学習院大,1,Top,1,0,2,ChangeUp,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,118.86,0.377,0.124,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,1,村上謙,,,Nothing,,,,,,2511530015,空三振,,1717,https://youtu.be/Q8Pg7rIyU2c&t=1717,970,https://youtu.be/_f4LDCvtXKQ&t=970,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R","Rintaro, Takeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Ryo, Sadoshima","Osuke, Komura","Tetsuta, Kuromusha","Yuna, Okabayashi","Yuto, Naruse",,,,,,,,,585.0,1186078.0,Rintaro Takeda,,1745612889.0,1745645289.0,ChangeUp,N,0.1033,0.2259,118.86,1641.95,1315.2,80.1,1:34,1.0,2.0315342,39.2,36.9,30.0,34.4,-1.55,-2.01,1.71,0.17,-36.77,1186078@1745645289,V3P4DLKO0850A,1.2943317,-9.06111,untitled,,1745645286.0,584.0,1410162.0,tokyobbc_rapsodo Player_016,,1745612888.0,1745645288.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745645288,untitled,1745645286.0,118.0
16,17.0,17.0,2025/4/26,1756.430421,541.4304218,1745645318,4.0,1.0,武田,Right,TOK,4,鈴木,Right,学習院大,1,Top,2,0,0,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,111.79,0.377,-0.48,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,1,村上謙,,,Nothing,,,,,,2511530016,ボール,,1754,https://youtu.be/Q8Pg7rIyU2c&t=1754,993,https://youtu.be/_f4LDCvtXKQ&t=993,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R","Rintaro, Takeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Ryo, Sadoshima","Osuke, Komura","Tetsuta, Kuromusha","Yuna, Okabayashi","Yuto, Naruse",,,,,,,,,584.0,1186078.0,Rintaro Takeda,,1745612926.0,1745645326.0,Slider,N,-0.6696,0.2217,111.79,2453.7,438.2,17.86,5:48,1.0,1.8298607,3.3,-11.6,-15.0,-2.5,-2.29,-0.33,1.75,0.09,79.71,1186078@1745645326,V3P4DLKO0850A,-3.1538608,-10.842299,untitled,,1745645323.0,583.0,1410162.0,tokyobbc_rapsodo Player_016,,1745612925.0,1745645325.0,67.6,111.8,-23.7,-11.5,0.0,7.8,0:00,1.0,41.6,112.9,551.3,,V3P4DLKO0850A,1410162@1745645325,untitled,1745645323.0,112.0
17,18.0,18.0,2025/4/26,1780.845279,565.8452799,1745645343,4.0,2.0,武田,Right,TOK,4,鈴木,Right,学習院大,1,Top,2,1,0,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,129.24,0.686,0.208,16.54286123,-31.13897244,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,1,村上謙,,,Undefined,,,,"5,3","5,3A",2511530017,三ゴ,,1778,https://youtu.be/Q8Pg7rIyU2c&t=1778,1018,https://youtu.be/_f4LDCvtXKQ&t=1018,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R","Rintaro, Takeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Ryo, Sadoshima","Osuke, Komura","Tetsuta, Kuromusha","Yuna, Okabayashi","Yuto, Naruse",,,,,,,,,583.0,1186078.0,Rintaro Takeda,,1745612950.0,1745645350.0,Fastball,N,0.2591,0.8249,129.24,2362.17,2339.3,99.03,1:10,1.0,1.7602787,51.1,47.6,53.3,38.6,-1.38,-1.14,1.76,0.17,7.99,1186078@1745645350,V3P4DLKO0850A,2.178179,-5.703649,untitled,,1745645347.0,582.0,1410162.0,tokyobbc_rapsodo Player_016,,1745612949.0,1745645349.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745645349,untitled,1745645347.0,128.0
18,1.0,19.0,2025/4/26,1918.1034,703.1034009,1745645480,1.0,1.0,菊池,Right,学習院大,1,成瀬,Left,TOK,1,Bottom,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.417,0.393,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2511530018,ボール,,1916,https://youtu.be/Q8Pg7rIyU2c&t=1916,1055,https://youtu.be/_f4LDCvtXKQ&t=1055,村上謙,堀内,鈴木,生山,村山,英,小針,篠原,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Yuto, Naruse",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0
19,2.0,20.0,2025/4/26,1927.136152,712.1361527,1745645489,1.0,2.0,菊池,Right,学習院大,1,成瀬,Left,TOK,1,Bottom,0,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.143,-0.387,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2511530019,ボール,,1925,https://youtu.be/Q8Pg7rIyU2c&t=1925,1064,https://youtu.be/_f4LDCvtXKQ&t=1064,村上謙,堀内,鈴木,生山,村山,英,小針,篠原,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Yuto, Naruse",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0
20,3.0,21.0,2025/4/26,1940.382329,725.3823297,1745645502,1.0,3.0,菊池,Right,学習院大,1,成瀬,Left,TOK,1,Bottom,0,2,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,,0.798,-0.228,12.12672849,-138.9451862,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Undefined,,,,,,2511530020,ファール,,1938,https://youtu.be/Q8Pg7rIyU2c&t=1938,1078,https://youtu.be/_f4LDCvtXKQ&t=1078,村上謙,堀内,鈴木,生山,村山,英,小針,篠原,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Yuto, Naruse",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0
21,4.0,22.0,2025/4/26,1957.225721,742.2257218,1745645519,1.0,4.0,菊池,Right,学習院大,1,成瀬,Left,TOK,1,Bottom,0,2,1,ChangeUp,InPlay,Undefined,GroundBall,Out,1,0,,,0.882,-0.216,31.85977272,36.33939633,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Undefined,,,,"4,3,5","4,3A,5",2511530021,二ゴ,,1955,https://youtu.be/Q8Pg7rIyU2c&t=1955,1095,https://youtu.be/_f4LDCvtXKQ&t=1095,村上謙,堀内,鈴木,生山,村山,英,小針,篠原,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Yuto, Naruse",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,5.0,23.0,2025/4/26,1985.00896,770.008961,1745645547,2.0,1.0,菊池,Right,学習院大,2,小村,Left,TOK,1,Bottom,1,0,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,123.2,0.998,-0.228,7.177300921,99.46232221,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Undefined,,,,,,2511530022,ファール,,1983,https://youtu.be/Q8Pg7rIyU2c&t=1983,1115,https://youtu.be/_f4LDCvtXKQ&t=1115,村上謙,堀内,鈴木,生山,村山,英,小針,篠原,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Osuke, Komura",,,,,,,425.0,1090137.0,Nagashima Haruki,,1745613155.0,1745645555.0,ChangeUp,Y,-0.2143,0.9405,123.2,1785.43,1188.4,99.46,1:02,1.0,1.8841667,59.7,1.6,44.5,16.5,-1.41,-1.25,1.92,0.17,14.36,1090137@1745645555,V3P4DLKO0850A,-1.2860634,-6.0088778,untitled,,1745645552.0,581.0,1410162.0,tokyobbc_rapsodo Player_016,,1745613153.0,1745645553.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745645553,untitled,1745645551.0,123.0
23,6.0,24.0,2025/4/26,2003.38948,788.3894808,1745645565,2.0,2.0,菊池,Right,学習院大,2,小村,Left,TOK,1,Bottom,1,0,1,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,114.66,0.337,0.016,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2511530023,ボール,,2001,https://youtu.be/Q8Pg7rIyU2c&t=2001,1130,https://youtu.be/_f4LDCvtXKQ&t=1130,村上謙,堀内,鈴木,生山,村山,英,小針,篠原,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Osuke, Komura",,,,,,,195.0,972881.0,TokyoBBC Right,,1745613174.0,1745645574.0,ChangeUp,N,-0.1343,0.0127,114.66,1016.6,901.6,88.69,0:38,1.0,1.7391567,32.2,15.3,35.7,12.3,-1.55,-3.03,1.95,0.15,27.51,972881@1745645574,V3P4DLKO0850A,-0.42595765,-10.8467865,untitled,,1745645571.0,580.0,1410162.0,tokyobbc_rapsodo Player_016,,1745613173.0,1745645573.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745645573,untitled,1745645571.0,114.0
24,7.0,25.0,2025/4/26,2018.901144,803.9011447,1745645581,2.0,3.0,菊池,Right,学習院大,2,小村,Left,TOK,1,Bottom,1,1,1,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,126.28,0.814,0.216,81.17455992,28.42767213,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Undefined,,,,9,9,2511530024,右飛,,2016,https://youtu.be/Q8Pg7rIyU2c&t=2016,1146,https://youtu.be/_f4LDCvtXKQ&t=1146,村上謙,堀内,鈴木,生山,村山,英,小針,篠原,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Osuke, Komura",,,,,,,194.0,972881.0,TokyoBBC Right,,1745613189.0,1745645589.0,ChangeUp,Y,0.1116,1.0427,126.28,1902.23,1900.0,99.88,0:28,1.0,1.4703712,63.3,3.4,62.2,16.0,-0.23,-0.93,1.9,0.14,-2.79,972881@1745645589,V3P4DLKO0850A,0.026978638,-5.2567906,untitled,,1745645586.0,579.0,1410162.0,tokyobbc_rapsodo Player_016,,1745613188.0,1745645588.0,128.2,126.3,43.0,29.7,3768.8296,83.3,0:00,1.0,-10.0,106.5,-7.8,,V3P4DLKO0850A,1410162@1745645588,untitled,1745645586.0,125.0
25,8.0,26.0,2025/4/26,2046.053439,831.0534399,1745645608,3.0,1.0,菊池,Right,学習院大,3,佐渡島,Left,TOK,1,Bottom,2,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,128.52,0.638,0.347,,,TOK,#217fc4,東大,学習院大,#000000,学習院大,TodaiStadium,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2511530025,見逃し,,2044,https://youtu.be/Q8Pg7rIyU2c&t=2044,1167,https://youtu.be/_f4LDCvtXKQ&t=1167,村上謙,堀内,鈴木,生山,村山,英,小針,篠原,"成瀬,小村,佐渡島,横井,矢田貝,岡林,黒武者,深見,小田","櫻井,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","武田,深見,横井,小田,佐渡島,小村,黒武者,岡林,成瀬","菊池,村上謙,堀内,鈴木,生山,村山,英,小針,篠原","R,L,L,L,R,R,L,L,L,R","R,R,R,L,R,L,R,R,R,R",,,,,,,,,,,"Ryo, Sadoshima",,,,,,,193.0,972881.0,TokyoBBC Right,,1745613216.0,1745645616.0,ChangeUp,N,0.3928,0.6145,128.52,2017.0,1951.7,96.76,0:04,1.0,1.458374,42.4,-1.3,63.6,2.4,0.84,-1.74,1.91,0.16,14.62,972881@1745645616,V3P4DLKO0850A,0.7444462,-7.5794487,untitled,,1745645613.0,578.0,1410162.0,tokyobbc_rapsodo Player_016,,1745613215.0,1745645615.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410162@1745645615,untitled,1745645613.0,118.0
