count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,run_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,csv_path,RelSpeed_opensen
97,9.0,90.0,2025/3/25,4328.278865098953,3738.278866052627,1742881113,2.0,5.0,平泉,Left,TOK,3,草切,Right,富山中部高,3,Top,0,2,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,118.12,0.7659999999999999,-0.587,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,1,多比木,,,Nothing,,,,,,2508330097,ボール,,4326.0,https://youtu.be/pxrwmdfRYWI&t=4326,2581.0,https://youtu.be/7j3dqiOXbr4&t=2581,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","平泉,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","石吾,多比木,草切,日下,石川,西浦,谷口,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","L,R,R,R,R,R,R,R,R,L","Terumasa, Hiraizumi","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,299.0,1090725.0,Terumasa Hiraizumi,,1742848718.0,1742881118.0,Cutter,N,-0.7223,1.0966,118.12,1754.32,1163.8,66.34,11:34,1.0,2.1487808,33.3,-10.9,37.4,-7.6,-0.22,1.42,1.62,-0.55,-48.44,1090725@1742881118,V3P4DLKO0850A,-1.0416837,-5.5002203,untitled,,1742881113.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,118.0
98,10.0,91.0,2025/3/25,4349.265744924545,3759.2657449245457,1742881134,2.0,6.0,平泉,Left,TOK,3,草切,Right,富山中部高,3,Top,0,3,2,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,A2SR1,114.9,1.237,-0.248,10.656278388311764,138.3664606634298,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,1,多比木,,,Undefined,,,,,,2508330098,ファール,,4347.0,https://youtu.be/pxrwmdfRYWI&t=4347,2602.0,https://youtu.be/7j3dqiOXbr4&t=2602,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","平泉,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","石吾,多比木,草切,日下,石川,西浦,谷口,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","L,R,R,R,R,R,R,R,R,L","Terumasa, Hiraizumi","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,298.0,1090725.0,Terumasa Hiraizumi,,1742848739.0,1742881139.0,Cutter,N,-0.2973,1.2614,114.9,1778.81,1031.1,57.97,11:20,1.0,2.0228176,33.9,-2.3,32.1,-10.8,0.7,2.32,1.63,-0.47,-54.57,1090725@1742881139,V3P4DLKO0850A,0.5218388,-5.3451653,untitled,,1742881134.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,115.0
99,,,2025/3/25,4373.220613002777,3783.220613002777,1742881158,,,平泉,Left,TOK,3,草切,Right,富山中部高,3,Top,0,3,2,,,,,,0,0,,,,,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,1,多比木,,,PickOff,,,,"1,3","1,3",2508330099,牽制,,4371.0,https://youtu.be/pxrwmdfRYWI&t=4371,2620.0,https://youtu.be/7j3dqiOXbr4&t=2620,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","平泉,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","石吾,多比木,草切,日下,石川,西浦,谷口,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","L,R,R,R,R,R,R,R,R,L","Terumasa, Hiraizumi","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,
100,11.0,92.0,2025/3/25,4384.138635873795,3794.138636827469,1742881169,2.0,7.0,平泉,Left,TOK,3,草切,Right,富山中部高,3,Top,0,3,2,Fastball,InPlay,Undefined,GroundBall,Out,1,0,A2SR1,116.87,0.706,-0.116,37.03328064300842,-18.57927038,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,1,多比木,,,Undefined,,,,"6,3","6,3A",2508330100,遊ゴ,,4382.0,https://youtu.be/pxrwmdfRYWI&t=4382,2631.0,https://youtu.be/7j3dqiOXbr4&t=2631,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","平泉,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","石吾,多比木,草切,日下,石川,西浦,谷口,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","L,R,R,R,R,R,R,R,R,L","Terumasa, Hiraizumi","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,297.0,1090725.0,Terumasa Hiraizumi,,1742848774.0,1742881174.0,Cutter,Y,-0.1376,0.7062999999999999,116.87,1857.95,1089.4,58.63,11:20,1.0,2.0649967,21.6,0.7,33.1,-10.8,1.38,0.66,1.6,-0.53,-54.1,1090725@1742881174,V3P4DLKO0850A,1.4297997,-7.382445,untitled,,1742881169.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,117.0
101,12.0,93.0,2025/3/25,4422.157497882843,3832.157499074936,1742881207,3.0,1.0,平泉,Left,TOK,4,日下,Right,富山中部高,3,Top,1,0,0,Curveball,BallinDirt,Undefined,Undefined,Undefined,0,0,,100.86,-0.07,-0.12,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,2,,多比木,,WildPitch,多比木,,,,,2508330101,ボール(低投)[WP],,4420.0,https://youtu.be/pxrwmdfRYWI&t=4420,2655.0,https://youtu.be/7j3dqiOXbr4&t=2655,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","平泉,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","石吾,多比木,草切,日下,石川,西浦,谷口,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","L,R,R,R,R,R,R,R,R,L","Terumasa, Hiraizumi","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,296.0,1090725.0,Terumasa Hiraizumi,,1742848812.0,1742881212.0,Slider,N,-0.1657,0.102,100.86,1837.82,990.4,53.89,04:52,1.0,2.1210842,-4.0,13.2,-32.5,23.3,0.56,1.46,1.54,-0.45,-57.39,1090725@1742881212,V3P4DLKO0850A,1.5817255,-12.54083,untitled,,1742881207.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,100.0
102,13.0,94.0,2025/3/25,4468.132555961609,3878.132555961609,1742881253,3.0,2.0,平泉,Left,TOK,4,日下,Right,富山中部高,3,Top,1,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,117.25,0.85,0.653,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,3,,,多比木,Nothing,,,,,,2508330102,ボール,,4466.0,https://youtu.be/pxrwmdfRYWI&t=4466,2684.0,https://youtu.be/7j3dqiOXbr4&t=2684,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","平泉,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","石吾,多比木,草切,日下,石川,西浦,谷口,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","L,R,R,R,R,R,R,R,R,L","Terumasa, Hiraizumi","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,295.0,1090725.0,Terumasa Hiraizumi,,1742848858.0,1742881258.0,Fastball,N,0.5556,1.0751,117.25,1919.17,1181.7,61.57,11:26,1.0,2.002739,29.6,12.4,36.2,-9.6,3.18,1.66,1.61,-0.46,-52.0,1090725@1742881258,V3P4DLKO0850A,4.1134624,-5.8328414,untitled,,1742881253.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,117.0
103,14.0,95.0,2025/3/25,4490.025299787521,3900.0253009796143,1742881275,3.0,3.0,平泉,Left,TOK,4,日下,Right,富山中部高,3,Top,1,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,119.04,0.8220000000000001,0.66,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,3,,,多比木,Nothing,,,,,,2508330103,ボール,,4488.0,https://youtu.be/pxrwmdfRYWI&t=4488,2706.0,https://youtu.be/7j3dqiOXbr4&t=2706,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","平泉,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","石吾,多比木,草切,日下,石川,西浦,谷口,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","L,R,R,R,R,R,R,R,R,L","Terumasa, Hiraizumi","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,294.0,1090725.0,Terumasa Hiraizumi,,1742848879.0,1742881279.0,Fastball,N,0.5605,0.9939,119.04,1955.29,1257.4,64.31,11:22,1.0,2.108078,41.0,13.3,36.8,-11.7,3.29,0.71,1.61,-0.49,-49.98,1090725@1742881279,V3P4DLKO0850A,4.279891,-5.3102746,untitled,,1742881274.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,119.0
104,15.0,96.0,2025/3/25,4510.964045,3920.9640460014334,1742881296,3.0,4.0,平泉,Left,TOK,4,日下,Right,富山中部高,3,Top,1,3,0,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,119.3,1.27,0.008,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,3,,,多比木,Nothing,,,,,,2508330104,四球,,4508.0,https://youtu.be/pxrwmdfRYWI&t=4508,2727.0,https://youtu.be/7j3dqiOXbr4&t=2727,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","平泉,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","石吾,多比木,草切,日下,石川,西浦,谷口,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","L,R,R,R,R,R,R,R,R,L","Terumasa, Hiraizumi","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,293.0,1090725.0,Terumasa Hiraizumi,,1742848900.0,1742881300.0,Fastball,N,-0.2281,1.2509,119.3,1874.89,1134.9,60.53,11:26,1.0,1.927599,37.2,-7.8,35.4,-9.4,1.26,1.71,1.63,-0.5,-52.75,1090725@1742881300,V3P4DLKO0850A,0.67861867,-4.643515,untitled,,1742881295.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,119.0
105,16.0,97.0,2025/3/25,4553.385217,3963.385217905045,1742881338,4.0,1.0,平泉,Left,TOK,5,石川,Right,富山中部高,3,Top,1,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,117.67,0.67,-0.224,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,"1,3",日下,,多比木,Nothing,,,,,,2508330105,見逃し,,4551.0,https://youtu.be/pxrwmdfRYWI&t=4551,2747.0,https://youtu.be/7j3dqiOXbr4&t=2747,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","平泉,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","石吾,多比木,草切,日下,石川,西浦,谷口,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","L,R,R,R,R,R,R,R,R,L","Terumasa, Hiraizumi","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,292.0,1090725.0,Terumasa Hiraizumi,,1742848943.0,1742881343.0,Cutter,N,-0.4227,0.6736,117.67,1847.58,1104.1,59.76,11:24,1.0,2.066702,38.7,-1.3,33.9,-9.9,0.16,-0.21,1.61,-0.45,-53.3,1090725@1742881343,V3P4DLKO0850A,0.059559323,-6.772079,untitled,,1742881338.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,118.0
106,17.0,98.0,2025/3/25,4573.216856956482,3983.216857910156,1742881358,4.0,2.0,平泉,Left,TOK,5,石川,Right,富山中部高,3,Top,1,0,1,Fastball,BallinDirt,Undefined,Undefined,Undefined,0,0,,118.29,-0.197,-0.04,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,"1,3",日下,,多比木,Nothing,,,,,,2508330106,ボール(低投),,4571.0,https://youtu.be/pxrwmdfRYWI&t=4571,2766.0,https://youtu.be/7j3dqiOXbr4&t=2766,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","平泉,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","石吾,多比木,草切,日下,石川,西浦,谷口,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","L,R,R,R,R,R,R,R,R,L","Terumasa, Hiraizumi","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,291.0,1090725.0,Terumasa Hiraizumi,,1742848963.0,1742881363.0,Fastball,N,-0.3256,0.1755,118.29,2001.05,1280.8,64.01,11:16,1.0,1.4830227,33.5,-9.9,40.1,-15.3,1.06,-1.56,1.63,-0.53,-50.2,1090725@1742881363,V3P4DLKO0850A,0.3436751,-8.773018,untitled,,1742881358.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,118.0
107,18.0,99.0,2025/3/25,4595.008458852768,4005.008460998535,1742881380,4.0,3.0,平泉,Left,TOK,5,石川,Right,富山中部高,3,Top,1,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.33,0.04,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,"1,3",日下,,多比木,Nothing,,,,,,2508330107,ボール,,4593.0,https://youtu.be/pxrwmdfRYWI&t=4593,2788.0,https://youtu.be/7j3dqiOXbr4&t=2788,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","平泉,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","石吾,多比木,草切,日下,石川,西浦,谷口,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","L,R,R,R,R,R,R,R,R,L","Terumasa, Hiraizumi","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,290.0,1090725.0,Terumasa Hiraizumi,,1742848985.0,1742881385.0,Undefined,,,,,,,,,,,,,,,,,,,,1090725@1742881385,V3P4DLKO0850A,,,untitled,,1742881380.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,
108,19.0,100.0,2025/3/25,4621.938737154007,4031.9387381076817,1742881407,4.0,4.0,平泉,Left,TOK,5,石川,Right,富山中部高,3,Top,1,2,1,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,116.47,1.19,-0.084,13.142577822976676,-170.9605172,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,"1,3",日下,,多比木,Undefined,,,,,,2508330108,ファール,,4619.0,https://youtu.be/pxrwmdfRYWI&t=4619,2815.0,https://youtu.be/7j3dqiOXbr4&t=2815,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","平泉,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","石吾,多比木,草切,日下,石川,西浦,谷口,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","L,R,R,R,R,R,R,R,R,L","Terumasa, Hiraizumi","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,289.0,1090725.0,Terumasa Hiraizumi,,1742849012.0,1742881412.0,Cutter,N,-0.1513,1.2919,116.47,1985.01,1188.7,59.89,11:20,1.0,1.7222424,40.8,9.0,35.5,-12.0,0.98,2.32,1.57,-0.52,-53.21,1090725@1742881412,V3P4DLKO0850A,1.6453371,-4.556855,untitled,,1742881407.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,117.0
109,20.0,101.0,2025/3/25,4647.240637779236,4057.2406389713287,1742881432,4.0,5.0,平泉,Left,TOK,5,石川,Right,富山中部高,3,Top,1,2,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,120.05,1.29,-0.567,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,"1,3",日下,,多比木,Nothing,,,,,,2508330109,ボール,,4645.0,https://youtu.be/pxrwmdfRYWI&t=4645,2840.0,https://youtu.be/7j3dqiOXbr4&t=2840,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","平泉,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","石吾,多比木,草切,日下,石川,西浦,谷口,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","L,R,R,R,R,R,R,R,R,L","Terumasa, Hiraizumi","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,288.0,1090725.0,Terumasa Hiraizumi,,1742849037.0,1742881437.0,Fastball,N,-0.7143999999999999,1.3644,120.05,1792.38,1109.3,61.89,11:18,1.0,2.1855392,37.5,-11.2,32.1,-11.6,-0.27,2.2,1.59,-0.53,-51.77,1090725@1742881437,V3P4DLKO0850A,-1.1130964,-4.1388597,untitled,,1742881432.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,
110,21.0,102.0,2025/3/25,4670.384866952896,4080.3848679065695,1742881455,4.0,6.0,平泉,Left,TOK,5,石川,Right,富山中部高,3,Top,1,3,2,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,114.51,0.83,-0.272,18.52544951989095,9.162347046,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,"1,3",日下,,多比木,Undefined,,,,"1,2","1,2T",2508330110,投ゴ,,4668.0,https://youtu.be/pxrwmdfRYWI&t=4668,2864.0,https://youtu.be/7j3dqiOXbr4&t=2864,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","平泉,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","石吾,多比木,草切,日下,石川,西浦,谷口,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","L,R,R,R,R,R,R,R,R,L","Terumasa, Hiraizumi","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,287.0,1090725.0,Terumasa Hiraizumi,,1742849061.0,1742881461.0,Fastball,N,-0.5274,0.9658,114.51,1840.39,1113.1,60.48,11:12,1.0,2.006836,32.7,-9.9,32.6,-13.4,0.1,1.48,1.59,-0.46,-52.78,1090725@1742881461,V3P4DLKO0850A,-0.6497924,-6.34215,untitled,,1742881456.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,115.0
111,22.0,103.0,2025/3/25,4730.142290115356,4140.142290115356,1742881515,5.0,1.0,平泉,Left,TOK,6,谷口,Right,富山中部高,3,Top,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,110.88,1.3430000000000002,-0.593,,,TOK,#217fc4,東大,富山中部高,#feffff,神,TodaiStadium,B,春季オープン戦,Normal,"1,2",石川,日下,,Nothing,,,,"2,3","2,3",2508330111,ボール,,4728.0,https://youtu.be/pxrwmdfRYWI&t=4728,2907.0,https://youtu.be/7j3dqiOXbr4&t=2907,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者,"今泉,山本,矢田貝,藤尾,黒武者,春山,片桐,土ヶ端,塗師","西浦,多比木,草切,日下,石川,谷口,石吾,斎藤,窪田","平泉,土ヶ端,春山,塗師,藤尾,今泉,山本,片桐,黒武者","石吾,多比木,草切,日下,石川,西浦,谷口,斎藤,窪田","R,L,R,R,R,L,R,L,R,R","L,R,R,R,R,R,R,R,R,L","Terumasa, Hiraizumi","Yuto, Tsuchigahata","Yuichiro, Haruyama","Takuma, Nushi","Shunsuke, Fujio","Rio, Imaizumi","Akira, Yamamoto","Jota, Katagiri","Tetsuta, Kuromusha",,,,,,,,,286.0,1090725.0,Terumasa Hiraizumi,,1742849120.0,1742881520.0,ChangeUp,N,-0.5507,1.7367,110.88,1658.57,1012.9,61.07,11:20,1.0,2.120472,35.0,-3.5,32.7,-10.8,0.08,4.57,1.59,-0.54,-52.36,1090725@1742881520,V3P4DLKO0850A,-0.18933806,-3.9917724,untitled,,1742881515.0,,,,,,,,,,,,,,,,,,,,,,,/Users/hiramatsushiho/Desktop/野球部/Analyst-GitHub/オープン戦データ/25-1春/20250325春季オープン戦vs富山中部高B.csv,111.0
