count,pitchcount,PitchNo,Date,time,time1,time0,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji
194,19.0,186.0,2025/8/30,14.321512,7447.604016,4842.346245,4842.346253,1756523000,1.0,2.0,野本,Right,平成国際大,1,榎本,Left,TOK,6,Bottom,0,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100194,ボール,,7445.0,https://youtu.be/_Ddb7UXiTJk&t=7445,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","野本,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Yoshinobu, Enomoto",,,,,
195,20.0,187.0,2025/8/30,6.96095,7461.925528,4856.667757,4856.667765,1756523014,1.0,3.0,野本,Right,平成国際大,1,榎本,Left,TOK,6,Bottom,0,2,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.123,0.513,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100195,ボール,,7459.0,https://youtu.be/_Ddb7UXiTJk&t=7459,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","野本,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Yoshinobu, Enomoto",,,,,
196,21.0,188.0,2025/8/30,8.864764,7468.886478,4863.628707,4863.628715,1756523021,1.0,4.0,野本,Right,平成国際大,1,榎本,Left,TOK,6,Bottom,0,3,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.566,-0.204,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100196,見逃し,,7466.0,https://youtu.be/_Ddb7UXiTJk&t=7466,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","野本,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Yoshinobu, Enomoto",,,,,
197,22.0,189.0,2025/8/30,9.37716,7477.751242,4872.493471,4872.493479,1756523030,1.0,5.0,野本,Right,平成国際大,1,榎本,Left,TOK,6,Bottom,0,3,1,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.666,0.252,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100197,見逃し,,7475.0,https://youtu.be/_Ddb7UXiTJk&t=7475,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","野本,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Yoshinobu, Enomoto",,,,,
198,23.0,190.0,2025/8/30,14.368309,7487.128402,4881.870631,4881.870638,1756523039,1.0,6.0,野本,Right,平成国際大,1,榎本,Left,TOK,6,Bottom,0,3,2,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,,0.918,-0.02,67.28897427,-59.72548276,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2524100198,ファール,,7485.0,https://youtu.be/_Ddb7UXiTJk&t=7485,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","野本,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Yoshinobu, Enomoto",,,,,
199,24.0,191.0,2025/8/30,161.869369,7501.496711,4896.23894,4896.238948,1756523053,1.0,7.0,野本,Right,平成国際大,1,榎本,Left,TOK,6,Bottom,0,3,2,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,,0.223,-0.727,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2524100199,四球,,7499.0,https://youtu.be/_Ddb7UXiTJk&t=7499,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","野本,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","R,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Yoshinobu, Enomoto",,,,,
200,1.0,192.0,2025/8/30,22.977774,7663.36608,5058.108309,5058.108317,1756523215,2.0,1.0,今井彪,Left,平成国際大,2,酒井,Left,TOK,6,Bottom,0,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,106.0,0.638,-0.044,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,1,榎本,,,Nothing,,,,,,2524100200,見逃し,,7661.0,https://youtu.be/_Ddb7UXiTJk&t=7661,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","今井彪,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","L,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Suguru, Sakai","Yoshinobu, Enomoto",,,,
201,2.0,193.0,2025/8/30,5.089357,7686.343854,5081.086083,5081.086091,1756523238,2.0,2.0,今井彪,Left,平成国際大,2,酒井,Left,TOK,6,Bottom,0,0,1,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.323,0.264,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,1,榎本,,,Nothing,,,,,,2524100201,ボール,,7684.0,https://youtu.be/_Ddb7UXiTJk&t=7684,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","今井彪,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","L,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Suguru, Sakai","Yoshinobu, Enomoto",,,,
202,,,2025/8/30,10.585398,7691.433211,5086.17544,5086.175448,1756523243,,,今井彪,Left,平成国際大,2,酒井,Left,TOK,6,Bottom,0,1,1,,,,,,0,0,,,,,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,1,榎本,,,PickOff,,,,"1,3","1,3",2524100202,牽制,,7689.0,https://youtu.be/_Ddb7UXiTJk&t=7689,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","今井彪,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","L,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Suguru, Sakai","Yoshinobu, Enomoto",,,,
203,3.0,194.0,2025/8/30,16.238478,7702.018609,5096.760838,5096.760845,1756523254,2.0,3.0,今井彪,Left,平成国際大,2,酒井,Left,TOK,6,Bottom,0,1,1,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,0.478,0.032,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,1,榎本,,,Nothing,,,,,,2524100203,空振り,,7700.0,https://youtu.be/_Ddb7UXiTJk&t=7700,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","今井彪,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","L,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Suguru, Sakai","Yoshinobu, Enomoto",,,,
204,,,2025/8/30,8.975472,7718.257087,5112.999316,5112.999326,1756523270,,,今井彪,Left,平成国際大,2,酒井,Left,TOK,6,Bottom,0,1,2,,,,,,0,0,,,,,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,1,榎本,,,PickOff,,,,"1,3","1,3",2524100204,牽制,,7716.0,https://youtu.be/_Ddb7UXiTJk&t=7716,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","今井彪,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","L,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Suguru, Sakai","Yoshinobu, Enomoto",,,,
205,4.0,195.0,2025/8/30,36.717436,7727.232559,5121.974788,5121.974797,1756523279,2.0,4.0,今井彪,Left,平成国際大,2,酒井,Left,TOK,6,Bottom,0,1,2,Curveball,InPlay,Undefined,FlyBall,Out,1,0,,,0.754,0.02,103.5381422,9.677012649,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,1,榎本,,,Undefined,,,,8,8,2524100205,中飛,,7725.0,https://youtu.be/_Ddb7UXiTJk&t=7725,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","今井彪,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","L,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Suguru, Sakai","Yoshinobu, Enomoto",,,,
206,5.0,196.0,2025/8/30,33.495281,7763.949995,5158.692224,5158.692231,1756523316,3.0,1.0,今井彪,Left,平成国際大,3,杉浦,Right,TOK,6,Bottom,1,0,0,Curveball,InPlay,Undefined,FlyBall,Out,1,0,,,0.91,-0.144,68.8327714,-6.150381529,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,1,榎本,,,Undefined,,,,6,6,2524100206,遊飛,,7761.0,https://youtu.be/_Ddb7UXiTJk&t=7761,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","今井彪,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","L,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Kaito, Sugiura","Yoshinobu, Enomoto",,,,
207,6.0,197.0,2025/8/30,13.011844,7797.445276,5192.187505,5192.187514,1756523349,4.0,1.0,今井彪,Left,平成国際大,4,大原,Right,TOK,6,Bottom,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,129.0,1.243,-0.473,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,1,榎本,,,Nothing,,,,,,2524100207,ボール,,7795.0,https://youtu.be/_Ddb7UXiTJk&t=7795,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","今井彪,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","L,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Kaiki, Ohara","Yoshinobu, Enomoto",,,,
208,,,2025/8/30,10.954818,7810.45712,5205.199349,5205.199357,1756523362,,,今井彪,Left,平成国際大,4,大原,Right,TOK,6,Bottom,2,1,0,,,,,,0,0,,,,,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,1,榎本,,,PickOff,,,,"1,3","1,3",2524100208,牽制,,7808.0,https://youtu.be/_Ddb7UXiTJk&t=7808,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","今井彪,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","L,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Kaiki, Ohara","Yoshinobu, Enomoto",,,,
209,7.0,198.0,2025/8/30,25.810272,7821.411938,5216.154167,5216.154174,1756523373,4.0,2.0,今井彪,Left,平成国際大,4,大原,Right,TOK,6,Bottom,2,1,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.083,-0.26,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,1,榎本,,,StolenBase,榎本,,,,,2524100209,ボール[盗塁],,7819.0,https://youtu.be/_Ddb7UXiTJk&t=7819,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","今井彪,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","L,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Kaiki, Ohara","Yoshinobu, Enomoto",,,,"Yoshinobu, Enomoto"
210,8.0,199.0,2025/8/30,18.866669,7847.22221,5241.964439,5241.964446,1756523399,4.0,3.0,今井彪,Left,平成国際大,4,大原,Right,TOK,6,Bottom,2,2,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,,0.966,0.044,47.49262537,90.0,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,2,,榎本,,Undefined,,,,,,2524100210,ファール,,7845.0,https://youtu.be/_Ddb7UXiTJk&t=7845,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","今井彪,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","L,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Kaiki, Ohara",,"Yoshinobu, Enomoto",,,
211,9.0,200.0,2025/8/30,41.22486,7866.088879,5260.831108,5260.831116,1756523418,4.0,4.0,今井彪,Left,平成国際大,4,大原,Right,TOK,6,Bottom,2,2,1,Curveball,InPlay,Undefined,GroundBall,Single,0,0,,,0.994,0.128,40.4302011,-29.7448813,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,2,,榎本,,Undefined,,,,"6,3","6,3",2524100211,遊安,,7864.0,https://youtu.be/_Ddb7UXiTJk&t=7864,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","今井彪,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","L,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Kaiki, Ohara",,"Yoshinobu, Enomoto",,,
212,10.0,201.0,2025/8/30,11.391286,7907.313739,5302.055968,5302.055975,1756523459,5.0,1.0,今井彪,Left,平成国際大,5,工藤,Right,TOK,6,Bottom,2,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,105.0,1.323,-0.433,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,"1,3",大原,,榎本,Nothing,,,,,,2524100212,ボール,,7905.0,https://youtu.be/_Ddb7UXiTJk&t=7905,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","今井彪,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","L,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Yudai, Kudo","Kaiki, Ohara",,"Yoshinobu, Enomoto",,
213,11.0,202.0,2025/8/30,28.998466,7918.705025,5313.447254,5313.447262,1756523471,5.0,2.0,今井彪,Left,平成国際大,5,工藤,Right,TOK,6,Bottom,2,1,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,109.0,0.157,0.096,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,"1,3",大原,,榎本,Nothing,,,,,,2524100213,ボール,,7916.0,https://youtu.be/_Ddb7UXiTJk&t=7916,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","今井彪,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","L,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Yudai, Kudo","Kaiki, Ohara",,"Yoshinobu, Enomoto",,
214,12.0,203.0,2025/8/30,15.877638,7947.703491,5342.44572,5342.445728,1756523500,5.0,3.0,今井彪,Left,平成国際大,5,工藤,Right,TOK,6,Bottom,2,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,129.0,1.337,-0.252,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,"1,3",大原,,榎本,Nothing,,,,,,2524100214,ボール,,7945.0,https://youtu.be/_Ddb7UXiTJk&t=7945,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","今井彪,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","L,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Yudai, Kudo","Kaiki, Ohara",,"Yoshinobu, Enomoto",,
215,13.0,204.0,2025/8/30,15.404774,7963.581129,5358.323358,5358.323366,1756523516,5.0,4.0,今井彪,Left,平成国際大,5,工藤,Right,TOK,6,Bottom,2,3,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,126.0,0.654,-0.256,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,"1,3",大原,,榎本,Nothing,,,,,,2524100215,見逃し,,7961.0,https://youtu.be/_Ddb7UXiTJk&t=7961,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","今井彪,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","L,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Yudai, Kudo","Kaiki, Ohara",,"Yoshinobu, Enomoto",,
216,14.0,205.0,2025/8/30,23.568036,7978.985903,5373.728132,5373.72814,1756523531,5.0,5.0,今井彪,Left,平成国際大,5,工藤,Right,TOK,6,Bottom,2,3,1,Slider,FoulBall,Undefined,LineDrive,Undefined,0,0,,,0.834,-0.064,84.87223443,-54.76326697,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,"1,3",大原,,榎本,Undefined,,,,,,2524100216,ファール,,7976.0,https://youtu.be/_Ddb7UXiTJk&t=7976,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","今井彪,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","L,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Yudai, Kudo","Kaiki, Ohara",,"Yoshinobu, Enomoto",,
217,15.0,206.0,2025/8/30,38.235987,8002.553939,5397.296168,5397.296175,1756523554,5.0,6.0,今井彪,Left,平成国際大,5,工藤,Right,TOK,6,Bottom,2,3,2,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,,1.25,-0.028,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,"1,3",大原,,榎本,Nothing,,,,,,2524100217,四球,,8000.0,https://youtu.be/_Ddb7UXiTJk&t=8000,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","今井彪,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","L,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Yudai, Kudo","Kaiki, Ohara",,"Yoshinobu, Enomoto",,
218,16.0,207.0,2025/8/30,11.53655,8040.789926,5435.532155,5435.532162,1756523593,6.0,1.0,今井彪,Left,平成国際大,6,樋口,Right,TOK,6,Bottom,2,0,0,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,108.0,0.522,-0.28,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,"1,2,3",工藤,大原,榎本,Nothing,,,,,,2524100218,空振り,,8038.0,https://youtu.be/_Ddb7UXiTJk&t=8038,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","今井彪,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","L,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Kosuke, Higuchi","Yudai, Kudo","Kaiki, Ohara","Yoshinobu, Enomoto",,
219,17.0,208.0,2025/8/30,19.6209,8052.326476,5447.068705,5447.068713,1756523604,6.0,2.0,今井彪,Left,平成国際大,6,樋口,Right,TOK,6,Bottom,2,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.19,-0.196,,,TOK,#217fc4,東大,平成国際大,#808080,平国大,_120,A,夏季オープン戦,Normal,"1,2,3",工藤,大原,榎本,Nothing,,,,,,2524100219,ボール,,8050.0,https://youtu.be/_Ddb7UXiTJk&t=8050,,,渡邊,堤箸,岸,石川,小長谷,吉澤,平田,佐々木,"榎本,酒井,杉浦,大原,工藤,樋口,青貝,小村,秋元","小長谷,岸,平田,佐々木,渡邊,吉澤,坂本,堤箸,野口","前田,杉浦,秋元,小村,青貝,樋口,工藤,酒井,大原","今井彪,渡邊,堤箸,岸,野口,小長谷,吉澤,平田,佐々木","R,L,L,R,R,R,R,R,L,R","L,L,L,L,R,L,L,R,L,L",,,,,,,,,,,"Kosuke, Higuchi","Yudai, Kudo","Kaiki, Ohara","Yoshinobu, Enomoto",,
