count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,run_person_romaji,scored_person_romaji
22,5.0,22.0,2025/08/07,1897.435652017594,1567.435652017593,1754529662.506136,2.0,1.0,pos1,Right,東農オ,2,榎本,Left,TOK,1,Bottom,1,0,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,140.0,0.642,0.264,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800022,見逃し,,1895.0,https://youtu.be/NK3nB7tBl70&t=1895,1160.0,https://youtu.be/4DjW2YqmMKE&t=1160,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","R,L,L,R,R,R,R,R,R,R",,,,,,,,,,,"Yoshinobu, Enomoto",,,,,
23,6.0,23.0,2025/08/07,1906.242393016815,1576.24239397049,1754529671.312877,2.0,2.0,pos1,Right,東農オ,2,榎本,Left,TOK,1,Bottom,1,0,1,Fastball,InPlay,Undefined,GroundBall,Single,0,0,,142.0,0.53,0.148,37.73160020560231,-25.96406853823005,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Undefined,,,,"6,3","6,3",2521800023,遊安,,1904.0,https://youtu.be/NK3nB7tBl70&t=1904,1169.0,https://youtu.be/4DjW2YqmMKE&t=1169,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","R,L,L,R,R,R,R,R,R,R",,,,,,,,,,,"Yoshinobu, Enomoto",,,,,
24,7.0,24.0,2025/08/07,1947.32116818428,1617.32116818428,1754529712.391652,3.0,1.0,pos1,Right,東農オ,3,中山,Left,TOK,1,Bottom,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,139.0,0.3429999999999999,-0.407,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,1,榎本,,,Nothing,,,,,,2521800024,ボール,,1945.0,https://youtu.be/NK3nB7tBl70&t=1945,1195.0,https://youtu.be/4DjW2YqmMKE&t=1195,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","R,L,L,R,R,R,R,R,R,R",,,,,,,,,,,"Taiyo, Nakayama","Yoshinobu, Enomoto",,,,
25,8.0,25.0,2025/08/07,1965.873174905777,1635.87317609787,1754529730.943659,3.0,2.0,pos1,Right,東農オ,3,中山,Left,TOK,1,Bottom,1,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,135.0,0.1969999999999999,-0.248,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,1,榎本,,,Nothing,,,,,,2521800025,ボール,,1963.0,https://youtu.be/NK3nB7tBl70&t=1963,1214.0,https://youtu.be/4DjW2YqmMKE&t=1214,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","R,L,L,R,R,R,R,R,R,R",,,,,,,,,,,"Taiyo, Nakayama","Yoshinobu, Enomoto",,,,
26,9.0,26.0,2025/08/07,1986.821288824082,1656.821288824081,1754529751.891772,3.0,3.0,pos1,Right,東農オ,3,中山,Left,TOK,1,Bottom,1,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,138.0,0.1969999999999999,-0.248,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,1,榎本,,,Nothing,,,,,,2521800026,ボール,,1984.0,https://youtu.be/NK3nB7tBl70&t=1984,1235.0,https://youtu.be/4DjW2YqmMKE&t=1235,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","R,L,L,R,R,R,R,R,R,R",,,,,,,,,,,"Taiyo, Nakayama","Yoshinobu, Enomoto",,,,
27,10.0,27.0,2025/08/07,2006.452263832093,1676.452263832093,1754529771.522747,3.0,4.0,pos1,Right,東農オ,3,中山,Left,TOK,1,Bottom,1,3,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,143.0,0.55,0.104,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,1,榎本,,,Nothing,,,,,,2521800027,見逃し,,2004.0,https://youtu.be/NK3nB7tBl70&t=2004,1254.0,https://youtu.be/4DjW2YqmMKE&t=1254,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","R,L,L,R,R,R,R,R,R,R",,,,,,,,,,,"Taiyo, Nakayama","Yoshinobu, Enomoto",,,,
28,11.0,28.0,2025/08/07,2026.183841943741,1696.183843135834,1754529791.254326,3.0,5.0,pos1,Right,東農オ,3,中山,Left,TOK,1,Bottom,1,3,1,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,,0.654,0.124,39.99743293683183,-13.21632406379061,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,1,榎本,,,Undefined,,,,"6,4","6,4B",2521800028,遊ゴ,,2024.0,https://youtu.be/NK3nB7tBl70&t=2024,1274.0,https://youtu.be/4DjW2YqmMKE&t=1274,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","R,L,L,R,R,R,R,R,R,R",,,,,,,,,,,"Taiyo, Nakayama","Yoshinobu, Enomoto",,,,
29,12.0,29.0,2025/08/07,2067.404003143311,1737.404004096985,1754529832.474487,4.0,1.0,pos1,Right,東農オ,4,大原,Right,TOK,1,Bottom,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.698,-0.26,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,1,中山,,,StolenBase,中山,,,,,2521800029,ボール[盗塁],,2065.0,https://youtu.be/NK3nB7tBl70&t=2065,1298.0,https://youtu.be/4DjW2YqmMKE&t=1298,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","R,L,L,R,R,R,R,R,R,R",,,,,,,,,,,"Kaiki, Ohara","Taiyo, Nakayama",,,"Taiyo, Nakayama",
30,13.0,30.0,2025/08/07,2095.070521116257,1765.070522069931,1754529860.141005,4.0,2.0,pos1,Right,東農オ,4,大原,Right,TOK,1,Bottom,2,1,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,117.0,0.878,0.4529999999999999,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,2,,中山,,Nothing,,,,,,2521800030,ボール,,2093.0,https://youtu.be/NK3nB7tBl70&t=2093,1325.0,https://youtu.be/4DjW2YqmMKE&t=1325,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","R,L,L,R,R,R,R,R,R,R",,,,,,,,,,,"Kaiki, Ohara",,"Taiyo, Nakayama",,,
31,14.0,31.0,2025/08/07,2113.27730512619,1783.277306079865,1754529878.347789,4.0,3.0,pos1,Right,東農オ,4,大原,Right,TOK,1,Bottom,2,2,0,Slider,InPlay,Undefined,Popup,Out,1,0,,129.0,0.7020000000000001,0.12,43.84874141843551,23.80594351845771,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,2,,中山,,Undefined,,,,4,4,2521800031,二飛,,2111.0,https://youtu.be/NK3nB7tBl70&t=2111,1343.0,https://youtu.be/4DjW2YqmMKE&t=1343,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","R,L,L,R,R,R,R,R,R,R",,,,,,,,,,,"Kaiki, Ohara",,"Taiyo, Nakayama",,,
32,18.0,32.0,2025/08/07,2234.568477869034,1904.568479061127,1754529999.638962,1.0,1.0,松本慎,Left,TOK,5,batter5,Left,東農オ,2,Top,0,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,114.0,0.69,-0.204,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800032,見逃し,,2232.0,https://youtu.be/NK3nB7tBl70&t=2232,1379.0,https://youtu.be/4DjW2YqmMKE&t=1379,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
33,19.0,33.0,2025/08/07,2244.473155975342,1914.473157167435,1754530009.54364,1.0,2.0,松本慎,Left,TOK,5,batter5,Left,東農オ,2,Top,0,0,1,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,117.0,0.514,-0.032,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800033,見逃し,,2242.0,https://youtu.be/NK3nB7tBl70&t=2242,1389.0,https://youtu.be/4DjW2YqmMKE&t=1389,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
34,20.0,34.0,2025/08/07,2255.888184070587,1925.888185024262,1754530020.958668,1.0,3.0,松本慎,Left,TOK,5,batter5,Left,東農オ,2,Top,0,0,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,135.0,0.894,0.216,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800034,空三振,,2253.0,https://youtu.be/NK3nB7tBl70&t=2253,1401.0,https://youtu.be/4DjW2YqmMKE&t=1401,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
35,21.0,35.0,2025/08/07,2276.584494113922,1946.584495067596,1754530041.654978,2.0,1.0,松本慎,Left,TOK,6,batter6,Right,東農オ,2,Top,1,0,0,Curveball,FoulBall,Undefined,FlyBall,Undefined,0,0,,99.0,0.542,0.172,67.59773033226973,-63.09390654406316,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Undefined,,,,,,2521800035,ファール,,2274.0,https://youtu.be/NK3nB7tBl70&t=2274,1417.0,https://youtu.be/4DjW2YqmMKE&t=1417,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
36,22.0,36.0,2025/08/07,2308.572292089462,1978.572293043137,1754530073.642776,2.0,2.0,松本慎,Left,TOK,6,batter6,Right,東農オ,2,Top,1,0,1,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,118.0,0.73,-0.38,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800036,ボール,,2306.0,https://youtu.be/NK3nB7tBl70&t=2306,1449.0,https://youtu.be/4DjW2YqmMKE&t=1449,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
37,23.0,37.0,2025/08/07,2320.916156053543,1990.916157007218,1754530085.98664,2.0,3.0,松本慎,Left,TOK,6,batter6,Right,東農オ,2,Top,1,1,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,136.0,0.8740000000000001,0.2,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800037,空振り,,2318.0,https://youtu.be/NK3nB7tBl70&t=2318,1462.0,https://youtu.be/4DjW2YqmMKE&t=1462,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
38,24.0,38.0,2025/08/07,2330.762845277786,2000.762845993042,1754530095.833329,2.0,4.0,松本慎,Left,TOK,6,batter6,Right,東農オ,2,Top,1,1,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,139.0,0.546,-0.256,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800038,空三振,,2328.0,https://youtu.be/NK3nB7tBl70&t=2328,1472.0,https://youtu.be/4DjW2YqmMKE&t=1472,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
39,25.0,39.0,2025/08/07,2360.288396120071,2030.288397073746,1754530125.35888,3.0,1.0,松本慎,Left,TOK,7,batter7,Right,東農オ,2,Top,2,0,0,Fastball,InPlay,Undefined,LineDrive,Out,1,0,,,0.622,-0.22,30.11162278507338,34.62415507994895,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Undefined,,,,3,3,2521800039,一直,,2358.0,https://youtu.be/NK3nB7tBl70&t=2358,1480.0,https://youtu.be/4DjW2YqmMKE&t=1480,明石,中山,小村,青貝,樋口,榎本,酒井,大原,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R","Shinnosuke, Matsumoto","Ken, Akashi","Taiyo, Nakayama","Osuke, Komura","Naomasa, Aogai","Kosuke, Higuchi","Yoshinobu, Enomoto","Suguru, Sakai","Kaiki, Ohara",,,,,,,
40,15.0,40.0,2025/08/07,2477.099787950516,2147.099789142609,1754530242.170272,1.0,1.0,pos1,Right,東農オ,5,秋元,Right,TOK,2,Bottom,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,142.0,0.478,-0.44,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800040,ボール,,2475.0,https://youtu.be/NK3nB7tBl70&t=2475,1494.0,https://youtu.be/4DjW2YqmMKE&t=1494,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Ryo, Akimoto",,,,,
41,16.0,41.0,2025/08/07,2486.094340085983,2156.094340085983,1754530251.164824,1.0,2.0,pos1,Right,東農オ,5,秋元,Right,TOK,2,Bottom,0,1,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,143.0,0.5379999999999999,-0.22,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800041,見逃し,,2484.0,https://youtu.be/NK3nB7tBl70&t=2484,1503.0,https://youtu.be/4DjW2YqmMKE&t=1503,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Ryo, Akimoto",,,,,
42,17.0,42.0,2025/08/07,2495.179995059967,2165.17999625206,1754530260.250479,1.0,3.0,pos1,Right,東農オ,5,秋元,Right,TOK,2,Bottom,0,1,1,Curveball,InPlay,Undefined,FlyBall,Out,1,0,,118.0,0.63,-0.132,74.74473854259034,22.65523270867979,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Undefined,,,,9,9,2521800042,右飛,,2493.0,https://youtu.be/NK3nB7tBl70&t=2493,1513.0,https://youtu.be/4DjW2YqmMKE&t=1513,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Ryo, Akimoto",,,,,
43,18.0,43.0,2025/08/07,2523.308858156204,2193.308859109879,1754530288.379342,2.0,1.0,pos1,Right,東農オ,6,青貝,Right,TOK,2,Bottom,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,142.0,0.562,-0.413,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800043,ボール,,2521.0,https://youtu.be/NK3nB7tBl70&t=2521,1531.0,https://youtu.be/4DjW2YqmMKE&t=1531,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Naomasa, Aogai",,,,,
44,19.0,44.0,2025/08/07,2532.363706111908,2202.363706111908,1754530297.434189,2.0,2.0,pos1,Right,東農オ,6,青貝,Right,TOK,2,Bottom,1,1,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,145.0,0.706,-0.28,,,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Nothing,,,,,,2521800044,見逃し,,2530.0,https://youtu.be/NK3nB7tBl70&t=2530,1540.0,https://youtu.be/4DjW2YqmMKE&t=1540,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Naomasa, Aogai",,,,,
45,20.0,45.0,2025/08/07,2541.546374082565,2211.54637503624,1754530306.616858,2.0,3.0,pos1,Right,東農オ,6,青貝,Right,TOK,2,Bottom,1,1,1,Fastball,InPlay,Undefined,LineDrive,Double,0,0,,143.0,0.802,0.244,62.99719979319568,-35.50597011424111,TOK,#217fc4,東大,東農オ,#b92cff,東農オ,Engaru_122,A,夏季オープン戦,Normal,,,,,Undefined,,,,7,7,2521800045,左2,,2539.0,https://youtu.be/NK3nB7tBl70&t=2539,1549.0,https://youtu.be/4DjW2YqmMKE&t=1549,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9,"酒井,榎本,中山,大原,秋元,青貝,小村,明石,樋口","batter1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","松本慎,明石,中山,小村,青貝,樋口,榎本,酒井,大原","pos1,batter2,batter3,batter4,batter5,batter6,batter7,batter8,batter9","R,L,L,L,R,R,R,L,L,R","L,L,L,R,R,L,R,R,R,R",,,,,,,,,,,"Naomasa, Aogai",,,,,
