count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,RelSpeed_opensen,csv_path
277,3.0,271.0,2025/4/6,10039.133,9769.133010864258,1743911213,1.0,3.0,大道,Right,杏林大,1,成瀬,Left,TOK,8,Top,0,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,128.59,1.29,0.072,,,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2509520277,ボール,,,,,,植田,峯岸,西村,相澤,北嶋,田中,本間,小林,"北嶋,相沢,西村,峯岸,田中,本間,佐藤,小林,植田","成瀬,岡林,春山,藤尾,黒武者,片桐,土ヶ端,塗師,今泉","大道,植田,峯岸,西村,相沢,北嶋,田中,本間,小林","大森,土ヶ端,春山,塗師,片桐,今泉,黒武者,成瀬,岡林","L,R,R,R,R,R,R,R,R,R","R,L,L,R,R,L,L,R,R,L",122.0,972881.0,TokyoBBC Right,,1743878818.0,1743911218.0,ChangeUp,N,0.1335,1.1054000000000002,128.59,2192.96,1731.1,78.94,00:54,1.0,1.7991734,49.6,22.2,42.6,21.7,-1.9,0.39,1.63,0.45,37.87,972881@1743911218,V3P4DLKO0850A,-0.2412648,-4.3317075,untitled,,1743911212.0,133.0,1410155.0,tokyobbc_rapsodo Player_007,,1743878817.0,1743911217.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743911217,untitled,1743911212.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
278,4.0,272.0,2025/4/6,10059.509933948517,9789.509940862656,1743911233,1.0,4.0,大道,Right,杏林大,1,成瀬,Left,TOK,8,Top,0,3,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,130.98,0.89,0.132,,,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2509520278,見逃し,,,,,,植田,峯岸,西村,相澤,北嶋,田中,本間,小林,"北嶋,相沢,西村,峯岸,田中,本間,佐藤,小林,植田","成瀬,岡林,春山,藤尾,黒武者,片桐,土ヶ端,塗師,今泉","大道,植田,峯岸,西村,相沢,北嶋,田中,本間,小林","大森,土ヶ端,春山,塗師,片桐,今泉,黒武者,成瀬,岡林","L,R,R,R,R,R,R,R,R,R","R,L,L,R,R,L,L,R,R,L",121.0,972881.0,TokyoBBC Right,,1743878839.0,1743911239.0,ChangeUp,Y,0.1931,0.9178,130.98,2185.82,1748.0,79.97,00:56,1.0,1.6858215,55.4,29.8,42.2,23.1,-1.97,-0.61,1.64,0.46,36.9,972881@1743911239,V3P4DLKO0850A,0.24423851,-4.6367965,untitled,,1743911233.0,132.0,1410155.0,tokyobbc_rapsodo Player_007,,1743878838.0,1743911238.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743911238,untitled,1743911233.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
279,5.0,273.0,2025/4/6,10071.781446933746,9801.781453847883,1743911245,1.0,5.0,大道,Right,杏林大,1,成瀬,Left,TOK,8,Top,0,3,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,129.36,0.574,0.184,,,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2509520279,見逃し,,,,,,植田,峯岸,西村,相澤,北嶋,田中,本間,小林,"北嶋,相沢,西村,峯岸,田中,本間,佐藤,小林,植田","成瀬,岡林,春山,藤尾,黒武者,片桐,土ヶ端,塗師,今泉","大道,植田,峯岸,西村,相沢,北嶋,田中,本間,小林","大森,土ヶ端,春山,塗師,片桐,今泉,黒武者,成瀬,岡林","L,R,R,R,R,R,R,R,R,R","R,L,L,R,R,L,L,R,R,L",120.0,972881.0,TokyoBBC Right,,1743878851.0,1743911251.0,ChangeUp,N,0.2792,0.6920999999999999,129.36,2200.59,1760.9,80.02,01:00,1.0,1.8640423,47.6,19.4,42.0,24.3,-1.19,-1.13,1.62,0.42,36.85,972881@1743911251,V3P4DLKO0850A,0.25922823,-5.676184,untitled,,1743911245.0,131.0,1410155.0,tokyobbc_rapsodo Player_007,,1743878850.0,1743911250.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743911250,untitled,1743911245.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
280,6.0,274.0,2025/4/6,10085.059845924376,9815.059854,1743911258,1.0,6.0,大道,Right,杏林大,1,成瀬,Left,TOK,8,Top,0,3,2,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,129.79,0.8059999999999999,-0.248,30.50352891299992,37.534809143878576,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,,,,,Undefined,,,,3,3A,2509520280,一ゴ,,,,,,植田,峯岸,西村,相澤,北嶋,田中,本間,小林,"北嶋,相沢,西村,峯岸,田中,本間,佐藤,小林,植田","成瀬,岡林,春山,藤尾,黒武者,片桐,土ヶ端,塗師,今泉","大道,植田,峯岸,西村,相沢,北嶋,田中,本間,小林","大森,土ヶ端,春山,塗師,片桐,今泉,黒武者,成瀬,岡林","L,R,R,R,R,R,R,R,R,R","R,L,L,R,R,L,L,R,R,L",119.0,972881.0,TokyoBBC Right,,1743878865.0,1743911265.0,ChangeUp,Y,-0.1147,0.8331999999999999,129.79,2273.56,1753.2,77.11,00:54,1.0,1.6102619,36.5,14.3,43.8,22.2,-2.43,-0.04,1.6,0.44,39.55,972881@1743911265,V3P4DLKO0850A,-1.3767443,-5.568664,untitled,,1743911259.0,130.0,1410155.0,tokyobbc_rapsodo Player_007,,1743878864.0,1743911264.0,134.1,129.8,-10.2,30.6,2727.6152,5.0,04:12,1.0,10.3,94.0,24.4,,V3P4DLKO0850A,1410155@1743911264,untitled,1743911259.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
281,7.0,275.0,2025/4/6,10110.935250043867,9840.935256958008,1743911284,2.0,1.0,大道,Right,杏林大,2,岡林,Left,TOK,8,Top,1,0,0,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,134.83,0.774,0.096,29.956620017088333,25.050977816442877,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,,,,,Undefined,,,,"3,1","3,1A",2509520281,一ゴ,,,,,,植田,峯岸,西村,相澤,北嶋,田中,本間,小林,"北嶋,相沢,西村,峯岸,田中,本間,佐藤,小林,植田","成瀬,岡林,春山,藤尾,黒武者,片桐,土ヶ端,塗師,今泉","大道,植田,峯岸,西村,相沢,北嶋,田中,本間,小林","大森,土ヶ端,春山,塗師,片桐,今泉,黒武者,成瀬,岡林","L,R,R,R,R,R,R,R,R,R","R,L,L,R,R,L,L,R,R,L",118.0,972881.0,TokyoBBC Right,,1743878890.0,1743911290.0,ChangeUp,Y,0.0932,0.5589999999999999,134.83,2348.37,1804.9,76.86,00:56,1.0,1.8475418,46.8,23.5,41.1,21.9,-2.04,-1.88,1.6,0.44,39.77,972881@1743911290,V3P4DLKO0850A,-0.31905007,-5.6267743,untitled,,1743911284.0,129.0,1410155.0,tokyobbc_rapsodo Player_007,,1743878889.0,1743911289.0,142.5,134.8,-9.8,32.3,4066.9456,3.1,07:36,1.0,-8.9,59.6,-4.7,,V3P4DLKO0850A,1410155@1743911289,untitled,1743911284.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
282,8.0,276.0,2025/4/6,10141.23796081543,9871.237967729568,1743911315,3.0,1.0,大道,Right,杏林大,3,春山,Right,TOK,8,Top,2,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,115.67,0.083,0.2,,,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2509520282,ボール,,,,,,植田,峯岸,西村,相澤,北嶋,田中,本間,小林,"北嶋,相沢,西村,峯岸,田中,本間,佐藤,小林,植田","成瀬,岡林,春山,藤尾,黒武者,片桐,土ヶ端,塗師,今泉","大道,植田,峯岸,西村,相沢,北嶋,田中,本間,小林","大森,土ヶ端,春山,塗師,片桐,今泉,黒武者,成瀬,岡林","L,R,R,R,R,R,R,R,R,R","R,L,L,R,R,L,L,R,R,L",117.0,972881.0,TokyoBBC Right,,1743878921.0,1743911321.0,Curveball,N,0.3793999999999999,0.5113,115.67,2387.89,1638.3,68.61,06:08,1.0,1.8254013,-43.3,-18.9,-48.5,-6.7,0.34,2.66,1.58,0.47,46.68,972881@1743911321,V3P4DLKO0850A,-1.0744333,-10.870809,untitled,,1743911315.0,128.0,1410155.0,tokyobbc_rapsodo Player_007,,1743878920.0,1743911320.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743911320,untitled,1743911315.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
283,9.0,277.0,2025/4/6,10152.732583999634,9882.732590913773,1743911326,3.0,2.0,大道,Right,杏林大,3,春山,Right,TOK,8,Top,2,1,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,134.02,0.77,0.088,,,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2509520283,空振り,,,,,,植田,峯岸,西村,相澤,北嶋,田中,本間,小林,"北嶋,相沢,西村,峯岸,田中,本間,佐藤,小林,植田","成瀬,岡林,春山,藤尾,黒武者,片桐,土ヶ端,塗師,今泉","大道,植田,峯岸,西村,相沢,北嶋,田中,本間,小林","大森,土ヶ端,春山,塗師,片桐,今泉,黒武者,成瀬,岡林","L,R,R,R,R,R,R,R,R,R","R,L,L,R,R,L,L,R,R,L",116.0,972881.0,TokyoBBC Right,,1743878932.0,1743911332.0,ChangeUp,Y,0.0123,1.0114,134.02,2294.24,1812.1,78.98,00:50,1.0,1.6534462,53.1,32.2,45.1,21.8,-2.64,-0.31,1.63,0.45,37.83,972881@1743911332,V3P4DLKO0850A,-0.24933428,-4.267339,untitled,,1743911326.0,127.0,1410155.0,tokyobbc_rapsodo Player_007,,1743878931.0,1743911331.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743911331,untitled,1743911326.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
284,10.0,278.0,2025/4/6,10163.448162794111,9893.448169708252,1743911337,3.0,3.0,大道,Right,杏林大,3,春山,Right,TOK,8,Top,2,1,1,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,113.69,0.662,0.128,,,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2509520284,見逃し,,,,,,植田,峯岸,西村,相澤,北嶋,田中,本間,小林,"北嶋,相沢,西村,峯岸,田中,本間,佐藤,小林,植田","成瀬,岡林,春山,藤尾,黒武者,片桐,土ヶ端,塗師,今泉","大道,植田,峯岸,西村,相沢,北嶋,田中,本間,小林","大森,土ヶ端,春山,塗師,片桐,今泉,黒武者,成瀬,岡林","L,R,R,R,R,R,R,R,R,R","R,L,L,R,R,L,L,R,R,L",115.0,972881.0,TokyoBBC Right,,1743878943.0,1743911343.0,Curveball,Y,-0.0103,0.866,113.69,2406.39,1262.0,52.44,06:10,1.0,1.7235107,-37.9,-23.8,-39.0,-7.2,-0.96,4.03,1.57,0.5,58.37,972881@1743911343,V3P4DLKO0850A,-2.7404547,-9.699804,untitled,,1743911337.0,126.0,1410155.0,tokyobbc_rapsodo Player_007,,1743878942.0,1743911342.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743911342,untitled,1743911337.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
285,11.0,279.0,2025/4/6,10174.600425720217,9904.600433826448,1743911348,3.0,4.0,大道,Right,杏林大,3,春山,Right,TOK,8,Top,2,1,2,Curveball,FoulBall,Undefined,GroundBall,Undefined,0,0,,117.6,0.183,0.0,5.023417807057935,-176.6335393,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,,,,,Undefined,,,,,,2509520285,ファール,,,,,,植田,峯岸,西村,相澤,北嶋,田中,本間,小林,"北嶋,相沢,西村,峯岸,田中,本間,佐藤,小林,植田","成瀬,岡林,春山,藤尾,黒武者,片桐,土ヶ端,塗師,今泉","大道,植田,峯岸,西村,相沢,北嶋,田中,本間,小林","大森,土ヶ端,春山,塗師,片桐,今泉,黒武者,成瀬,岡林","L,R,R,R,R,R,R,R,R,R","R,L,L,R,R,L,L,R,R,L",114.0,972881.0,TokyoBBC Right,,1743878954.0,1743911354.0,Curveball,N,-0.1149,0.3728,117.6,2436.61,1621.0,66.53,06:18,1.0,1.7843571,-45.7,-27.1,-47.1,-10.5,-1.06,2.18,1.59,0.46,48.3,972881@1743911354,V3P4DLKO0850A,-3.099331,-11.486343,untitled,,1743911348.0,125.0,1410155.0,tokyobbc_rapsodo Player_007,,1743878953.0,1743911353.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743911353,untitled,1743911348.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
286,12.0,280.0,2025/4/6,10192.963867902756,9922.963874816896,1743911366,3.0,5.0,大道,Right,杏林大,3,春山,Right,TOK,8,Top,2,1,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,136.58,1.026,-0.527,,,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2509520286,ボール,,,,,,植田,峯岸,西村,相澤,北嶋,田中,本間,小林,"北嶋,相沢,西村,峯岸,田中,本間,佐藤,小林,植田","成瀬,岡林,春山,藤尾,黒武者,片桐,土ヶ端,塗師,今泉","大道,植田,峯岸,西村,相沢,北嶋,田中,本間,小林","大森,土ヶ端,春山,塗師,片桐,今泉,黒武者,成瀬,岡林","L,R,R,R,R,R,R,R,R,R","R,L,L,R,R,L,L,R,R,L",113.0,972881.0,TokyoBBC Right,,1743878972.0,1743911372.0,ChangeUp,N,-0.4495,1.0633,136.58,2403.61,1893.2,78.77,00:54,1.0,1.8613949,55.5,9.9,42.3,22.0,-3.5,-0.21,1.59,0.44,38.03,972881@1743911372,V3P4DLKO0850A,-2.7461202,-3.7876542,untitled,,1743911366.0,124.0,1410155.0,tokyobbc_rapsodo Player_007,,1743878971.0,1743911371.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743911371,untitled,1743911366.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
287,13.0,281.0,2025/4/6,10206.515784025192,9936.515790700912,1743911380,3.0,6.0,大道,Right,杏林大,3,春山,Right,TOK,8,Top,2,2,2,Curveball,FoulBall,Undefined,GroundBall,Undefined,0,0,,114.45,0.143,-0.333,21.240986463002585,89.20427644726072,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,,,,,Undefined,,,,,,2509520287,ファール,,,,,,植田,峯岸,西村,相澤,北嶋,田中,本間,小林,"北嶋,相沢,西村,峯岸,田中,本間,佐藤,小林,植田","成瀬,岡林,春山,藤尾,黒武者,片桐,土ヶ端,塗師,今泉","大道,植田,峯岸,西村,相沢,北嶋,田中,本間,小林","大森,土ヶ端,春山,塗師,片桐,今泉,黒武者,成瀬,岡林","L,R,R,R,R,R,R,R,R,R","R,L,L,R,R,L,L,R,R,L",112.0,972881.0,TokyoBBC Right,,1743878987.0,1743911387.0,Curveball,N,-0.1979,0.2892,114.45,2311.73,1491.1,64.5,06:22,1.0,1.8281612,-37.9,-24.9,-45.4,-11.7,-1.65,1.73,1.59,0.52,49.83,972881@1743911387,V3P4DLKO0850A,-3.507467,-11.43728,untitled,,1743911381.0,123.0,1410155.0,tokyobbc_rapsodo Player_007,,1743878986.0,1743911386.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743911386,untitled,1743911381.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
288,14.0,282.0,2025/4/6,10225.97018790245,9955.970195,1743911399,3.0,7.0,大道,Right,杏林大,3,春山,Right,TOK,8,Top,2,2,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,134.87,0.75,0.044,,,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2509520288,空三振,,,,,,植田,峯岸,西村,相澤,北嶋,田中,本間,小林,"北嶋,相沢,西村,峯岸,田中,本間,佐藤,小林,植田","成瀬,岡林,春山,藤尾,黒武者,片桐,土ヶ端,塗師,今泉","大道,植田,峯岸,西村,相沢,北嶋,田中,本間,小林","大森,土ヶ端,春山,塗師,片桐,今泉,黒武者,成瀬,岡林","L,R,R,R,R,R,R,R,R,R","R,L,L,R,R,L,L,R,R,L",111.0,972881.0,TokyoBBC Right,,1743879005.0,1743911405.0,ChangeUp,Y,-0.1398,0.7352,134.87,2300.78,1504.0,65.37,00:44,1.0,1.8037281,61.8,15.6,36.1,14.2,-2.82,-1.29,1.59,0.5,49.18,972881@1743911405,V3P4DLKO0850A,-1.6012218,-5.0958734,untitled,,1743911399.0,122.0,1410155.0,tokyobbc_rapsodo Player_007,,1743879004.0,1743911404.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743911404,untitled,1743911399.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
289,1.0,283.0,2025/4/6,10391.952243804932,10121.95225071907,1743911565,1.0,1.0,岩佐,Right,TOK,4,峯岸,Right,杏林大,8,Bottom,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,128.34,0.97,-0.613,,,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2509520289,ボール,,,,,,土ヶ端,春山,塗師,片桐,今泉,黒武者,成瀬,岡林,"北嶋,相沢,西村,峯岸,田中,本間,佐藤,小林,植田","成瀬,岡林,春山,藤尾,黒武者,片桐,土ヶ端,塗師,今泉","大道,植田,峯岸,西村,相沢,北嶋,田中,本間,小林","岩佐,土ヶ端,春山,塗師,片桐,今泉,黒武者,成瀬,岡林","R,R,R,R,R,R,R,R,R,R","R,L,L,R,R,L,L,R,R,L",248.0,1183720.0,Masafumi Iwasa,,1743879171.0,1743911571.0,Fastball,N,-0.6939,1.1022,128.34,2172.18,1848.0,85.08,01:34,1.0,1.7597828,35.9,34.0,34.6,38.0,-5.13,1.14,1.55,0.42,31.7,1183720@1743911571,V3P4DLKO0850A,-2.6214364,-4.543326,untitled,,1743911565.0,112.0,1410155.0,tokyobbc_rapsodo Player_007,,1743879170.0,1743911570.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743911570,untitled,1743911565.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
290,2.0,284.0,2025/4/6,10403.247282028198,10133.247287988665,1743911577,1.0,2.0,岩佐,Right,TOK,4,峯岸,Right,杏林大,8,Bottom,0,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,125.74,0.217,-0.212,,,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2509520290,ボール,,,,,,土ヶ端,春山,塗師,片桐,今泉,黒武者,成瀬,岡林,"北嶋,相沢,西村,峯岸,田中,本間,佐藤,小林,植田","成瀬,岡林,春山,藤尾,黒武者,片桐,土ヶ端,塗師,今泉","大道,植田,峯岸,西村,相沢,北嶋,田中,本間,小林","岩佐,土ヶ端,春山,塗師,片桐,今泉,黒武者,成瀬,岡林","R,R,R,R,R,R,R,R,R,R","R,L,L,R,R,L,L,R,R,L",247.0,1183720.0,Masafumi Iwasa,,1743879183.0,1743911583.0,Fastball,N,-0.275,0.326,125.74,2084.65,1759.3,84.39,01:38,1.0,1.6143284,40.6,40.9,34.2,41.1,-3.92,-1.53,1.56,0.44,32.44,1183720@1743911583,V3P4DLKO0850A,-0.90771985,-7.332017,untitled,,1743911577.0,111.0,1410155.0,tokyobbc_rapsodo Player_007,,1743879182.0,1743911582.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743911582,untitled,1743911577.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
291,3.0,285.0,2025/4/6,10416.67913889885,10146.679145812988,1743911590,1.0,3.0,岩佐,Right,TOK,4,峯岸,Right,杏林大,8,Bottom,0,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,126.12,1.15,-0.124,,,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2509520291,ボール,,,,,,土ヶ端,春山,塗師,片桐,今泉,黒武者,成瀬,岡林,"北嶋,相沢,西村,峯岸,田中,本間,佐藤,小林,植田","成瀬,岡林,春山,藤尾,黒武者,片桐,土ヶ端,塗師,今泉","大道,植田,峯岸,西村,相沢,北嶋,田中,本間,小林","岩佐,土ヶ端,春山,塗師,片桐,今泉,黒武者,成瀬,岡林","R,R,R,R,R,R,R,R,R,R","R,L,L,R,R,L,L,R,R,L",246.0,1183720.0,Masafumi Iwasa,,1743879196.0,1743911596.0,Fastball,N,-0.299,1.1588,126.12,2116.1,1609.4,76.06,01:24,1.0,1.6070538,39.7,19.5,34.4,32.2,-3.18,1.32,1.56,0.42,40.49,1183720@1743911596,V3P4DLKO0850A,-1.7551208,-4.3926897,untitled,,1743911590.0,110.0,1410155.0,tokyobbc_rapsodo Player_007,,1743879195.0,1743911595.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743911595,untitled,1743911590.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
292,4.0,286.0,2025/4/6,10429.766827821732,10159.76683473587,1743911603,1.0,4.0,岩佐,Right,TOK,4,峯岸,Right,杏林大,8,Bottom,0,3,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,126.67,0.602,0.14,,,杏林大,#ff0000,杏林大,TOK,#217fc4,東大,杏林大学グラウンド,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2509520292,見逃し,,,,,,土ヶ端,春山,塗師,片桐,今泉,黒武者,成瀬,岡林,"北嶋,相沢,西村,峯岸,田中,本間,佐藤,小林,植田","成瀬,岡林,春山,藤尾,黒武者,片桐,土ヶ端,塗師,今泉","大道,植田,峯岸,西村,相沢,北嶋,田中,本間,小林","岩佐,土ヶ端,春山,塗師,片桐,今泉,黒武者,成瀬,岡林","R,R,R,R,R,R,R,R,R,R","R,L,L,R,R,L,L,R,R,L",245.0,1183720.0,Masafumi Iwasa,,1743879209.0,1743911609.0,Fastball,Y,-0.0189,0.6546,126.67,2109.53,1720.6,81.56,01:36,1.0,1.613308,38.6,38.8,32.6,37.7,-2.84,-0.34,1.54,0.41,35.35,1183720@1743911609,V3P4DLKO0850A,0.0157982,-6.149093,untitled,,1743911603.0,109.0,1410155.0,tokyobbc_rapsodo Player_007,,1743879208.0,1743911608.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410155@1743911608,untitled,1743911603.0,,/Users/shugokatayama/Analyst-GitHub/オープン戦データ/25-1春/20250406春季オープン戦vs杏林大B.csv
