count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,scored_person_romaji,run_person_romaji,error_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,日付,バット,利き腕,スイング条件,オンプレーンスコア,体とバットの角度スコア,体の回転による加速スコア,バットスピード (km/h),体の回転によるバットの加速の大きさ（初動） (G),オンプレーンの効率 (%),アッパースイング度 (°), 体とバットの角度（構え） (°), 体とバットの角度（インパクト） (°), バット角度 (°),パワー (kW),スイング時間 (秒),手の最大スピード (km/h),打球スピード (km/h),打球角度 (°),推定飛距離 (m),RelSpeed_opensen
144,29.0,142.0,2025/6/15,6613.619017,4978.619022,1749967606,4.0,2.0,三村,Right,県千葉,1,岡林,Left,TOK,5,Bottom,2,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,106.93,0.602,-0.5,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,2,,阿部,,Nothing,,,,,,2516530144,ボール,,6611,https://youtu.be/XzET5Oyn6gk&t=6611,3652,https://youtu.be/SqNaUdkFYQc&t=3652,岩佐,北原,桒田,内山,出口,川端,白井,三村,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","岩佐,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","三村,白井,batter3,batter4,batter5,batter6,batter7,batter8,岩佐","R,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R",,,,,,,,,,"Yuna, Okabayashi",,"Abe, Senji",,,,,203.0,972881.0,TokyoBBC Right,,1749935210.0,1749967610.0,ChangeUp,N,-0.4038,0.4725,106.93,1764.16,1706.8,96.75,2:30,1.0,1.9400005,3.4,41.2,13.4,56.9,-5.29,2.88,1.23,0.67,14.64,972881@1749967610,V3P4DLKO0850A,-2.2021368,-8.839607,untitled,,1749967605.0,175.0,1410222.0,tokyobbc_rapsodo Player_039,,1749935210.0,1749967610.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749967610,untitled,1749967605.0,,,,,,,,,,,,,,,,,,,,,107.0
145,30.0,143.0,2025/6/15,6629.580199,4994.580205,1749967622,4.0,3.0,三村,Right,県千葉,1,岡林,Left,TOK,5,Bottom,2,2,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,93.32,0.806,0.573,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,2,,阿部,,Nothing,,,,,,2516530145,ボール,,6627,https://youtu.be/XzET5Oyn6gk&t=6627,3668,https://youtu.be/SqNaUdkFYQc&t=3668,岩佐,北原,桒田,内山,出口,川端,白井,三村,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","岩佐,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","三村,白井,batter3,batter4,batter5,batter6,batter7,batter8,岩佐","R,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R",,,,,,,,,,"Yuna, Okabayashi",,"Abe, Senji",,,,,202.0,972881.0,TokyoBBC Right,,1749935226.0,1749967626.0,Slider,N,1.5416,2.5373,93.32,1306.06,1303.9,99.84,9:36,0.5,0.7916813,,-72.0,22.1,-72.6,5.81,10.26,1.33,0.3,-3.27,972881@1749967626,V3P4DLKO0850A,0.66405,-13.25803,untitled,,1749967621.0,174.0,1410222.0,tokyobbc_rapsodo Player_039,,1749935225.0,1749967625.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749967625,untitled,1749967620.0,,,,,,,,,,,,,,,,,,,,,91.0
146,31.0,144.0,2025/6/15,6652.159958,5017.159964,1749967645,4.0,4.0,三村,Right,県千葉,1,岡林,Left,TOK,5,Bottom,2,3,0,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,103.46,0.203,-0.613,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,2,,阿部,,Nothing,,,,,,2516530146,四球,,6650,https://youtu.be/XzET5Oyn6gk&t=6650,3691,https://youtu.be/SqNaUdkFYQc&t=3691,岩佐,北原,桒田,内山,出口,川端,白井,三村,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","岩佐,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","三村,白井,batter3,batter4,batter5,batter6,batter7,batter8,岩佐","R,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R",,,,,,,,,,"Yuna, Okabayashi",,"Abe, Senji",,,,,201.0,972881.0,TokyoBBC Right,,1749935249.0,1749967649.0,ChangeUp,N,-0.7593,0.4538,103.46,1721.76,1654.6,96.1,2:24,1.0,1.5926476,16.5,42.7,17.3,58.9,-6.46,2.87,1.28,0.67,16.06,972881@1749967649,V3P4DLKO0850A,-3.3303828,-9.209467,untitled,,1749967644.0,173.0,1410222.0,tokyobbc_rapsodo Player_039,,1749935248.0,1749967648.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749967648,untitled,1749967643.0,,,,,,,,,,,,,,,,,,,,,103.0
147,32.0,145.0,2025/6/15,6736.976608,5101.976613,1749967729,5.0,1.0,三村,Right,県千葉,2,小美野,Left,TOK,5,Bottom,2,0,0,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,103.38,0.642,-0.2,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,"1,2",岡林,阿部,,Nothing,,,,,,2516530147,空振り,,6734,https://youtu.be/XzET5Oyn6gk&t=6734,3710,https://youtu.be/SqNaUdkFYQc&t=3710,岩佐,北原,桒田,内山,出口,川端,白井,三村,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","岩佐,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","三村,白井,batter3,batter4,batter5,batter6,batter7,batter8,岩佐","R,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R",,,,,,,,,,"Komino, Harunobu","Yuna, Okabayashi","Abe, Senji",,,,,200.0,972881.0,TokyoBBC Right,,1749935334.0,1749967734.0,ChangeUp,Y,-0.1707,0.5101,103.38,1780.68,1724.8,96.86,2:20,1.0,1.8383503,17.6,36.0,18.9,57.1,-4.39,3.14,1.2,0.71,14.4,972881@1749967734,V3P4DLKO0850A,-1.6905513,-8.643819,untitled,,1749967729.0,172.0,1410222.0,tokyobbc_rapsodo Player_039,,1749935333.0,1749967733.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749967733,untitled,1749967728.0,,,,,,,,,,,,,,,,,,,,,102.0
148,33.0,146.0,2025/6/15,6753.626598,5118.626602,1749967746,5.0,2.0,三村,Right,県千葉,2,小美野,Left,TOK,5,Bottom,2,0,1,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,92.09,0.638,0.48,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,"1,2",岡林,阿部,,Nothing,,,,,,2516530148,ボール,,6751,https://youtu.be/XzET5Oyn6gk&t=6751,3727,https://youtu.be/SqNaUdkFYQc&t=3727,岩佐,北原,桒田,内山,出口,川端,白井,三村,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","岩佐,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","三村,白井,batter3,batter4,batter5,batter6,batter7,batter8,岩佐","R,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R",,,,,,,,,,"Komino, Harunobu","Yuna, Okabayashi","Abe, Senji",,,,,199.0,972881.0,TokyoBBC Right,,1749935356.0,1749967756.0,Curveball,N,0.4826,0.9548,92.09,2134.96,1530.3,71.68,7:46,1.0,1.9850483,1.6,-30.6,-31.6,-44.8,0.44,6.77,1.2,0.67,44.21,972881@1749967756,V3P4DLKO0850A,-1.8813123,-9.383829,untitled,,1749967751.0,171.0,1410222.0,tokyobbc_rapsodo Player_039,,1749935355.0,1749967755.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749967755,untitled,1749967750.0,,,,,,,,,,,,,,,,,,,,,92.0
149,34.0,147.0,2025/6/15,6769.96071,5134.960714,1749967762,5.0,3.0,三村,Right,県千葉,2,小美野,Left,TOK,5,Bottom,2,1,1,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,90.58,0.642,0.58,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,"1,2",岡林,阿部,,Nothing,,,,,,2516530149,ボール,,6767,https://youtu.be/XzET5Oyn6gk&t=6767,3743,https://youtu.be/SqNaUdkFYQc&t=3743,岩佐,北原,桒田,内山,出口,川端,白井,三村,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","岩佐,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","三村,白井,batter3,batter4,batter5,batter6,batter7,batter8,岩佐","R,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R",,,,,,,,,,"Komino, Harunobu","Yuna, Okabayashi","Abe, Senji",,,,,198.0,972881.0,TokyoBBC Right,,1749935367.0,1749967767.0,Slider,N,1.0019,0.9229,90.58,2092.67,1033.8,49.4,7:48,1.0,,4.8,-27.3,-19.6,-29.1,2.39,5.9,1.37,0.64,60.4,972881@1749967767,V3P4DLKO0850A,0.16727062,-10.379457,untitled,,1749967762.0,170.0,1410222.0,tokyobbc_rapsodo Player_039,,1749935366.0,1749967766.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749967766,untitled,1749967761.0,,,,,,,,,,,,,,,,,,,,,91.0
150,35.0,148.0,2025/6/15,6789.44048,5154.440485,1749967782,5.0,4.0,三村,Right,県千葉,2,小美野,Left,TOK,5,Bottom,2,2,1,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,110.67,0.894,0.036,93.51032448,0.0,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,"1,2",岡林,阿部,,Undefined,,,,8,8,2516530150,中飛,,6787,https://youtu.be/XzET5Oyn6gk&t=6787,3763,https://youtu.be/SqNaUdkFYQc&t=3763,岩佐,北原,桒田,内山,出口,川端,白井,三村,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","岩佐,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","三村,白井,batter3,batter4,batter5,batter6,batter7,batter8,岩佐","R,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R",,,,,,,,,,"Komino, Harunobu","Yuna, Okabayashi","Abe, Senji",,,,,197.0,972881.0,TokyoBBC Right,,1749935387.0,1749967787.0,ChangeUp,Y,-0.0171,0.8739,110.67,1871.15,1831.8,97.9,1:54,1.0,1.4994831,44.6,40.7,33.8,55.6,-2.69,1.53,1.58,0.35,11.77,972881@1749967787,V3P4DLKO0850A,0.31184152,-6.874036,untitled,,1749967782.0,169.0,1410222.0,tokyobbc_rapsodo Player_039,,1749935386.0,1749967786.0,137.3,110.7,40.7,16.8,3446.1963,94.9,11:34,1.0,1.7,98.0,115.5,,V3P4DLKO0850A,1410222@1749967786,untitled,1749967781.0,,,,,,,,,,,,,,,,,,,,,
151,1.0,149.0,2025/6/15,7355.313405,5720.313417,1749968348,1.0,1.0,田中,Right,TOK,3,三村,Right,県千葉,6,Top,0,0,0,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,122.96,,,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,,,,,Undefined,,,,,,2516530151,ファール,,7353,https://youtu.be/XzET5Oyn6gk&t=7353,3913,https://youtu.be/SqNaUdkFYQc&t=3913,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","田中,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","三村,北原,岩佐,桒田,内山,出口,川端,白井,面谷","R,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Tanaka, Kunito","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,526.0,1410183.0,Kunito Tanaka,,1749935950.0,1749968350.0,Fastball,N,-0.2883,0.6926,122.96,1927.85,1243.7,64.51,0:42,1.0,1.7575378,37.9,0.2,34.6,12.8,-1.07,-0.96,1.81,0.01,49.83,1410183@1749968350,V3P4DLKO0850A,-1.0567733,-7.2099447,untitled,,1749968345.0,159.0,1410222.0,tokyobbc_rapsodo Player_039,,1749935949.0,1749968349.0,187.5,123.0,-19.6,8.6,0.0,6.4,0:00,1.0,21.9,98.7,359.6,,V3P4DLKO0850A,1410222@1749968349,untitled,1749968344.0,,,,,,,,,,,,,,,,,,,,,
152,2.0,150.0,2025/6/15,7375.740472,5740.740479,1749968368,1.0,2.0,田中,Right,TOK,3,三村,Right,県千葉,6,Top,0,0,1,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,106.91,,,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2516530152,見逃し,,7373,https://youtu.be/XzET5Oyn6gk&t=7373,3926,https://youtu.be/SqNaUdkFYQc&t=3926,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","田中,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","三村,北原,岩佐,桒田,内山,出口,川端,白井,面谷","R,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Tanaka, Kunito","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,525.0,1410183.0,Kunito Tanaka,,1749935968.0,1749968368.0,Curveball,Y,0.1071,0.9576,106.91,1938.73,1133.2,58.45,6:56,1.0,1.7222519,-9.6,-29.6,-34.1,-21.4,1.37,3.45,1.73,0.02,54.23,1410183@1749968368,V3P4DLKO0850A,-0.8502463,-9.611661,untitled,,1749968363.0,158.0,1410222.0,tokyobbc_rapsodo Player_039,,1749935967.0,1749968367.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749968367,untitled,1749968362.0,,,,,,,,,,,,,,,,,,,,,
153,3.0,151.0,2025/6/15,7404.586962,5769.586969,1749968397,1.0,3.0,田中,Right,TOK,3,三村,Right,県千葉,6,Top,0,0,2,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,107.14,,,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2516530153,見三振,,7402,https://youtu.be/XzET5Oyn6gk&t=7402,3945,https://youtu.be/SqNaUdkFYQc&t=3945,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","田中,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","三村,北原,岩佐,桒田,内山,出口,川端,白井,面谷","R,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Tanaka, Kunito","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,523.0,1410183.0,Kunito Tanaka,,1749936000.0,1749968400.0,Curveball,N,0.1821,1.0867,107.14,2040.05,1510.4,74.04,6:46,1.0,2.0745564,-3.9,-22.7,-43.2,-21.1,1.42,3.41,1.77,0.02,42.24,1410183@1749968400,V3P4DLKO0850A,-0.3291082,-9.037137,untitled,,1749968395.0,156.0,1410222.0,tokyobbc_rapsodo Player_039,,1749935999.0,1749968399.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749968399,untitled,1749968394.0,,,,,,,,,,,,,,,,,,,,,
154,4.0,152.0,2025/6/15,7415.813351,5780.813359,1749968408,2.0,1.0,田中,Right,TOK,4,北原,Right,県千葉,6,Top,1,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,108.41,0.47,-0.108,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2516530154,ボール,,7413,https://youtu.be/XzET5Oyn6gk&t=7413,3956,https://youtu.be/SqNaUdkFYQc&t=3956,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","田中,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","三村,北原,岩佐,桒田,内山,出口,川端,白井,面谷","R,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Tanaka, Kunito","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,522.0,1410183.0,Kunito Tanaka,,1749936012.0,1749968412.0,Curveball,N,-0.3231,-0.066,108.41,1998.22,1153.8,57.74,6:54,1.0,1.9048405,-13.7,-21.9,-34.8,-20.2,-0.5,-0.45,1.78,0.04,54.73,1410183@1749968412,V3P4DLKO0850A,-2.1658955,-13.229782,untitled,,1749968407.0,155.0,1410222.0,tokyobbc_rapsodo Player_039,,1749936011.0,1749968411.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749968411,untitled,1749968406.0,,,,,,,,,,,,,,,,,,,,,
155,5.0,153.0,2025/6/15,7430.856481,5795.856488,1749968423,2.0,2.0,田中,Right,TOK,4,北原,Right,県千葉,6,Top,1,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,119.67,1.15,-0.092,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2516530155,ボール,,7428,https://youtu.be/XzET5Oyn6gk&t=7428,3971,https://youtu.be/SqNaUdkFYQc&t=3971,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","田中,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","三村,北原,岩佐,桒田,内山,出口,川端,白井,面谷","R,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Tanaka, Kunito","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,521.0,1410183.0,Kunito Tanaka,,1749936027.0,1749968427.0,Fastball,N,-0.267,1.6354,119.67,1896.35,1194.3,62.98,0:30,1.0,1.9685364,44.4,-5.5,33.5,8.1,-0.99,2.48,1.77,0.06,50.97,1410183@1749968427,V3P4DLKO0850A,-1.4008423,-3.7566488,untitled,,1749968422.0,154.0,1410222.0,tokyobbc_rapsodo Player_039,,1749936026.0,1749968426.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749968426,untitled,1749968421.0,,,,,,,,,,,,,,,,,,,,,119.0
156,6.0,154.0,2025/6/15,7448.305764,5813.305772,1749968441,2.0,3.0,田中,Right,TOK,4,北原,Right,県千葉,6,Top,1,2,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,120.15,0.243,-0.467,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2516530156,ボール,,7446,https://youtu.be/XzET5Oyn6gk&t=7446,3989,https://youtu.be/SqNaUdkFYQc&t=3989,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","田中,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","三村,北原,岩佐,桒田,内山,出口,川端,白井,面谷","R,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Tanaka, Kunito","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,520.0,1410183.0,Kunito Tanaka,,1749936046.0,1749968446.0,Fastball,N,-0.3943,0.4429,120.15,1948.67,1227.3,62.98,0:40,1.0,1.9452763,43.2,-0.8,33.7,11.6,-1.63,-1.83,1.78,0.07,50.96,1410183@1749968446,V3P4DLKO0850A,-1.6915048,-7.988625,untitled,,1749968441.0,153.0,1410222.0,tokyobbc_rapsodo Player_039,,1749936045.0,1749968445.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749968445,untitled,1749968440.0,,,,,,,,,,,,,,,,,,,,,120.0
157,7.0,155.0,2025/6/15,7461.044788,5826.044795,1749968453,2.0,4.0,田中,Right,TOK,4,北原,Right,県千葉,6,Top,1,3,0,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,,,,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,,,,,Nothing,,,,,,2516530157,四球,,7459,https://youtu.be/XzET5Oyn6gk&t=7459,4002,https://youtu.be/SqNaUdkFYQc&t=4002,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","田中,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","三村,北原,岩佐,桒田,内山,出口,川端,白井,面谷","R,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Tanaka, Kunito","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,8.0,156.0,2025/6/15,7481.938392,5846.9384,1749968474,3.0,1.0,田中,Right,TOK,5,内山,Right,県千葉,6,Top,1,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,100.94,0.183,-0.252,,,TOK,#217fc4,東大,県千葉,#040404,県千葉,TodaiStadium,B,夏季オープン戦,Normal,1,北原,,,Nothing,,,,,,2516530158,ボール,,7479,https://youtu.be/XzET5Oyn6gk&t=7479,4010,https://youtu.be/SqNaUdkFYQc&t=4010,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野,"岡林,小美野,石川,山本,藤尾,松本康,村尾,阿部,大寺","桒田,白井,三村,北原,内山,面谷,出口,川端,岩佐","田中,松本康,石川,阿部,藤尾,大寺,岡林,村尾,小美野","三村,北原,岩佐,桒田,内山,出口,川端,白井,面谷","R,L,L,R,R,R,R,R,R,L","R,R,L,L,R,R,R,R,R,R","Tanaka, Kunito","Kohei, Matsumoto","Hikaru, Ishikawa","Abe, Senji","Shunsuke, Fujio","Otera, Kotaro","Yuna, Okabayashi","Murao, Yusaku","Komino, Harunobu",,,,,,,,519.0,1410183.0,Kunito Tanaka,,1749936078.0,1749968478.0,Curveball,N,-0.4046,0.3501,100.94,2074.72,1629.0,78.52,6:52,1.0,1.966423,-21.4,-32.0,-48.9,-26.2,-0.53,2.11,1.79,0.06,38.26,1410183@1749968478,V3P4DLKO0850A,-2.9610586,-13.084117,untitled,,1749968473.0,152.0,1410222.0,tokyobbc_rapsodo Player_039,,1749936078.0,1749968478.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410222@1749968478,untitled,1749968473.0,,,,,,,,,,,,,,,,,,,,,101.0
