count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,Pitcher_romaji,C_romaji,1B_romaji,2B_romaji,3B_romaji,SS_romaji,LF_romaji,CF_romaji,RF_romaji,error_person_romaji,Batter_romaji,on_1b_romaji,on_2b_romaji,on_3b_romaji,runevent_romaji,scored_person_romaji,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,unixtime,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,unixtime_rapsodo_hit,csv_path,run_person_romaji,RelSpeed_opensen
66,24.0,63.0,2025/3/17,3379.649092,2459.649093,1742177034,2.0,1.0,前田,Right,TOK,8,後藤,Left,神奈川大,3,Bottom,1,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,106.87,0.542,0.453,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520066,ボール,,3377,,,,深見,横井,小田,大田,樋口,山本,堀端,成瀬,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","吉野,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R","Riku, Maeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Eisuke, Ohta","Kosuke, Higuchi","Akira, Yamamoto","Taiki, Horibata","Yuto, Naruse",,,,,,,,54.0,1090150.0,Riku Maeda,,1742144639.0,1742177039.0,Slider,N,0.5922,0.8385,106.87,1923.1,1009.7,52.5,6:52,1.0,1.8141823,-40.5,-43.0,-31.1,-18.3,1.13,4.18,1.46,0.41,58.33,1090150@1742177039,V3P4DLKO0850A,-2.1885087,-11.988771,untitled,,1742177034.0,190.0,1410150.0,tokyobbc_rapsodo Player_002,,1742144638.0,1742177038.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742177038,untitled,1742177034.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,107.0
67,25.0,64.0,2025/3/17,3390.748839,2470.74884,1742177045,2.0,2.0,前田,Right,TOK,8,後藤,Left,神奈川大,3,Bottom,1,1,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,127.83,0.466,-0.1,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520067,空振り,,3388,,,,深見,横井,小田,大田,樋口,山本,堀端,成瀬,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","吉野,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R","Riku, Maeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Eisuke, Ohta","Kosuke, Higuchi","Akira, Yamamoto","Taiki, Horibata","Yuto, Naruse",,,,,,,,53.0,1090150.0,Riku Maeda,,1742144649.0,1742177049.0,Fastball,N,0.0913,0.4556,127.83,1996.69,1882.1,94.26,1:12,1.0,1.7462196,59.8,34.0,44.4,32.8,-2.48,-1.6,1.47,0.46,19.51,1090150@1742177049,V3P4DLKO0850A,0.057429414,-5.7683134,untitled,,1742177044.0,189.0,1410150.0,tokyobbc_rapsodo Player_002,,1742144648.0,1742177048.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742177048,untitled,1742177044.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,128.0
68,26.0,65.0,2025/3/17,3401.088589,2481.08859,1742177055,2.0,3.0,前田,Right,TOK,8,後藤,Left,神奈川大,3,Bottom,1,1,1,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,118.85,0.237,-0.24,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520068,空振り,,3399,,,,深見,横井,小田,大田,樋口,山本,堀端,成瀬,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","吉野,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R","Riku, Maeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Eisuke, Ohta","Kosuke, Higuchi","Akira, Yamamoto","Taiki, Horibata","Yuto, Naruse",,,,,,,,52.0,1090150.0,Riku Maeda,,1742144660.0,1742177060.0,Fastball,N,-0.2192,0.3822,118.85,1407.91,1312.8,93.24,1:52,1.0,1.898613,10.2,40.2,24.6,37.8,-3.7,0.46,1.45,0.42,21.18,1090150@1742177060,V3P4DLKO0850A,-0.68103427,-8.505659,untitled,,1742177055.0,188.0,1410150.0,tokyobbc_rapsodo Player_002,,1742144659.0,1742177059.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742177059,untitled,1742177055.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,119.0
69,27.0,66.0,2025/3/17,3414.232028,2494.232029,1742177068,2.0,4.0,前田,Right,TOK,8,後藤,Left,神奈川大,3,Bottom,1,1,2,Splitter,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,118.78,0.19,-0.152,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,"2,3","2,3A",2507520069,空三振,,3412,,,,深見,横井,小田,大田,樋口,山本,堀端,成瀬,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","吉野,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R","Riku, Maeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Eisuke, Ohta","Kosuke, Higuchi","Akira, Yamamoto","Taiki, Horibata","Yuto, Naruse",,,,,,,,51.0,1090150.0,Riku Maeda,,1742144673.0,1742177073.0,Fastball,N,-0.3285,0.1365,118.78,1131.72,954.3,84.32,2:20,1.0,1.7739124,10.0,23.0,11.8,34.2,-3.94,-0.13,1.38,0.56,32.52,1090150@1742177073,V3P4DLKO0850A,-2.2410057,-9.005226,untitled,,1742177068.0,187.0,1410150.0,tokyobbc_rapsodo Player_002,,1742144672.0,1742177072.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742177072,untitled,1742177068.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,119.0
70,28.0,67.0,2025/3/17,3440.19909,2520.199091,1742177094,3.0,1.0,前田,Right,TOK,9,久保,Right,神奈川大,3,Bottom,2,0,0,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,128.4,1.09,0.104,77.35422253,50.7259663,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Undefined,,,,,,2507520070,ファール,,3438,,,,深見,横井,小田,大田,樋口,山本,堀端,成瀬,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","吉野,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R","Riku, Maeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Eisuke, Ohta","Kosuke, Higuchi","Akira, Yamamoto","Taiki, Horibata","Yuto, Naruse",,,,,,,,50.0,1090150.0,Riku Maeda,,1742144700.0,1742177100.0,Fastball,N,-0.0212,1.0799,128.4,1995.84,1881.6,94.28,1:08,1.0,1.8853855,53.6,10.6,43.5,30.8,-1.93,0.83,1.47,0.42,19.48,1090150@1742177100,V3P4DLKO0850A,-1.1106167,-3.9545133,untitled,,1742177095.0,186.0,1410150.0,tokyobbc_rapsodo Player_002,,1742144699.0,1742177099.0,143.2,128.4,21.7,33.3,3541.6914,94.0,1:54,1.0,-8.7,87.2,630.2,,V3P4DLKO0850A,1410150@1742177099,untitled,1742177095.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,128.0
71,29.0,68.0,2025/3/17,3468.84107,2548.841071,1742177123,3.0,2.0,前田,Right,TOK,9,久保,Right,神奈川大,3,Bottom,2,0,1,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,105.39,0.638,0.136,21.60452321,-34.9920202,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Undefined,,,,"5,3","5,3A",2507520071,三ゴ,,3466,,,,深見,横井,小田,大田,樋口,山本,堀端,成瀬,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","吉野,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R","Riku, Maeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Eisuke, Ohta","Kosuke, Higuchi","Akira, Yamamoto","Taiki, Horibata","Yuto, Naruse",,,,,,,,49.0,1090150.0,Riku Maeda,,1742144728.0,1742177128.0,Curveball,Y,-0.1838,0.5491,105.39,1899.98,1078.0,56.74,6:52,1.0,1.8707695,-15.7,-37.2,-33.4,-19.1,-0.72,3.24,1.46,0.39,55.43,1090150@1742177128,V3P4DLKO0850A,-3.5085552,-10.289208,untitled,,1742177123.0,185.0,1410150.0,tokyobbc_rapsodo Player_002,,1742144727.0,1742177127.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742177127,untitled,1742177123.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,105.0
72,1.0,69.0,2025/3/17,3563.417032,2643.417033,1742177218,1.0,1.0,樋口,Right,神奈川大,3,横井,Right,TOK,4,Top,0,0,0,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,131.62,0.966,0.056,81.22814049,-23.77234881,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Undefined,,,,7,7,2507520072,左飛,,3561,,,,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","樋口,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R",,,,,,,,,,,"Shuntaro, Yokoi",,,,,,183.0,972881.0,TokyoBBC Right,,1742144823.0,1742177223.0,ChangeUp,Y,0.0544,1.024,131.62,2091.42,1667.4,79.73,0:48,1.0,2.0027447,64.4,-6.5,43.9,20.2,-2.0,0.14,1.55,0.68,37.13,972881@1742177223,V3P4DLKO0850A,-2.5352263,-4.517435,untitled,,1742177218.0,179.0,1410150.0,tokyobbc_rapsodo Player_002,,1742144822.0,1742177222.0,136.8,131.6,38.3,-16.0,2524.44,101.7,11:28,1.0,-38.3,125.1,709.2,,V3P4DLKO0850A,1410150@1742177222,untitled,1742177218.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,132.0
73,2.0,70.0,2025/3/17,3587.354175,2667.354176,1742177242,2.0,1.0,樋口,Right,神奈川大,4,伊藤,Left,TOK,4,Top,1,0,0,Splitter,BallCalled,Undefined,Undefined,Undefined,0,0,,101.1,0.377,0.1,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520073,ボール,,3585,,,,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","樋口,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,R,L,R,L,R,R",,,,,,,,,,,"Koichiro, Ito",,,,,,182.0,972881.0,TokyoBBC Right,,1742144846.0,1742177246.0,Cutter,N,0.2421,1.2295,101.1,630.51,250.1,39.66,0:50,1.0,1.9377136,37.6,-9.8,11.5,4.2,-0.89,4.05,1.54,0.59,66.63,972881@1742177246,V3P4DLKO0850A,-1.6356689,-6.917224,untitled,,1742177241.0,178.0,1410150.0,tokyobbc_rapsodo Player_002,,1742144845.0,1742177245.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742177245,untitled,1742177241.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,101.0
74,3.0,71.0,2025/3/17,3602.470772,2682.470773,1742177257,2.0,2.0,樋口,Right,神奈川大,4,伊藤,Left,TOK,4,Top,1,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,128.64,0.303,-0.128,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520074,ボール,,3600,,,,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","樋口,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,L,L,R,L,R,R",,,,,,,,,,,"Koichiro, Ito",,,,,,180.0,972881.0,TokyoBBC Right,,1742144866.0,1742177266.0,ChangeUp,Y,-0.0319,0.6281,128.64,2172.27,1563.4,71.97,1:04,1.0,1.996706,48.6,5.9,37.8,23.9,-3.35,-1.09,1.54,0.85,43.97,972881@1742177266,V3P4DLKO0850A,-2.8995492,-5.6737914,untitled,,1742177261.0,176.0,1410150.0,tokyobbc_rapsodo Player_002,,1742144864.0,1742177264.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742177264,untitled,1742177260.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,130.0
75,4.0,72.0,2025/3/17,3614.935671,2694.935672,1742177269,2.0,3.0,樋口,Right,神奈川大,4,伊藤,Left,TOK,4,Top,1,2,0,Fastball,FoulBall,Undefined,GroundBall,Undefined,0,0,,,0.458,0.088,48.04276541,72.1213034,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Undefined,,,,,,2507520075,ファール,,3612,,,,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","樋口,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,L,L,R,L,R,R",,,,,,,,,,,"Koichiro, Ito",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,129.0
76,5.0,73.0,2025/3/17,3641.034343,2721.034344,1742177295,2.0,4.0,樋口,Right,神奈川大,4,伊藤,Left,TOK,4,Top,1,2,1,Curveball,FoulBall,Undefined,FlyBall,Undefined,0,0,,,0.566,0.192,56.73924553,-75.24127554,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Undefined,,,,,,2507520076,ファール,,3639,,,,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","樋口,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,L,L,R,L,R,R",,,,,,,,,,,"Koichiro, Ito",,,,,,179.0,972881.0,TokyoBBC Right,,1742144900.0,1742177300.0,Curveball,,,,,1885.07,1362.5,72.28,6:36,1.0,,,,,,0.0,0.0,0.0,0.0,43.72,972881@1742177300,V3P4DLKO0850A,,,untitled,,1742177295.0,175.0,1410150.0,tokyobbc_rapsodo Player_002,,1742144899.0,1742177299.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742177299,untitled,1742177295.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,
77,6.0,74.0,2025/3/17,3665.687531,2745.687532,1742177320,2.0,5.0,樋口,Right,神奈川大,4,伊藤,Left,TOK,4,Top,1,2,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,129.39,0.958,0.196,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520077,空三振,,3663,,,,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","樋口,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,L,L,R,L,R,R",,,,,,,,,,,"Koichiro, Ito",,,,,,178.0,972881.0,TokyoBBC Right,,1742144918.0,1742177318.0,ChangeUp,N,0.2802,1.2105,129.39,2352.73,1712.6,72.79,0:36,1.0,2.1173763,50.9,-12.5,41.8,13.7,-1.3,0.93,1.51,0.77,43.29,972881@1742177318,V3P4DLKO0850A,-2.2557344,-3.3470268,untitled,,1742177313.0,174.0,1410150.0,tokyobbc_rapsodo Player_002,,1742144917.0,1742177317.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742177317,untitled,1742177313.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,129.0
78,7.0,75.0,2025/3/17,3681.292981,2761.292982,1742177335,3.0,1.0,樋口,Right,神奈川大,5,深見,Left,TOK,4,Top,2,0,0,Splitter,InPlay,Undefined,GroundBall,Out,1,0,,107.56,0.626,-0.12,30.34192536,26.56505118,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Undefined,,,,"3,1","3,1A",2507520078,一ゴ,,3679,,,,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","樋口,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,L,L,R,L,R,R",,,,,,,,,,,"Yuto, Fukami",,,,,,177.0,972881.0,TokyoBBC Right,,1742144941.0,1742177341.0,Curveball,Y,-0.0263,0.8505,107.56,1805.16,1351.3,74.86,6:42,1.0,2.0266514,-10.8,-26.5,-45.2,-19.8,-1.59,3.45,1.53,0.68,41.53,972881@1742177341,V3P4DLKO0850A,-3.5766492,-8.7746725,untitled,,1742177336.0,173.0,1410150.0,tokyobbc_rapsodo Player_002,,1742144940.0,1742177340.0,89.2,107.6,0.5,40.0,1488.9822,10.8,11:22,1.0,-17.7,76.0,77.4,,V3P4DLKO0850A,1410150@1742177340,untitled,1742177336.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,108.0
79,30.0,76.0,2025/3/17,3807.702471,2887.702472,1742177462,1.0,1.0,前田,Right,TOK,1,石崎,Right,神奈川大,4,Bottom,0,0,0,Splitter,InPlay,Undefined,GroundBall,Out,1,0,,116.88,0.514,0.124,21.35742107,-32.59258147,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Undefined,,,,"5,3","5,3A",2507520079,三ゴ,,3805,,,,深見,横井,小田,大田,樋口,山本,堀端,成瀬,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","樋口,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,L,L,R,L,R,R","Riku, Maeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Eisuke, Ohta","Kosuke, Higuchi","Akira, Yamamoto","Taiki, Horibata","Yuto, Naruse",,,,,,,,41.0,1090150.0,Riku Maeda,,1742145067.0,1742177467.0,Fastball,Y,0.0123,0.6505,116.88,1185.64,1180.4,99.56,1:48,1.0,1.8206635,11.4,31.0,24.8,35.9,-2.52,0.79,1.47,0.39,5.38,1090150@1742177467,V3P4DLKO0850A,-0.21573918,-8.33625,untitled,,1742177462.0,167.0,1410150.0,tokyobbc_rapsodo Player_002,,1742145066.0,1742177466.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,1410150@1742177466,untitled,1742177462.0,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,117.0
80,31.0,77.0,2025/3/17,3832.036686,2912.036687,1742177486,2.0,1.0,前田,Right,TOK,2,山脇,Left,神奈川大,4,Bottom,1,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.618,-0.232,,,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Nothing,,,,,,2507520080,見逃し,,3830,,,,深見,横井,小田,大田,樋口,山本,堀端,成瀬,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","樋口,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,L,L,R,L,R,R","Riku, Maeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Eisuke, Ohta","Kosuke, Higuchi","Akira, Yamamoto","Taiki, Horibata","Yuto, Naruse",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,
81,32.0,78.0,2025/3/17,3842.93222,2922.932221,1742177497,2.0,2.0,前田,Right,TOK,2,山脇,Left,神奈川大,4,Bottom,1,0,1,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,,,,23.55453071,22.06789956,神奈川大,#4c26ff,神奈大,TOK,#217fc4,東大,神奈川大G,B,春季オープン戦,Normal,,,,,Undefined,,,,"4,3","4,3A",2507520081,二ゴ,,3840,,,,深見,横井,小田,大田,樋口,山本,堀端,成瀬,"石崎,山脇,犬飼,板倉,渡邊,羽立,内山,後藤,久保","成瀬,樋口,横井,伊藤,深見,山本,堀端,小田,大田","樋口,内山,後藤,犬飼,久保,山脇,石崎,板倉,渡邊","前田,深見,横井,小田,大田,樋口,山本,堀端,成瀬","R,R,L,L,L,R,R,R,L,R","R,L,R,R,L,L,R,L,R,R","Riku, Maeda","Yuto, Fukami","Shuntaro, Yokoi","Shu, Oda","Eisuke, Ohta","Kosuke, Higuchi","Akira, Yamamoto","Taiki, Horibata","Yuto, Naruse",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250317春季オープン戦vs神奈川大B.csv,,
