count,PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,count.1,PitchNo.1,Date(opensen),pitchcount,time1,time2,time3,fielding_alignment,PAofInning(opensen),PitchofPA(opensen),Inning(opensen),Top/Bottom(opensen),Outs(opensen),Balls(opensen),Strikes(opensen),dajun,Batter(opensen),BatterSide(opensen),Pitcher(opensen),PitcherThrows(opensen),Notes(opensen),on_1b,on_2b,on_3b,TaggedPitchType(opensen),PitchCall(opensen),TaggedHitType(opensen),PlayResult(opensen),KorBB(opensen),OutsOnPlay(opensen),RunsScored(opensen),relateddefenceplayer,relateddefencepos,runevent,runrelatedplayer,RelSpeed(opensen),zone,C,1B,2B,3B,SS,LF,CF,RF,result,truetime,1:00:00,URL,net_time,n_URL
139,135.0,2023/4/8,10:02.9,2023/4/8,10:02.9,1.0,6.0,"Kenichi, Murata",1000089794,Right,MEJ,"Suguru, Sakai",1000126414,Left,TOK,Undefined,6,Top,0,3.0,2.0,Sinker,Changeup,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,134.82489,-1.197016,-3.612911,1788.54077,262.917874,2:45,1.634664,0.804564,1.821826,-93.6836,7.5775,34.6203,0.358898,0.128611,123.53312,-8.002207,-1.164372,0.454439,,,,,,,,,,,,-20.4862,5.707,-0.71974,15.24,1.599518,2.177321,-37.032976,-1.141714,-3.663638,7.460962,-8.786037,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,7c65e7c0-d5ba-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taiga, Kojima",1000126501,Right,MEJ,133.48315,,,11.29177,,,,16.618274,-37.309621,3.730481,1.635812,-0.815937,-4.393018,-0.802991,2.313165,-1.831819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,139,135.0,2023/4/8,72.0,6211.136979,6211.136987,6211.136989,Normal,1.0,6.0,6,Top,0,3,2,1,酒井捷,Left,村田,Right,,,,,Splitter,StrikeSwinging,Undefined,Undefined,Strikeout,0,0,,,,,,18.0,小島,加藤,堀内,上田,宗山,飯森,直井,瀨,空三振,1:08:20,,https://youtu.be/MsAJIUXfTvI&t=4100,3256,https://youtu.be/1GVh8sSKqQE&t=3256
140,136.0,2023/4/8,10:24.5,2023/4/8,10:24.5,2.0,1.0,"Kenichi, Murata",1000089794,Right,MEJ,"Shunsuke, Yaoi",1000091930,Right,TOK,Undefined,6,Top,1,0.0,0.0,Slider,Curveball,FoulBall,Undefined,Undefined,Popup,Undefined,0,0,,123.12072,1.952405,-2.37886,1998.685781,76.145518,8:30,1.639414,0.773153,1.822139,-125.0843,0.4285,-19.5757,0.940887,-0.095107,109.124,-7.232088,-3.762035,0.50594,108.79696,49.03935,70.552164,5275.837725,3.971555,21.166763,33.29189,56.550917,43.893825,89.132008,4.091406,7.5796,-0.0744,-0.714585,15.24,1.678505,1.489301,-33.71269,0.695086,1.083777,8.14626,-9.817293,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,895d9b80-d5ba-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taiga, Kojima",1000126501,Right,MEJ,119.89572,21.601751,,13.99672,,,,16.615831,-34.043519,4.07313,1.642181,1.093778,-4.908647,-0.774174,1.445287,0.541889,0.029371,0.888794,0.12169,,0.029207,6.601446,-3.596769,1.013454,-0.296031,0.099182,-0.025783,0.00379,-0.000228,0.889149,22.812215,-7.270957,0.63153,-0.013086,-0.0426,0.013952,-0.001859,8.9e-05,0.121628,18.683958,-3.068122,0.973976,-0.300592,0.10164,-0.026622,0.003995,-0.000248,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,140,136.0,2023/4/8,73.0,6232.837166,6232.837174,6232.837176,Normal,2.0,1.0,6,Top,1,0,0,2,矢追,Right,村田,Right,,,,,Slider,FoulBall,FlyBall,Undefined,Undefined,0,0,,,,,,6.0,小島,加藤,堀内,上田,宗山,飯森,直井,瀨,,1:08:42,,https://youtu.be/MsAJIUXfTvI&t=4122,3266,https://youtu.be/1GVh8sSKqQE&t=3266
141,137.0,2023/4/8,10:39.4,2023/4/8,10:39.4,2.0,2.0,"Kenichi, Murata",1000089794,Right,MEJ,"Shunsuke, Yaoi",1000091930,Right,TOK,Undefined,6,Top,1,0.0,1.0,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,135.51635,-0.858205,-2.95867,1955.036537,240.462426,2:00,1.600107,0.777576,1.903712,-69.5303,29.1814,46.0156,0.663212,0.405271,124.16842,-5.994975,0.312162,0.448682,,,,,,,,,,,,-26.3793,16.6544,-0.713319,15.24,1.576474,1.727266,-37.284803,-0.803477,-4.794883,7.37682,-6.77943,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,922b2d90-d5ba-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taiga, Kojima",1000126501,Right,MEJ,135.19588,,,11.34792,,,,16.536917,-37.540522,3.68841,1.600254,-0.568466,-3.389715,-0.776076,1.893482,-2.397442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,141,137.0,2023/4/8,74.0,6247.603207,6247.603213,6247.603215,Normal,2.0,2.0,6,Top,1,0,1,2,矢追,Right,村田,Right,,,,,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,,,,,4.0,小島,加藤,堀内,上田,宗山,飯森,直井,瀨,,1:08:57,,https://youtu.be/MsAJIUXfTvI&t=4137,3275,https://youtu.be/1GVh8sSKqQE&t=3275
142,138.0,2023/4/8,10:50.6,2023/4/8,10:50.6,2.0,3.0,"Kenichi, Murata",1000089794,Right,MEJ,"Shunsuke, Yaoi",1000091930,Right,TOK,Undefined,6,Top,1,0.0,2.0,Slider,Slider,FoulBall,Undefined,Undefined,,Undefined,0,0,,128.36446,0.747959,-3.32042,2083.021444,77.763651,8:30,1.644605,0.7349,1.839312,-111.0129,0.5293,-13.8586,0.745945,-0.341882,117.6091,-7.3141,-4.299799,0.476952,,,,,,,,,,,,4.6682,0.8411,-0.654959,15.24,1.655298,2.107982,-35.266738,0.044553,0.756134,6.844927,-9.670416,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,98e9dcd0-d5ba-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taiga, Kojima",1000126501,Right,MEJ,127.18271,,,10.75536,,,,16.60042,-35.529801,3.422463,1.646444,0.416205,-4.835208,-0.735414,2.078922,0.378067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,142,138.0,2023/4/8,75.0,6258.899403,6258.89941,6258.899412,Normal,2.0,3.0,6,Top,1,0,2,2,矢追,Right,村田,Right,,,,,Slider,FoulBall,LineDrive,Undefined,Undefined,0,0,,,,,,6.0,小島,加藤,堀内,上田,宗山,飯森,直井,瀨,,1:09:08,,https://youtu.be/MsAJIUXfTvI&t=4148,3286,https://youtu.be/1GVh8sSKqQE&t=3286
143,139.0,2023/4/8,11:07.7,2023/4/8,11:07.7,2.0,4.0,"Kenichi, Murata",1000089794,Right,MEJ,"Shunsuke, Yaoi",1000091930,Right,TOK,Undefined,6,Top,1,0.0,2.0,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,140.41916,-2.702354,-3.82445,1982.458514,252.816552,2:30,1.634583,0.683041,1.930156,-73.8153,18.6249,50.2458,0.135752,0.110564,128.34178,-8.123868,-0.246914,0.434195,,,,,,,,,,,,-29.1767,12.603,-0.600828,15.24,1.570214,2.346524,-38.546441,-2.096478,-5.639478,8.258318,-7.370646,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,a30572b0-d5ba-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taiga, Kojima",1000126501,Right,MEJ,139.7067,,,12.07738,,,,16.510124,-38.817602,4.129159,1.635079,-1.854463,-3.685323,-0.680916,2.531696,-2.819739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,143,139.0,2023/4/8,76.0,6275.863861,6275.863868,6275.863869,Normal,2.0,4.0,6,Top,1,0,2,2,矢追,Right,村田,Right,,,,,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,18.0,小島,加藤,堀内,上田,宗山,飯森,直井,瀨,,1:09:25,,https://youtu.be/MsAJIUXfTvI&t=4165,3295,https://youtu.be/1GVh8sSKqQE&t=3295
144,140.0,2023/4/8,11:20.9,2023/4/8,11:20.9,2.0,5.0,"Kenichi, Murata",1000089794,Right,MEJ,"Shunsuke, Yaoi",1000091930,Right,TOK,Undefined,6,Top,1,1.0,2.0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,143.10807,-1.589314,-4.222639,2132.429555,213.748917,1:00,1.677889,0.680129,1.91811,-36.8189,53.3597,33.4026,0.861993,-0.173976,128.51474,-4.433766,-1.853966,0.428851,140.42374,30.186358,7.781456,2835.806442,32.99109,18.645247,5.976157,90.409765,89.822927,15.025848,4.925458,-20.8366,29.9778,-0.587161,15.24,1.639998,2.733101,-39.226986,-1.192394,-4.122034,9.437304,-3.876228,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,aae6d000-d5ba-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taiga, Kojima",1000126501,Right,MEJ,141.44778,23.725103,,14.59333,,,,16.520929,-39.533953,4.718652,1.676733,-1.066312,-1.938114,-0.678241,2.867178,-2.061017,0.299374,0.856507,0.174831,192.882665,0.299578,33.402318,-7.498485,1.799382,-0.370426,0.072909,-0.012892,0.001538,-8.1e-05,0.857015,19.60172,-4.245406,-0.121943,0.152812,-0.070941,0.018333,-0.002396,0.000123,0.174821,4.565414,0.119821,-0.04167,0.00974,-0.001692,0.000202,-1.5e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,144,140.0,2023/4/8,77.0,6289.098427,6289.098433,6289.098435,Normal,2.0,5.0,6,Top,1,1,2,2,矢追,Right,村田,Right,,,,,Fastball,InPlay,FlyBall,Out,Undefined,1,0,直井,8.2,,矢追,,,小島,加藤,堀内,上田,宗山,飯森,直井,瀨,中飛,1:09:38,,https://youtu.be/MsAJIUXfTvI&t=4178,3308,https://youtu.be/1GVh8sSKqQE&t=3308
145,141.0,2023/4/8,11:49.7,2023/4/8,11:49.7,3.0,1.0,"Kenichi, Murata",1000089794,Right,MEJ,"Kotaro, Beppu",1000089944,Left,TOK,Undefined,6,Top,2,0.0,0.0,Sinker,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,133.82066,-0.838483,-2.649235,1648.833208,217.81833,1:15,1.609953,0.812197,1.852125,-73.3659,28.3603,19.575,0.639561,0.260294,122.89826,-6.227951,-1.262387,0.455482,,,,,,,,,,,,-11.8583,16.1871,-0.750922,15.24,1.585503,1.611602,-36.799768,-0.805812,-2.106612,6.966724,-6.931038,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,bc0f8340-d5ba-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taiga, Kojima",1000126501,Right,MEJ,133.17767,,,10.9224,,,,16.587259,-37.053946,3.483362,1.610289,-0.552936,-3.465519,-0.811123,1.688461,-1.053306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,145,141.0,2023/4/8,78.0,6317.906445,6317.906451,6317.906452,Normal,3.0,1.0,6,Top,2,0,0,3,別府,Left,村田,Right,,,,,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,7.0,小島,加藤,堀内,上田,宗山,飯森,直井,瀨,,1:10:07,,https://youtu.be/MsAJIUXfTvI&t=4207,3322,https://youtu.be/1GVh8sSKqQE&t=3322
146,142.0,2023/4/8,11:58.6,2023/4/8,11:58.6,3.0,2.0,"Kenichi, Murata",1000089794,Right,MEJ,"Kotaro, Beppu",1000089944,Left,TOK,Undefined,6,Top,2,0.0,1.0,Sinker,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,130.37158,0.529466,-2.029893,1537.180083,243.860948,2:15,1.608246,0.797199,1.792205,-94.9981,12.422,18.9317,0.808233,0.411695,120.26471,-6.371657,-0.692561,0.468056,,,,,,,,,,,,-10.9803,7.0418,-0.748517,15.24,1.614708,1.184109,-35.880337,-0.033613,-1.862475,6.343546,-8.612226,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,c162bba0-d5ba-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taiga, Kojima",1000126501,Right,MEJ,129.59999,,,10.10687,,,,16.64759,-36.128338,3.171773,1.609441,0.303082,-4.306113,-0.796233,1.256922,-0.931238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,146,142.0,2023/4/8,79.0,6326.869634,6326.86964,6326.869646,Normal,3.0,2.0,6,Top,2,0,1,3,別府,Left,村田,Right,,,,,Splitter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,4.0,小島,加藤,堀内,上田,宗山,飯森,直井,瀨,,1:10:16,,https://youtu.be/MsAJIUXfTvI&t=4216,3331,https://youtu.be/1GVh8sSKqQE&t=3331
147,143.0,2023/4/8,12:08.3,2023/4/8,12:08.3,3.0,3.0,"Kenichi, Murata",1000089794,Right,MEJ,"Kotaro, Beppu",1000089944,Left,TOK,Undefined,6,Top,2,0.0,2.0,Sinker,Changeup,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,135.3973,-1.228819,-2.445642,1659.162673,243.894235,2:15,1.644778,0.750552,1.829799,-82.6108,17.6856,29.3637,0.471278,0.353113,123.74449,-7.266999,-0.365737,0.452269,,,,,,,,,,,,-16.886,11.0118,-0.693839,15.24,1.609913,1.450489,-37.214583,-1.115654,-3.044828,7.638511,-7.821034,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,c723a9f0-d5ba-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taiga, Kojima",1000126501,Right,MEJ,134.12359,,,11.65281,,,,16.609767,-37.494681,3.819255,1.645565,-0.828862,-3.910517,-0.749074,1.562141,-1.522414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.51101,2.599343,1.474099,1.125244,-0.102611,0.402084,-0.350023,0.128438,1.616499,-1.053761,22.803789,2.037231,-15.229546,0.164154,21.833064,-1.509336,1.639246,4.810141,-3.95076,-1.111537,-14.695996,1.888955,深沢 俊一,147,143.0,2023/4/8,80.0,6336.506497,6336.506502,6336.506503,Normal,3.0,3.0,6,Top,2,0,2,3,別府,Left,村田,Right,,,,,Splitter,StrikeSwinging,Undefined,Undefined,Strikeout,0,0,,,,,,7.0,小島,加藤,堀内,上田,宗山,飯森,直井,瀨,空三振,1:10:26,,https://youtu.be/MsAJIUXfTvI&t=4226,3341,https://youtu.be/1GVh8sSKqQE&t=3341
148,144.0,2023/4/8,13:59.1,2023/4/8,13:59.1,1.0,1.0,"Takeru, Suzuki",1000091927,Left,TOK,"Rui, Muneyama",1000101247,Left,MEJ,Undefined,6,Bottom,0,0.0,0.0,Fastball,Changeup,FoulBall,Undefined,Undefined,,Undefined,0,0,,130.96113,-2.350855,3.543629,1852.099581,170.429,11:45,1.727937,-0.538363,1.834876,-58.042,49.1953,-7.7019,0.482192,0.386314,119.84981,-6.658126,2.99971,0.467657,87.46472,32.939063,-100.06035,6028.095177,,,,,12.659384,,,6.5374,28.1063,0.454204,15.24,1.667919,-2.191239,-35.940512,-1.668369,1.102362,6.957438,-5.067266,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,093089d0-d5bb-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,129.71043,6.72998,,11.11132,,,,16.604653,-36.203721,3.478719,1.727409,-1.476668,-2.533633,0.53789,-2.232942,0.551181,0.40636,0.483551,-0.386176,58.901472,0.40636,-3.56187,-1.88124,0.493158,-0.129543,0.024973,-0.00756,0.003596,-0.001112,0.483551,13.210738,-5.531143,0.350861,-0.054156,0.009622,-0.001525,0.001147,-0.000406,-0.386176,-20.076682,2.003365,-0.278513,0.042912,-0.002839,0.002923,-0.00287,0.001047,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,148,144.0,2023/4/8,64.0,6447.647356,6447.647363,6447.647365,Normal,1.0,1.0,6,Bottom,0,0,0,3,宗山,Left,鈴木健,Left,,,,,Fastball,FoulBall,LineDrive,Undefined,Undefined,0,0,,,,,,4.0,和田,梅林,山口,藤田,青貝,矢追,別府,酒井捷,,1:12:17,,https://youtu.be/MsAJIUXfTvI&t=4337,3364,https://youtu.be/1GVh8sSKqQE&t=3364
149,145.0,2023/4/8,14:15.8,2023/4/8,14:15.8,1.0,2.0,"Takeru, Suzuki",1000091927,Left,TOK,"Rui, Muneyama",1000101247,Left,MEJ,Undefined,6,Bottom,0,0.0,1.0,Fastball,Changeup,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,133.123,-1.19247,4.089193,1881.913495,140.860598,10:45,1.723383,-0.568616,1.822477,-66.7437,37.7256,-27.7848,0.718128,0.310825,120.98575,-6.131368,2.129149,0.461582,147.48672,28.516071,-24.930288,4501.826263,28.780635,16.417653,-17.198857,89.780181,88.919121,-40.739854,4.515037,17.3671,21.3363,0.471821,15.24,1.690182,-2.480597,-36.513201,-0.996423,3.006845,7.523073,-6.112606,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,132e5e80-d5bb-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,131.41758,20.370517,,12.13725,,,,16.6168,-36.795779,3.761537,1.723298,-0.766824,-3.056303,0.567118,-2.593539,1.503422,0.0314,0.721998,-0.34113,139.299,0.031413,32.645695,-8.352103,2.116266,-0.51331,0.1179,-0.023786,0.003154,-0.000179,0.722224,19.551514,-5.248854,0.095208,0.122161,-0.066356,0.018866,-0.002679,0.000148,-0.341058,-15.175634,-0.08207,0.50723,-0.184829,0.037436,-0.003726,-3e-06,2e-05,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,149,145.0,2023/4/8,65.0,6464.368992,6464.368998,6464.369,Normal,1.0,2.0,6,Bottom,0,0,1,3,宗山,Left,鈴木健,Left,,,,,Fastball,InPlay,Other,Out,Undefined,1,0,矢追,7.34,,宗山,,7.0,和田,梅林,山口,藤田,青貝,矢追,別府,酒井捷,左飛,1:12:34,,https://youtu.be/MsAJIUXfTvI&t=4354,3373,https://youtu.be/1GVh8sSKqQE&t=3373
150,146.0,2023/4/8,14:45.9,2023/4/8,14:45.9,2.0,1.0,"Takeru, Suzuki",1000091927,Left,TOK,"Kyuto, Ueda",1000101233,Left,MEJ,Undefined,6,Bottom,1,0.0,0.0,Cutter,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,108.58828,2.876731,0.814818,1865.156264,228.242963,1:30,1.580425,-0.673692,1.720988,-135.5047,23.9827,20.6609,1.04401,-0.235412,98.43819,-7.002626,2.266499,0.570319,,,,,,,,,,,,-9.6787,11.6903,0.6511,15.24,1.644766,-0.50916,-29.77937,1.051584,-1.109684,5.196977,-8.466328,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,25275a10-d5bb-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,106.36151,,,10.15008,,,,16.717118,-30.036045,2.598489,1.582503,1.469729,-4.233164,0.674893,-0.454353,-0.554842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,150,146.0,2023/4/8,66.0,6494.694285,6494.694291,6494.694293,Normal,2.0,1.0,6,Bottom,1,0,0,4,上田,Left,鈴木健,Left,,,,,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,13.0,和田,梅林,山口,藤田,青貝,矢追,別府,酒井捷,,1:13:04,,https://youtu.be/MsAJIUXfTvI&t=4384,3389,https://youtu.be/1GVh8sSKqQE&t=3389
151,147.0,2023/4/8,14:57.9,2023/4/8,14:57.9,2.0,2.0,"Takeru, Suzuki",1000091927,Left,TOK,"Kyuto, Ueda",1000101233,Left,MEJ,Undefined,6,Bottom,1,1.0,0.0,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,131.2585,0.25328,2.633562,1783.406487,142.719813,10:45,1.731524,-0.635316,1.905332,-65.7211,40.8793,-28.2405,1.145581,-0.176945,118.47973,-4.673425,0.627225,0.466267,,,,,,,,,,,,16.5011,22.0606,0.57709,15.24,1.733386,-1.525448,-36.043606,-0.05124,2.769477,7.660592,-6.104098,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,2c458e70-d5bb-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,130.09726,,,12.77877,,,,16.532751,-36.317324,3.830296,1.731321,0.166863,-3.052049,0.633363,-1.624403,1.384739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,151,147.0,2023/4/8,67.0,6506.617376,6506.617382,6506.617383,Normal,2.0,2.0,6,Bottom,1,1,0,4,上田,Left,鈴木健,Left,,,,,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,12.0,和田,梅林,山口,藤田,青貝,矢追,別府,酒井捷,,1:13:16,,https://youtu.be/MsAJIUXfTvI&t=4396,3401,https://youtu.be/1GVh8sSKqQE&t=3401
152,148.0,2023/4/8,15:11.5,2023/4/8,15:11.5,2.0,3.0,"Takeru, Suzuki",1000091927,Left,TOK,"Kyuto, Ueda",1000101233,Left,MEJ,Undefined,6,Bottom,1,2.0,0.0,Cutter,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,117.26443,-0.659868,2.05763,1845.910592,240.481024,2:00,1.637593,-0.617721,1.763457,-127.9253,5.7188,3.0684,0.171099,-0.003321,108.85456,-9.856829,2.274353,0.522071,,,,,,,,,,,,-0.1779,4.4816,0.565804,15.24,1.611692,-1.171764,-32.266405,-0.822976,-0.024313,5.323734,-9.194189,MEJ,TOK,JinguStadium,Undefined,Team,20230408-JinguStadium-1,34641bd0-d5bb-11ed-b3f3-5bb1966f33f9,e9e092aa-52a9-411b-b2c8-e5e9d979c358,v3,,,,"Taisei, Wada",1000091929,Right,TOK,116.19109,,,8.40987,,,,16.676806,-32.502603,2.661867,1.639156,-0.415057,-4.597094,0.617768,-1.170685,-0.012157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,深沢 俊一,152,148.0,2023/4/8,68.0,6520.162322,6520.162329,6520.162331,Normal,2.0,3.0,6,Bottom,1,2,0,4,上田,Left,鈴木健,Left,,,,,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,18.0,和田,梅林,山口,藤田,青貝,矢追,別府,酒井捷,,1:13:29,,https://youtu.be/MsAJIUXfTvI&t=4409,3415,https://youtu.be/1GVh8sSKqQE&t=3415
