PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,URL,umpire,season
171,2022/9/21,30:50.8,2022/9/21,30:50.8,4,7,"Yosuke, Ikeda",1000089900,Right,RIK,"Kota, Yamane",1000089957,Left,HOS_HOS,Undefined,5,Top,2,2,2,Cutter,Slider,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,2,135.737,-1.87394,-2.465493,2244.121731,158.987267,11:15,1.645721,0.582259,1.902574,-79.0191,18.5484,-6.0736,0.328027,-0.172037,126.05193,-7.629516,-2.897374,0.446074,104.29348,-33.391435,167.863939,,,,,0.329679,0.470348,55.759712,0.023118,1.6155,11.6519,-0.525943,15.24,1.598423,1.63544,-37.363563,-1.513549,0.297915,6.697125,-7.657888,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,caae8490-395d-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Yosuke, Kuroiwa",1000089907.0,Right,RIK,135.9863,0.369361,,9.68507,,,,16.537737,-37.595452,3.348562,1.646239,-1.248393,-3.828944,-0.582392,1.625125,0.148958,0.733324,0.369361,0.154736,,0.733506,-23.696641,,,,,,,,0.369484,-15.977043,,,,,,,,0.154697,5.095721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=5497,榊原 啓資,22A
172,2022/9/21,31:26.1,2022/9/21,31:26.1,4,8,"Yosuke, Ikeda",1000089900,Right,RIK,"Kota, Yamane",1000089957,Left,HOS_HOS,Undefined,5,Top,2,2,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,GroundBall,Undefined,0,0,2,145.95636,-1.811055,-3.417496,2191.504093,192.73411,12:30,1.647663,0.591458,1.920094,-37.635,47.497,10.1232,0.761643,-0.268176,133.44271,-4.661235,-2.698855,0.416678,68.01054,-28.346472,70.551064,,,,,1.743292,0.659614,65.311279,0.082635,-7.6682,26.7943,-0.515456,15.24,1.604812,2.34554,-40.101972,-1.387128,-1.613536,8.477777,-4.168585,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,dfb75830-395d-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Yosuke, Kuroiwa",1000089907.0,Right,RIK,145.57987,0.748546,,12.51365,,,,16.519462,-40.371551,4.238888,1.646813,-1.254574,-2.084293,-0.590856,2.396847,-0.806768,0.26616,0.748546,0.275606,,0.265432,5.590797,,,,,,,,0.749725,-9.058524,,,,,,,,0.273546,15.832754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=5533,榊原 啓資,22A
173,2022/9/21,32:11.8,2022/9/21,32:11.8,4,9,"Yosuke, Ikeda",1000089900,Right,RIK,"Kota, Yamane",1000089957,Left,HOS_HOS,Undefined,5,Top,2,2,2,TwoSeamFastBall,Changeup,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,2,136.85577,-1.238513,-2.681837,1652.933136,235.77448,1:45,1.622496,0.602754,1.808045,-68.7284,28.7578,37.9735,0.584543,0.223556,126.04194,-6.27138,0.002379,0.445889,119.96028,-11.111014,34.454849,,,,,3.149634,1.431398,26.135367,0.088146,-21.362,16.4691,-0.540088,15.24,1.58763,1.584868,-37.647211,-1.075212,-3.983322,7.085387,-6.735691,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,faf69840-395d-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Yosuke, Kuroiwa",1000089907.0,Right,RIK,136.04297,0.567268,,10.81383,,,,16.632171,-37.908319,3.542694,1.62268,-0.826991,-3.367845,-0.601198,1.731659,-1.991661,0.445867,0.567268,-0.246766,180.0,0.445033,27.020436,,,,,,,,0.567467,-6.43557,,,,,,,,-0.247339,18.539297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=5578,榊原 啓資,22A
174,2022/9/21,34:11.6,2022/9/21,34:11.6,1,1,"Yusuke, Hanawa",1000126339,Right,HOS_HOS,"Shintaro, Nishikawa",1000089917,Right,RIK,Undefined,5,Bottom,0,0,0,Splitter,Splitter,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,126.66561,0.900078,-3.241037,949.207273,271.93321,3:00,1.654004,0.579616,1.697777,-113.2932,2.1475,37.7317,0.777763,0.0332,116.8019,-7.253469,-0.593368,0.485215,,,,,,,,,,,,-21.1832,1.5901,-0.49745,15.24,1.668736,1.795728,-34.817632,0.096015,-3.380277,6.029334,-9.552907,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,4269c350-395e-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,125.01681,,,9.86372,,,,16.742514,-35.076856,3.014667,1.655778,0.506731,-4.776454,-0.577779,1.941059,-1.690139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=5698,榊原 啓資,22A
175,2022/9/21,34:20.5,2022/9/21,34:20.5,1,2,"Yusuke, Hanawa",1000126339,Right,HOS_HOS,"Shintaro, Nishikawa",1000089917,Right,RIK,Undefined,5,Bottom,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,142.13653,-2.593904,-4.917253,2290.84795,204.415555,12:45,1.659582,0.596602,1.867539,-37.9321,53.33,22.7949,0.546242,-0.56427,129.21476,-5.476768,-3.309197,0.43142,,,,,,,,,,,,-15.272,30.2595,-0.483089,15.24,1.596434,3.233975,-38.920159,-1.880447,-3.013407,8.320175,-3.835989,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,47be3430-395e-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,140.60553,,,12.92178,,,,16.571308,-39.203727,4.160088,1.658295,-1.749709,-1.917994,-0.59506,3.336678,-1.506703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=5707,榊原 啓資,22A
176,2022/9/21,34:29.7,2022/9/21,34:29.7,1,3,"Yusuke, Hanawa",1000126339,Right,HOS_HOS,"Shintaro, Nishikawa",1000089917,Right,RIK,Undefined,5,Bottom,0,1,1,Fastball,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,137.20407,-2.673344,-2.649865,2113.126512,245.002239,2:15,1.628535,0.616301,1.755277,-78.4955,19.9241,35.9665,0.083778,0.223653,126.02929,-8.362828,-0.112717,0.448018,,,,,,,,,,,,-20.2456,13.0117,-0.552006,15.24,1.555187,1.568211,-37.676785,-2.076627,-3.756771,7.55123,-7.392195,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,4d34ac00-395e-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,135.39635,,,11.17478,,,,16.684609,-37.965211,3.775615,1.629113,-1.794275,-3.696098,-0.614645,1.711704,-1.878385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=5716,榊原 啓資,22A
177,2022/9/21,34:47.1,2022/9/21,34:47.0,1,4,"Yusuke, Hanawa",1000126339,Right,HOS_HOS,"Shintaro, Nishikawa",1000089917,Right,RIK,Undefined,5,Bottom,0,2,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Out,1,0,,141.30217,-1.723459,-3.451971,2237.528504,203.182142,12:45,1.659741,0.571736,1.796607,-43.7727,49.6036,19.8109,0.733271,-0.208187,127.63933,-5.028709,-2.055914,0.436388,142.94979,31.327203,12.818763,3724.141784,32.212349,19.059665,9.299514,92.52493,91.516353,22.792807,4.967238,-12.8971,27.7371,-0.488332,15.24,1.614417,2.238141,-38.751529,-1.313315,-2.502495,8.841997,-4.424655,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,577b4980-395e-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,139.00467,24.51678,,13.66284,,,,16.642513,-39.070232,4.420998,1.65888,-1.153832,-2.212327,-0.57063,2.328342,-1.251247,0.299947,0.731961,0.209131,198.965043,0.299941,33.075421,-7.455918,1.834943,-0.418439,0.090898,-0.016287,0.001857,-9.2e-05,0.732461,20.632643,-4.727428,0.014406,0.113377,-0.055422,0.013896,-0.001753,8.7e-05,0.209101,7.526224,-0.062624,-0.015511,0.005083,0.000231,-0.00041,7.8e-05,-5e-06,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=5734,榊原 啓資,22A
178,2022/9/21,35:17.9,2022/9/21,35:17.9,2,1,"Yusuke, Hanawa",1000126339,Right,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,Undefined,5,Bottom,1,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,141.12393,-1.798963,-3.085054,2292.352832,208.68494,1:00,1.684892,0.497538,1.801386,-39.6673,53.3368,27.4398,0.778388,-0.101667,128.07286,-4.807002,-1.149311,0.435518,110.98359,52.188326,107.076963,5744.004664,,,,,13.908815,,,-16.3722,29.6059,-0.423924,15.24,1.638147,1.950543,-38.738036,-1.343932,-3.192442,8.424239,-4.033743,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,69e2e560-395e-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,139.28257,15.725534,,13.05107,,,,16.637926,-39.040855,4.21212,1.68385,-1.198934,-2.016872,-0.496101,2.065299,-1.596221,0.233275,0.749447,0.100765,320.085002,0.233275,-5.550365,-2.131761,0.717523,0.323882,-1.609564,2.666571,-2.130883,0.667395,0.749447,24.355697,-7.596934,0.807741,-0.225847,0.296844,-0.458012,0.368731,-0.116855,0.100765,18.066731,-3.137653,0.737506,0.124855,-0.849768,1.410534,-1.12378,0.350981,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=5764,榊原 啓資,22A
179,2022/9/21,35:33.5,2022/9/21,35:33.5,2,2,"Yusuke, Hanawa",1000126339,Right,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,Undefined,5,Bottom,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,142.6089,-0.849368,-3.601162,2277.110836,195.908222,12:30,1.695896,0.518918,1.735642,-38.2057,54.1617,14.5006,1.072084,-0.360322,128.626,-3.755393,-2.583865,0.434024,,,,,,,,,,,,-10.1189,28.9943,-0.427681,15.24,1.671285,2.382302,-39.090165,-0.700961,-1.999956,8.920464,-4.076062,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,73277c30-395e-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,139.76178,,,13.9829,,,,16.702659,-39.422534,4.460232,1.694573,-0.54909,-2.038031,-0.517832,2.456819,-0.999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=5780,榊原 啓資,22A
180,2022/9/21,35:43.8,2022/9/21,35:43.9,2,3,"Yusuke, Hanawa",1000126339,Right,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,Undefined,5,Bottom,1,1,1,Splitter,Splitter,FoulBall,Undefined,Undefined,LineDrive,Undefined,0,0,,129.11192,-0.289939,-2.796558,1005.079266,250.756906,2:15,1.656546,0.545661,1.720584,-92.1275,20.1312,46.6486,0.652739,0.216427,117.43082,-6.999003,0.483998,0.478481,169.49333,16.438275,-52.233053,3426.641091,18.857165,7.105972,-27.722413,75.393983,68.594644,-61.238023,2.359989,-25.9309,11.5153,-0.477001,15.24,1.642026,1.514148,-35.458201,-0.533968,-4.226502,7.20161,-7.929769,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,795a8d40-395e-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,126.77615,7.407276,,11.6811,,,,16.719276,-35.757381,3.600805,1.657366,-0.204537,-3.964885,-0.543551,1.689732,-2.113251,0.63715,0.706168,-0.172991,100.43516,0.637151,27.656401,-8.720577,2.388834,-0.626584,0.142063,-0.027481,0.003873,-0.000263,0.706168,13.323185,-7.651643,1.230186,-0.287168,0.063946,-0.011613,0.001552,-0.000106,-0.172989,-35.697122,3.367088,0.204179,-0.232253,0.093866,-0.023348,0.003752,-0.000285,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=5790,榊原 啓資,22A
181,2022/9/21,36:06.2,2022/9/21,36:06.2,2,4,"Yusuke, Hanawa",1000126339,Right,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,Undefined,5,Bottom,1,1,2,Splitter,Splitter,BallCalled,Undefined,Undefined,,Undefined,0,0,,127.88334,-1.782275,-5.220645,881.457853,265.700255,2:45,1.668522,0.494805,1.749221,-107.4884,6.2152,34.9099,0.08554,-0.641879,117.88862,-9.506747,-2.769625,0.481551,,,,,,,,,,,,-21.5643,5.3936,-0.364725,15.24,1.615138,3.045608,-35.04454,-1.509461,-3.467416,6.435922,-8.939386,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,86abf9c0-395e-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,125.96808,,,9.99472,,,,16.691167,-35.310041,3.217961,1.669801,-1.140685,-4.469693,-0.493316,3.188649,-1.733708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=5813,榊原 啓資,22A
182,2022/9/21,36:26.9,2022/9/21,36:26.9,2,5,"Yusuke, Hanawa",1000126339,Right,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,Undefined,5,Bottom,1,2,2,Splitter,Splitter,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,128.41445,0.490639,-2.484168,764.483196,258.838764,2:45,1.645168,0.50865,1.605764,-102.3506,11.3197,39.9367,0.762274,0.19632,118.16331,-6.860531,0.305177,0.48148,144.02629,-2.747759,-40.556229,3056.777971,,,,13.228238,13.228238,-42.098133,0.326345,-21.7774,6.297,-0.443125,15.24,1.649753,1.339734,-35.301803,-0.120569,-3.565114,6.325016,-8.775788,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,93001a80-395e-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,125.98649,0.924633,,10.25114,,,,16.834571,-35.586355,3.162508,1.646296,0.274239,-4.387894,-0.507005,1.500122,-1.782557,0.590502,0.924633,-0.26341,,0.591751,30.31069,-6.285276,,,,,,,0.924568,-1.91525,-2.811956,,,,,,,-0.262417,-26.023177,-1.072774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=5833,榊原 啓資,22A
183,2022/9/21,36:59.0,2022/9/21,36:59.0,3,1,"Yusuke, Hanawa",1000126339,Right,HOS_HOS,"Sou, Shibata",1000074204,Left,RIK,Undefined,5,Bottom,2,0,0,Splitter,Splitter,BallCalled,Undefined,Undefined,,Undefined,0,0,,126.84018,2.78444,-2.910423,922.087282,253.564336,2:30,1.659249,0.546328,1.661828,-104.5331,11.7507,27.7288,1.410069,-0.007544,115.93775,-4.771222,-0.971949,0.486984,,,,,,,,,,,,-15.8298,5.1858,-0.470321,15.24,1.725702,1.635471,-34.805742,1.276423,-2.516085,6.221463,-8.982395,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,a62eafe0-395e-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,124.56273,,,10.90243,,,,16.777643,-35.079516,3.110732,1.660836,1.671691,-4.491198,-0.544726,1.746191,-1.258042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=5865,榊原 啓資,22A
184,2022/9/21,37:08.9,2022/9/21,37:08.9,3,2,"Yusuke, Hanawa",1000126339,Right,HOS_HOS,"Sou, Shibata",1000074204,Left,RIK,Undefined,5,Bottom,2,1,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,,Out,1,0,,142.17659,-0.882412,-3.090826,2249.543419,221.205825,1:15,1.651512,0.59153,1.740446,-44.4939,48.3009,39.3801,0.955616,0.1068,128.18611,-4.235943,-0.322452,0.435027,141.78355,60.500942,18.811484,5422.453394,,,,,44.838112,,,-22.4699,26.2012,-0.515592,15.24,1.625755,1.901623,-39.008435,-0.756664,-4.416031,8.993234,-4.657309,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,abffcad0-395e-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Kyoichiro, Murakami",1000073845.0,Right,HOS_HOS,139.43952,42.286914,,13.99047,,,,16.698767,-39.34331,4.496617,1.650702,-0.583243,-2.328655,-0.589463,2.06606,-2.208016,0.461547,0.960995,-0.106759,179.955308,0.461547,18.357235,-6.741063,2.234355,-0.592797,0.139605,-0.02696,0.003543,-0.000229,0.960995,34.278681,-8.089436,0.713623,-0.025313,-0.029846,0.012402,-0.002711,0.000263,-0.106759,6.253418,-2.303682,0.776943,-0.208778,0.04972,-0.00972,0.001297,-8.5e-05,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=5875,榊原 啓資,22A
185,2022/9/21,41:24.4,2022/9/21,41:24.4,1,1,"Yosuke, Ikeda",1000089900,Right,RIK,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,Undefined,6,Top,0,0,0,Cutter,Slider,FoulBall,Undefined,Undefined,LineDrive,Undefined,0,0,,131.27832,-0.656392,-2.629782,2146.016737,143.567308,10:45,1.62766,0.622083,1.832199,-81.4678,24.6528,-15.7931,0.627438,-0.278918,120.69719,-6.609484,-3.746433,0.465216,107.07395,20.558237,158.661739,3610.807458,,,,39.200233,20.873478,162.032428,1.618715,6.306,14.1419,-0.558128,15.24,1.606599,1.729163,-36.099119,-0.711136,1.075743,6.839029,-7.394168,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,44554a30-395f-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Yosuke, Kuroiwa",1000089907.0,Right,RIK,130.39107,4.372567,,10.58113,,,,16.607496,-36.35727,3.419514,1.628175,-0.43203,-3.697084,-0.622632,1.688557,0.537871,0.383079,0.553049,0.296645,320.847982,0.383079,-25.939555,1.690909,-0.021031,-0.020647,0.015844,-0.005274,0.001654,-0.000251,0.553049,10.444456,-7.673538,0.843631,-0.183495,0.041863,-0.011775,0.003271,-0.000429,0.296645,10.133379,-2.361318,0.518201,-0.12276,0.031946,-0.011818,0.003626,-0.000491,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=6131,榊原 啓資,22A
186,2022/9/21,41:37.9,2022/9/21,41:37.9,1,2,"Yosuke, Ikeda",1000089900,Right,RIK,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,Undefined,6,Top,0,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,106.05787,1.226922,-1.591338,1948.688846,14.238917,6:30,1.645276,0.441846,1.790224,-209.0256,-42.5021,-12.2881,-0.097459,-0.131649,97.3997,-13.757263,-2.464075,0.582764,,,,,,,,,,,,4.9501,-21.5724,-0.401738,15.24,1.660902,0.85546,-29.160123,-0.054227,0.537784,5.47013,-12.150284,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,4c66b830-395f-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Yosuke, Kuroiwa",1000089907.0,Right,RIK,104.09023,,,8.65817,,,,16.651126,-29.423644,2.735065,1.649415,0.531108,-6.075142,-0.442325,0.829552,0.268892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=6144,榊原 啓資,22A
187,2022/9/21,41:53.1,2022/9/21,41:53.1,1,3,"Yosuke, Ikeda",1000089900,Right,RIK,"Kyoichiro, Murakami",1000073845,Right,HOS_HOS,Undefined,6,Top,0,1,1,Curveball,Curveball,InPlay,Undefined,FlyBall,LineDrive,Out,1,0,,104.71523,2.1502,-1.502257,1836.126699,46.830613,7:30,1.639156,0.419127,1.710134,-181.099,-12.1677,-18.2924,0.440379,-0.191274,97.34295,-10.809582,-2.789626,0.586962,152.79782,24.545934,-16.73153,1420.715164,32.213434,13.703581,-9.296277,103.417285,102.566576,-17.066713,4.327703,8.3228,-6.4548,-0.378504,15.24,1.680921,0.823448,-28.808272,0.489519,0.905244,4.308289,-10.508712,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,558613c0-395f-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Yosuke, Kuroiwa",1000089907.0,Right,RIK,103.34577,18.450301,,7.37229,,,,16.730856,-29.030374,2.154145,1.641721,1.031266,-5.254356,-0.419752,0.776781,0.452622,0.799275,0.500446,0.174155,180.141971,0.799047,36.979015,-6.970755,1.699445,-0.402371,0.094385,-0.018157,0.002169,-0.000111,0.500717,17.625705,-4.494345,0.004219,0.089172,-0.040786,0.009788,-0.00116,5.2e-05,0.174193,-11.115651,2.100778,-0.555817,0.135056,-0.030344,0.005441,-0.000619,3.1e-05,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=6160,榊原 啓資,22A
188,2022/9/21,42:36.9,2022/9/21,42:36.9,2,1,"Yosuke, Ikeda",1000089900,Right,RIK,"Takato, Utsumi",1000089963,Left,HOS_HOS,Undefined,6,Top,1,0,0,TwoSeamFastBall,Changeup,BallCalled,Undefined,Undefined,,Undefined,0,0,,140.17129,-1.65118,-2.511375,1739.029075,249.680682,2:15,1.62513,0.59179,1.809743,-73.7145,19.62,45.0954,0.420531,0.33219,128.6889,-7.030085,0.679239,0.43629,,,,,,,,,,,,-24.823,12.133,-0.53372,15.24,1.579978,1.467714,-38.540876,-1.40608,-4.828626,7.767906,-7.44651,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,6f9426d0-395f-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Yosuke, Kuroiwa",1000089907.0,Right,RIK,139.03581,,,11.48239,,,,16.630204,-38.82006,3.883953,1.625704,-1.138447,-3.723255,-0.589589,1.641258,-2.414313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=6203,榊原 啓資,22A
189,2022/9/21,42:47.8,2022/9/21,42:47.8,2,2,"Yosuke, Ikeda",1000089900,Right,RIK,"Takato, Utsumi",1000089963,Left,HOS_HOS,Undefined,6,Top,1,1,0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,134.28353,-0.021099,-1.051096,2196.091843,127.269498,10:15,1.617976,0.647401,1.879729,-89.3881,11.7983,-11.2003,0.718154,0.239447,122.68199,-6.570406,-1.847087,0.454272,,,,,,,,,,,,4.9821,7.181,-0.622496,15.24,1.61211,0.729983,-36.947335,-0.350233,0.885167,7.553986,-8.530792,RIK,HOS_HOS,JinguStadium,TeamExclusive,Team,20220921-JinguStadium-1,76026c20-395f-11ed-9c69-057042cdb8ac,d612ce7e-d4e9-44a4-8e53-fd67366be99a,v3,,,,"Yosuke, Kuroiwa",1000089907.0,Right,RIK,133.53241,,,11.60154,,,,16.559552,-37.216143,3.776993,1.619172,-0.046665,-4.265396,-0.647912,0.698484,0.442584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/Rn2KWOu-yus/&t=6214,榊原 啓資,22A
