PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Steal,Runner,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire,URL,season
67.0,2022/10/2,14:35.3,2022/10/2,14:35.3,5,4,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Rui, Muneyama",1000101247,Left,MEI_MEI,Undefined,3,Top,1,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,"1,2,3",150.51288,0.581389,-1.274306,2099.389804,198.408897,12:30,1.574537,0.659339,1.787704,-25.7285,56.2775,17.7922,1.481912,0.476397,135.73869,-1.435122,-0.018229,0.408957,,,,,,,,,,,,-9.9494,28.9098,-0.629028,15.24,1.587004,0.81984,-41.346657,0.35881,-2.202139,9.900365,-3.407923,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,1b5d73e0-4211-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,148.32864,,,14.77418,,,,16.650551,-41.683042,4.950182,1.572846,0.474601,-1.703962,-0.658154,0.894662,-1.10107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=2109,22A
68.0,2022/10/2,14:59.2,2022/10/2,14:59.2,5,5,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Rui, Muneyama",1000101247,Left,MEI_MEI,Undefined,3,Top,1,2,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,,"1,2,3",149.96117,-0.683882,-2.760792,,194.262984,12:30,1.575133,0.667386,1.742605,-23.64,59.6372,14.4153,1.144327,0.027073,135.18922,-2.549426,-1.747607,0.412114,,,,,,,,,,,,-9.2755,31.2676,-0.597946,15.24,1.555737,1.898733,-41.131839,-0.536609,-2.032798,9.753163,-2.954091,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,29912a10-4211-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,147.19221,,,14.77195,,,,16.6948,-41.475366,4.876581,1.572806,-0.432559,-1.477046,-0.666084,1.970333,-1.016399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=2133,22A
69.0,2022/10/2,15:32.7,2022/10/2,15:32.7,5,6,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Rui, Muneyama",1000101247,Left,MEI_MEI,Undefined,3,Top,1,2,2,Fastball,Four-Seam,InPlay,Undefined,FlyBall,FlyBall,Sacrifice,1,1,,,"1,2,3",150.78805,-1.293769,-2.399673,1960.917834,204.306946,12:45,1.5711,0.632926,1.777008,-30.8475,51.5295,21.9035,0.895685,0.171677,135.43047,-3.675362,-0.855683,0.409881,130.25985,43.126472,-28.09002,4998.108413,27.27907,26.11704,-19.492884,76.982101,61.862598,-41.26035,5.136471,-13.1455,28.217,-0.574759,15.24,1.536773,1.61412,-41.375984,-1.029154,-2.89476,10.45699,-3.593034,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,3d8e5a10-4211-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,147.99425,28.26087,,15.35758,,,,16.661853,-41.733784,5.228495,1.569883,-0.906213,-1.796517,-0.631683,1.713168,-1.44738,0.209355,0.88119,-0.17463,150.229002,0.211935,23.234851,-6.199923,1.307793,0.069413,-0.163392,0.051659,-0.007022,0.000359,0.87755,24.8065,-6.73309,0.860521,-0.322656,0.102981,-0.017414,0.001308,-3e-05,-0.173436,-12.458119,0.502097,0.07365,-0.000628,-0.013567,0.003829,-0.000401,1.4e-05,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=2166,22A
70.0,2022/10/2,16:25.5,2022/10/2,16:25.5,6,1,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Kyuto, Ueda",1000101233,Left,MEI_MEI,Undefined,3,Top,2,0,0,Splitter,Splitter,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,"1,2",134.77148,-0.39754,-3.702425,926.898441,247.638462,2:15,1.572119,0.628782,1.720102,-87.4302,15.1043,28.7008,0.584551,-0.138343,123.28535,-6.737742,-1.687855,0.457287,,,,,,,,,,,,-17.177,8.9565,-0.535107,15.24,1.555156,2.252535,-36.996631,-0.613681,-3.071744,7.31579,-8.204971,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,5d0fb0a0-4211-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,132.65167,,,11.48613,,,,16.719538,-37.28805,3.657895,1.573091,-0.286842,-4.102486,-0.627273,2.374896,-1.535872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=2219,22A
71.0,2022/10/2,16:42.9,2022/10/2,16:42.9,6,2,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Kyuto, Ueda",1000101233,Left,MEI_MEI,Undefined,3,Top,2,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,"1,2",148.75826,0.568972,-3.401635,2019.219425,211.594856,1:00,1.542354,0.677878,1.727598,-34.771,50.3856,29.1017,1.35663,0.001058,133.52862,-2.090274,-1.359472,0.416738,,,,,,,,,,,,-17.3244,25.8266,-0.592371,15.24,1.554433,2.259081,-40.776625,0.294034,-3.714813,9.9485,-4.268757,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,67739a20-4211-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,145.55892,,,15.22963,,,,16.710698,-41.133875,4.97425,1.541122,0.447325,-2.134378,-0.67589,2.39248,-1.857407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=2236,22A
72.0,2022/10/2,17:02.4,2022/10/2,17:02.4,6,3,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Kyuto, Ueda",1000101233,Left,MEI_MEI,Undefined,3,Top,2,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,"1,2",148.85482,0.781593,-2.600382,2213.380773,208.990392,1:00,1.538846,0.693837,1.728476,-30.3906,54.7611,28.6131,1.457289,0.240506,133.27948,-1.576393,-0.589994,0.416727,,,,,,,,,,,,-16.4285,27.7939,-0.62897,15.24,1.556682,1.689907,-40.815727,0.472755,-3.520341,10.176918,-3.850906,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,7305a360-4211-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,145.56298,,,15.57534,,,,16.709466,-41.180491,5.088459,1.537263,0.610781,-1.925453,-0.691802,1.816084,-1.76017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=2256,22A
73.0,2022/10/2,17:25.4,2022/10/2,17:25.4,6,4,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Kyuto, Ueda",1000101233,Left,MEI_MEI,Undefined,3,Top,2,2,1,Splitter,Splitter,BallCalled,Undefined,Undefined,,Undefined,0,0,,,"1,2",131.32646,0.636815,-1.125163,771.831821,164.917528,11:30,1.565093,0.613847,1.750971,-77.3572,30.9481,-7.3255,0.972278,0.221253,118.81848,-5.061208,-1.641181,0.46998,,,,,,,,,,,,2.8036,16.3796,-0.584824,15.24,1.575655,0.744233,-36.066914,0.11259,0.471721,7.593484,-7.050672,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,80c513f0-4211-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,129.06926,,,12.50799,,,,16.687368,-36.370365,3.796742,1.565525,0.394349,-3.525336,-0.614189,0.725382,0.23586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=2279,22A
74.0,2022/10/2,18:14.9,2022/10/2,18:14.9,6,5,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Kyuto, Ueda",1000101233,Left,MEI_MEI,Undefined,3,Top,2,3,1,Fastball,Four-Seam,BallCalled,Walk,Undefined,,Undefined,0,0,,,"1,2",149.64632,-3.00497,-4.198026,2080.293653,205.834659,12:45,1.56166,0.643448,1.851156,-28.4934,53.9518,24.7507,0.426173,-0.295139,135.86377,-5.204514,-2.450679,0.410051,,,,,,,,,,,,-15.8394,30.8339,-0.545816,15.24,1.48869,2.880511,-41.00619,-2.236655,-3.464986,9.340365,-3.061522,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,9e3c90c0-4211-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,147.93298,,,13.78255,,,,16.588153,-41.312131,4.670182,1.560308,-2.136376,-1.530761,-0.642025,2.994005,-1.732493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=2328,22A
75.0,2022/10/2,18:52.7,2022/10/2,18:52.7,7,1,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Rikuto, Yamada",1000073645,Right,MEI_MEI,Undefined,3,Top,2,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,0,0,,,"1,2,3",149.85605,-1.740871,-3.086961,2154.435853,210.104081,1:00,1.5732,0.662176,1.746567,-29.2452,53.8869,29.577,0.785721,0.080846,135.67108,-3.991139,-1.007636,0.411755,119.47302,73.676511,88.00096,,,,,,33.591463,,,-17.4474,29.6162,-0.585928,15.24,1.526841,2.058306,-41.125321,-1.342336,-3.829229,9.605019,-3.306689,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,b4bd1040-4211-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,147.3205,13.581871,,14.18497,,,,16.692969,-41.46328,4.80251,1.572025,-1.225988,-1.653345,-0.660721,2.19304,-1.914615,0.502408,0.761804,-0.083265,196.293012,0.508604,0.143166,-2.835454,,,,,,,0.767192,31.692753,-8.465057,,,,,,,-0.081898,9.282283,-1.231107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=2366,22A
76.0,2022/10/2,19:21.0,2022/10/2,19:21.0,7,2,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Rikuto, Yamada",1000073645,Right,MEI_MEI,Undefined,3,Top,2,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,"1,2,3",148.37627,0.909641,-2.559997,2250.720657,206.846495,1:00,1.579144,0.641759,1.687703,-32.286,54.0652,25.732,1.515707,0.169293,132.53183,-1.583193,-0.7566,0.419652,,,,,,,,,,,,-14.9813,27.2501,-0.576066,15.24,1.600737,1.670079,-40.665119,0.548852,-3.178437,10.306782,-4.025273,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,c5a251e0-4211-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,144.54847,,,15.84444,,,,16.750243,-41.046113,5.153391,1.577698,0.697648,-2.012637,-0.639973,1.787571,-1.589219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=2394,22A
77.0,2022/10/2,19:41.5,2022/10/2,19:41.5,7,3,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Rikuto, Yamada",1000073645,Right,MEI_MEI,Undefined,3,Top,2,1,1,Cutter,Cutter,BallinDirt,Undefined,Undefined,,Undefined,0,0,,,"1,2,3",137.37352,-2.36666,-3.380269,2169.921318,163.104387,11:30,1.524657,0.698721,1.791563,-61.638,37.7721,-10.3649,0.236796,-0.362894,124.11475,-6.922314,-4.110337,0.450267,,,,,,,,,,,,2.4968,22.3752,-0.614676,15.24,1.462058,2.273651,-37.642305,-1.782189,0.454694,8.710608,-5.731878,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,d1dbe5c0-4211-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,134.72014,,,13.25877,,,,16.647432,-37.966595,4.355304,1.524436,-1.568796,-2.865939,-0.699008,2.256723,0.227347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=2415,22A
78.0,2022/10/2,20:08.2,2022/10/2,20:08.2,7,4,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Rikuto, Yamada",1000073645,Right,MEI_MEI,Undefined,3,Top,2,2,1,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,,"1,2,3",129.43868,3.617899,-0.502907,2223.713523,80.70122,8:45,1.497161,0.777042,1.659666,-112.1153,1.0994,-17.2904,1.409871,0.460619,116.66574,-4.502981,-1.712936,0.480514,,,,,,,,,,,,8.1557,-0.8965,-0.762102,15.24,1.585642,0.399351,-35.474205,1.774117,1.326786,7.380237,-9.95249,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,e1c86f80-4211-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,126.23981,,,12.77294,,,,16.778916,-35.792937,3.690119,1.499741,2.203937,-4.976245,-0.778112,0.342051,0.663393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=2442,22A
79.0,2022/10/2,20:34.8,2022/10/2,20:34.8,7,5,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Rikuto, Yamada",1000073645,Right,MEI_MEI,Undefined,3,Top,2,3,1,Fastball,Four-Seam,BallCalled,Walk,Undefined,,Undefined,0,1,,,"1,2,3",150.85183,-1.261965,-1.735237,2361.734297,205.402278,12:45,1.553038,0.704737,1.803014,-29.2642,53.5249,23.8533,0.903201,0.452273,134.1985,-3.555833,-0.049985,0.410905,,,,,,,,,,,,-13.9419,29.6264,-0.664054,15.24,1.520367,1.127759,-41.386962,-0.996293,-3.035465,11.441506,-3.356337,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,f197d450-4211-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,147.62543,,,16.65333,,,,16.636168,-41.771153,5.720753,1.551929,-0.883592,-1.678169,-0.703634,1.229685,-1.517732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=2468,22A
80.0,2022/10/2,21:16.5,2022/10/2,21:16.5,8,1,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Kaito, Mino",1000073560,Right,MEI_MEI,Undefined,3,Top,2,0,0,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,"1,2,3",117.32249,2.85286,-2.622622,2278.708858,35.922216,7:15,1.556541,0.636493,1.631157,-166.9019,-28.91,-24.2784,0.704601,-0.356545,107.09044,-9.070597,-4.318574,0.530495,,,,,,,,,,,,10.0005,-15.0586,-0.562437,15.24,1.620754,1.584538,-32.181224,0.946407,1.339636,6.044783,-11.82386,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,0a89a1f0-4212-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,114.34597,,,10.23205,,,,16.809242,-32.474646,3.022391,1.560884,1.520353,-5.91193,-0.637774,1.51951,0.669818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=2510,22A
81.0,2022/10/2,21:32.7,2022/10/2,21:32.7,8,2,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Kaito, Mino",1000073560,Right,MEI_MEI,Undefined,3,Top,2,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,"1,2,3",149.34552,-2.605132,-3.158195,2351.116739,206.374753,1:00,1.58197,0.634546,1.831115,-29.4006,53.5522,25.1204,0.550699,-0.006967,135.28776,-4.873208,-1.383277,0.411311,,,,,,,,,,,,-15.241,30.2835,-0.560484,15.24,1.517525,2.126866,-40.967565,-1.94899,-3.319539,9.527283,-3.210796,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,141ef0d0-4212-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,147.47964,,,14.05777,,,,16.607924,-41.28446,4.763641,1.580576,-1.842193,-1.605398,-0.633063,2.23728,-1.65977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=2526,22A
82.0,2022/10/2,21:51.6,2022/10/2,21:51.6,8,3,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Kaito, Mino",1000073560,Right,MEI_MEI,Undefined,3,Top,2,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,,"1,2,3",148.83735,0.208462,-4.028453,2264.101272,201.072698,12:45,1.552202,0.620842,1.688096,-26.9695,58.6937,21.4156,1.34204,-0.314508,133.48964,-1.898964,-2.531501,0.417977,,,,,,,,,,,,-13.9647,30.1612,-0.515903,15.24,1.555658,2.747791,-40.758025,0.078655,-2.989884,9.98756,-3.349036,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,1f5fccd0-4212-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,145.12776,,,15.34771,,,,16.750149,-41.126415,4.99378,1.550479,0.202183,-1.674518,-0.619289,2.858072,-1.494942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=2545,22A
83.0,2022/10/2,22:09.5,2022/10/2,22:09.5,8,4,"Kentaro, Shinogi",1000101178,Right,HOS_HOS,"Kaito, Mino",1000073560,Right,MEI_MEI,Undefined,3,Top,2,1,2,Curveball,Curveball,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,,,"1,2,3",112.08533,3.840818,-1.171341,2160.366921,31.63385,7:00,1.545773,0.644753,1.773661,-184.7229,-36.0987,-25.3182,0.788829,0.059587,102.19792,-9.477089,-2.958012,0.550553,132.21938,-23.257766,-23.455247,,,,,2.376352,2.167363,-18.564785,0.055333,11.9941,-20.1125,-0.613706,15.24,1.628515,0.731043,-30.774495,1.420483,1.466521,5.615794,-12.265777,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,2a255e50-4212-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,110.18006,0.804652,,9.88741,,,,16.667457,-31.033887,2.807897,1.549818,1.987036,-6.132889,-0.645908,0.663305,0.733261,0.535214,0.804652,-0.011387,180.0,0.534465,31.038996,,,,,,,,0.805003,-14.541974,,,,,,,,-0.011062,-13.467322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=2563,22A
84.0,2022/10/2,24:09.0,2022/10/2,24:09.0,1,1,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Kentaro, Shinogi",1000101178,Left,HOS_HOS,Undefined,3,Bottom,0,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,108.93594,3.344881,-1.373698,1830.159585,31.536,7:00,1.639043,0.714953,1.593759,-176.0106,-15.6847,-12.8823,0.838688,0.192459,99.59134,-9.236345,-2.272681,0.571816,,,,,,,,,,,,5.352,-8.6955,-0.675187,15.24,1.717308,0.77119,-29.884039,1.103974,0.620187,5.075559,-10.814278,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,7171ee90-4212-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,106.08304,,,9.3446,,,,16.846403,-30.155639,2.53778,1.64275,1.682661,-5.407139,-0.715566,0.738002,0.310093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=2645,22A
85.0,2022/10/2,24:17.7,2022/10/2,24:17.7,1,2,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Kentaro, Shinogi",1000101178,Left,HOS_HOS,Undefined,3,Bottom,0,0,1,Sinker,Changeup,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,,,130.30112,-0.835928,-3.669279,1530.595166,281.076772,3:15,1.536289,0.826575,1.753261,-112.3331,-4.2416,37.4476,0.175269,0.158508,120.96433,-8.898063,-1.03033,0.469516,,,,,,,,,,,,-21.6371,-0.8548,-0.736534,15.24,1.506719,2.129195,-35.831927,-0.970341,-3.66546,6.23403,-9.951467,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,7680f200-4212-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,129.19685,,,9.33679,,,,16.687694,-36.082917,3.117015,1.537721,-0.569682,-4.975733,-0.825229,2.276771,-1.83273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=2654,22A
86.0,2022/10/2,24:27.6,2022/10/2,24:27.6,1,3,"Kenichi, Murata",1000089794,Right,MEI_MEI,"Kentaro, Shinogi",1000101178,Left,HOS_HOS,Undefined,3,Bottom,0,0,1,Sinker,Changeup,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,133.32165,-0.866833,-2.722539,1599.112475,247.991623,2:15,1.553845,0.81369,1.731449,-86.7333,17.6712,35.458,0.439931,0.39416,122.1657,-7.162343,-0.226961,0.461439,,,,,,,,,,,,-20.0984,10.5391,-0.746546,15.24,1.52501,1.57447,-36.641391,-0.899133,-3.52449,7.194523,-7.958483,HOS_HOS,MEI_MEI,JinguStadium,TeamExclusive,NL,20221002-JinguStadium-2,7c63e740-4212-11ed-b915-5f80824ec150,70e1770e-95e0-4420-ba5d-08dce5cfb026,v3,,,,"Kaito, Mino",1000073560,Right,MEI_MEI,131.45835,,,11.15595,,,,16.708665,-36.928637,3.597261,1.554565,-0.581386,-3.979242,-0.812217,1.715187,-1.762245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前田 則政,https://youtu.be/eQTsAoWkPgI/&t=2664,22A
