PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,umpire
238,2020/11/1,,2020/11/1,,2,4,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,,8,Top,1,2,1,,,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
239,2020/11/1,,2020/11/1,,2,5,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Kenta, Yamada",1000074117,Right,RIK,,8,Top,1,2,2,,,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
240,2020/11/1,,2020/11/1,,3,1,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Kensuke, Mitsui",1000074122,Left,RIK,,8,Top,2,0,0,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
241,2020/11/1,,2020/11/1,,3,2,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Kensuke, Mitsui",1000074122,Left,RIK,,8,Top,2,0,1,,,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
242,2020/11/1,,2020/11/1,,3,3,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Kensuke, Mitsui",1000074122,Left,RIK,,8,Top,2,0,2,,,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榊原 啓資
243,2020/11/1,,2020/11/1,,1,1,"Hayate, Nakagawa",1000074142,Right,RIK,"Yuta, Kaizaki",1000073730,Left,HOS_HOS,,8,Bottom,0,0,0,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,2020/11/1,,2020/11/1,,1,2,"Hayate, Nakagawa",1000074142,Right,RIK,"Yuta, Kaizaki",1000073730,Left,HOS_HOS,,8,Bottom,0,1,0,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2020/11/1,,2020/11/1,,1,3,"Hayate, Nakagawa",1000074142,Right,RIK,"Yuta, Kaizaki",1000073730,Left,HOS_HOS,,8,Bottom,0,1,1,,,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,2020/11/1,,2020/11/1,,1,4,"Hayate, Nakagawa",1000074142,Right,RIK,"Yuta, Kaizaki",1000073730,Left,HOS_HOS,,8,Bottom,0,1,2,,,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2020/11/1,,2020/11/1,,1,5,"Hayate, Nakagawa",1000074142,Right,RIK,"Yuta, Kaizaki",1000073730,Left,HOS_HOS,,8,Bottom,0,1,2,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,2020/11/1,,2020/11/1,,1,6,"Hayate, Nakagawa",1000074142,Right,RIK,"Yuta, Kaizaki",1000073730,Left,HOS_HOS,,8,Bottom,0,2,2,,,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,2020/11/1,,2020/11/1,,1,7,"Hayate, Nakagawa",1000074142,Right,RIK,"Yuta, Kaizaki",1000073730,Left,HOS_HOS,,8,Bottom,0,2,2,,,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2020/11/1,,2020/11/1,,1,8,"Hayate, Nakagawa",1000074142,Right,RIK,"Yuta, Kaizaki",1000073730,Left,HOS_HOS,,8,Bottom,0,2,2,,,InPlay,Undefined,GroundBal,,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2020/11/1,,2020/11/1,,2,1,"Hayate, Nakagawa",1000074142,Right,RIK,"Tomoki, Nagahiro",1000073724,Right,HOS_HOS,,8,Bottom,1,0,0,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2020/11/1,,2020/11/1,,2,2,"Hayate, Nakagawa",1000074142,Right,RIK,"Tomoki, Nagahiro",1000073724,Right,HOS_HOS,,8,Bottom,1,1,0,,,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,2020/11/1,,2020/11/1,,2,3,"Hayate, Nakagawa",1000074142,Right,RIK,"Tomoki, Nagahiro",1000073724,Right,HOS_HOS,,8,Bottom,1,1,1,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2020/11/1,,2020/11/1,,2,4,"Hayate, Nakagawa",1000074142,Right,RIK,"Tomoki, Nagahiro",1000073724,Right,HOS_HOS,,8,Bottom,1,1,2,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2020/11/1,,2020/11/1,,2,5,"Hayate, Nakagawa",1000074142,Right,RIK,"Tomoki, Nagahiro",1000073724,Right,HOS_HOS,,8,Bottom,1,2,2,,,FoulBall,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,JinguStadium,TeamExclusive,Team,20201101-JinguStadium-2,,,v3,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2020/11/1,,2020/11/1,,2,6,"Hayate, Nakagawa",1000074142,Right,RIK,"Tomoki, Nagahiro",1000073724,Right,HOS_HOS,,8,Bottom,1,2,2,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,,,,,,,,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,2020/11/1,,2020/11/1,,2,7,"Hayate, Nakagawa",1000074142,Right,RIK,"Tomoki, Nagahiro",1000073724,Right,HOS_HOS,,8,Bottom,1,3,2,,,BallCalled,Walk,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,,,,,,,,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2020/11/1,,2020/11/1,,3,1,"Hayate, Nakagawa",1000074142,Right,RIK,"Yudai, Murata",1000073800,Left,HOS_HOS,,8,Bottom,1,0,0,,,BallCalled,Undefined,Undefined,,Undefined,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,,,,,,,,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2020/11/1,,2020/11/1,,3,2,"Hayate, Nakagawa",1000074142,Right,RIK,"Yudai, Murata",1000073800,Left,HOS_HOS,,8,Bottom,1,1,0,,,FoulBall,Undefined,Undefined,,Undefined,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,,,,,,,,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2020/11/1,,2020/11/1,,3,3,"Hayate, Nakagawa",1000074142,Right,RIK,"Yudai, Murata",1000073800,Left,HOS_HOS,,8,Bottom,1,1,1,,,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,,,,,,,,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2020/11/1,,2020/11/1,,3,4,"Hayate, Nakagawa",1000074142,Right,RIK,"Yudai, Murata",1000073800,Left,HOS_HOS,,8,Bottom,1,1,2,,,InPlay,Undefined,GroundBal,,Out,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOS_HOS,RIK,,,,,,,,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2020/11/1,,2020/11/1,,4,1,"Hayate, Nakagawa",1000074142,Right,RIK,"Ryuji, Hane",1000073684,Right,HOS_HOS,,8,Bottom,2,0,0,,,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2020/11/1,,2020/11/1,,4,2,"Hayate, Nakagawa",1000074142,Right,RIK,"Ryuji, Hane",1000073684,Right,HOS_HOS,,8,Bottom,2,0,1,,,BallCalled,Undefined,Undefined,,Undefined,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2020/11/1,,2020/11/1,,4,3,"Hayate, Nakagawa",1000074142,Right,RIK,"Ryuji, Hane",1000073684,Right,HOS_HOS,,8,Bottom,2,1,1,,,FoulBall,Undefined,Undefined,,Undefined,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2020/11/1,,2020/11/1,,4,4,"Hayate, Nakagawa",1000074142,Right,RIK,"Ryuji, Hane",1000073684,Right,HOS_HOS,,8,Bottom,2,1,2,,,BallCalled,Undefined,Undefined,,Undefined,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2020/11/1,,2020/11/1,,4,5,"Hayate, Nakagawa",1000074142,Right,RIK,"Ryuji, Hane",1000073684,Right,HOS_HOS,,8,Bottom,2,2,2,,,InPlay,Undefined,FlyBall,,Out,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yu, Katayama",1000074037,Right,RIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2020/11/1,,2020/11/1,,1,1,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Sou, Shibata",1000074204,Left,RIK,,9,Top,0,0,0,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2020/11/1,,2020/11/1,,1,2,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Sou, Shibata",1000074204,Left,RIK,,9,Top,0,0,1,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,2020/11/1,,2020/11/1,,1,3,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Sou, Shibata",1000074204,Left,RIK,,9,Top,0,1,1,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2020/11/1,,2020/11/1,,1,4,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Sou, Shibata",1000074204,Left,RIK,,9,Top,0,2,1,,,BallCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,2020/11/1,,2020/11/1,,1,5,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Sou, Shibata",1000074204,Left,RIK,,9,Top,0,3,1,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2020/11/1,,2020/11/1,,1,6,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Sou, Shibata",1000074204,Left,RIK,,9,Top,0,3,2,,,BallCalled,Walk,Undefined,,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,2020/11/1,,2020/11/1,,2,1,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Yuki, Hayashinaka",1000074071,Right,RIK,,9,Top,0,0,0,,,InPlay,Undefined,Bunt,,Sacrifice,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2020/11/1,,2020/11/1,,3,1,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Tomoya, Ito",1000074171,Right,RIK,,9,Top,1,0,0,,,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2020/11/1,,2020/11/1,,3,2,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Tomoya, Ito",1000074171,Right,RIK,,9,Top,1,0,1,,,InPlay,Undefined,GroundBal,,Out,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2020/11/1,,2020/11/1,,4,1,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Shintarou, Miya",1000074185,Right,RIK,,9,Top,2,0,0,,,BallCalled,Undefined,Undefined,,Undefined,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,2020/11/1,,2020/11/1,,4,2,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Shintarou, Miya",1000074185,Right,RIK,,9,Top,2,1,0,,,FoulBall,Undefined,Undefined,,Undefined,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,2020/11/1,,2020/11/1,,4,3,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Shintarou, Miya",1000074185,Right,RIK,,9,Top,2,1,1,,,BallCalled,Undefined,Undefined,,Undefined,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,2020/11/1,,2020/11/1,,4,4,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Shintarou, Miya",1000074185,Right,RIK,,9,Top,2,2,1,,,InPlay,Undefined,FlyBall,,Double,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,2020/11/1,,2020/11/1,,5,1,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Takehiro, Shikina",1000074199,Left,RIK,,9,Top,2,0,0,,,StrikeCalled,Undefined,Undefined,,Undefined,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2020/11/1,,2020/11/1,,5,2,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Takehiro, Shikina",1000074199,Left,RIK,,9,Top,2,0,1,,,BallCalled,Undefined,Undefined,,Undefined,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,2020/11/1,,2020/11/1,,5,3,"Shota, Suzuki",1000073773,Left,HOS_HOS,"Takehiro, Shikina",1000074199,Left,RIK,,9,Top,2,1,1,,,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yuta, Watanabe",1000073832,Right,HOS_HOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
